770
25620, -199770
25640, -199770
25660, -199770
25670, -199770
25690, -199770
25710, -199770
25720, -199770
ý0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
10, 0
10, 0
20, 0
30, 0
40, 0
40, 0
50, 0
60, 0
70, 0
70, 0
80, 0
90, 0
90, 0
100, 0
110, 0
120, 0
130, 0
140, 0
140, 0
150, 0
160, 0
170, 0
180, 0
190, 0
190, 0
200, 0
210, 0
220, 0
230, 0
240, 0
240, 0
250, 0
260, 0
270, 0
280, 0
290, 0
290, 0
300, 0
310, 0
320, 0
330, 0
330, 0
340, 0
350, 0
360, 0
370, 0
380, 0
380, 0
390, 0
400, 0
410, 0
420, 0
430, 0
430, 0
440, 0
450, 0
460, 0
470, 0
480, 0
480, 0
490, 0
500, 0
510, 0
520, 0
530, 0
530, 0
540, 0
550, 0
560, 0
570, 0
580, 0
580, 0
590, 0
600, 0
610, 0
620, 0
630, 0
630, 0
640, 0
650, 0
660, 0
670, 0
680, 0
680, 0
690, 0
700, 0
710, 0
720, 0
730, 0
730, 0
740, 0
750, 0
760, 0
770, 0
780, 0
780, 0
790, 0
800, 0
810, 0
820, 0
830, 0
830, 0
840, 0
850, 0
860, 0
870, 0
880, 0
880, 0
890, 0
900, 0
910, 0
920, 0
930, 0
930, 0
940, 0
950, 0
960, -1
970, -5
980, -9
990, -13
1000, -18
1010, -23
1020, -28
1030, -32
1040, -37
1050, -42
1070, -49
1080, -55
1090, -62
1100, -70
1110, -76
1120, -81
1130, -86
1150, -92
1160, -98
1170, -106
1180, -116
1190, -125
1210, -133
1220, -139
1230, -147
1240, -156
1260, -168
1270, -176
1280, -183
1290, -190
1310, -200
1320, -210
1330, -220
1340, -229
1360, -237
1370, -245
1380, -254
1390, -266
1410, -276
1420, -283
1430, -291
1440, -301
1460, -314
1470, -324
1480, -332
1490, -340
1510, -352
1520, -364
1530, -377
1540, -389
1560, -404
1570, -417
1580, -430
1590, -441
1610, -457
1620, -470
1630, -482
1640, -493
1660, -510
1670, -521
1680, -532
1690, -542
1710, -558
1720, -570
1730, -580
1740, -590
1760, -604
1770, -615
1780, -627
1790, -636
1810, -647
1820, -657
1830, -669
1840, -679
1860, -689
1870, -696
1880, -708
1890, -720
1910, -731
1920, -738
1930, -747
1940, -759
1960, -773
1970, -780
1980, -788
1990, -798
2010, -812
2020, -822
2030, -831
2040, -840
2060, -852
2070, -861
2080, -872
2090, -881
2110, -892
2120, -900
2130, -912
2140, -923
2150, -932
2170, -941
2180, -951
2190, -963
2200, -974
2220, -983
2230, -992
2240, -1003
2260, -1018
2270, -1028
2280, -1037
2300, -1050
2310, -1063
2320, -1075
2340, -1086
2350, -1097
2360, -1111
2380, -1125
2390, -1135
2400, -1146
2420, -1159
2430, -1173
2450, -1186
2460, -1195
2470, -1209
2490, -1225
2500, -1234
2510, -1246
2530, -1262
2540, -1274
2550, -1285
2570, -1298
2580, -1312
2590, -1326
2610, -1337
2620, -1348
2630, -1365
2650, -1380
2660, -1394
2670, -1411
2690, -1428
2700, -1442
2720, -1462
2730, -1476
2740, -1490
2760, -1510
2770, -1526
2780, -1540
2800, -1558
2810, -1575
2820, -1590
2840, -1607
2850, -1626
2860, -1640
2880, -1658
2890, -1675
2900, -1689
2920, -1706
2930, -1725
2950, -1741
2960, -1754
2970, -1772
2990, -1789
3000, -1803
3010, -1822
3030, -1838
3040, -1852
3050, -1870
3070, -1885
3080, -1900
3090, -1919
3110, -1934
3120, -1947
3130, -1964
3150, -1980
3160, -1994
3180, -2014
3190, -2027
3200, -2040
3220, -2059
3230, -2073
3240, -2086
3260, -2102
3270, -2117
3280, -2131
3300, -2143
3310, -2157
3320, -2173
3340, -2186
3350, -2198
3360, -2214
3380, -2228
3390, -2238
3410, -2253
3420, -2265
3430, -2278
3450, -2291
3460, -2302
3470, -2316
3490, -2329
3500, -2338
3510, -2349
3530, -2364
3540, -2376
3550, -2386
3570, -2398
3580, -2411
3590, -2425
3610, -2435
3620, -2446
3630, -2460
3650, -2473
3660, -2484
3680, -2497
3690, -2509
3700, -2522
3720, -2534
3730, -2543
3740, -2555
3760, -2571
3770, -2581
3780, -2592
3800, -2606
3810, -2620
3820, -2631
3840, -2642
3850, -2655
3860, -2669
3880, -2681
3890, -2692
3910, -2710
3920, -2721
3930, -2732
3950, -2745
3960, -2757
3970, -2772
3990, -2785
4000, -2796
4010, -2811
4030, -2827
4040, -2838
4050, -2852
4070, -2868
4080, -2881
4090, -2893
4110, -2909
4120, -2924
4140, -2939
4150, -2950
4160, -2967
4180, -2982
4190, -2993
4200, -3009
4220, -3026
4230, -3037
4240, -3051
4260, -3069
4270, -3081
4280, -3094
4300, -3110
4310, -3125
4320, -3137
4340, -3151
4350, -3168
4360, -3181
4380, -3194
4390, -3210
4410, -3228
4420, -3238
4430, -3252
4450, -3270
4460, -3281
4470, -3294
4490, -3311
4500, -3324
4510, -3336
4530, -3350
4540, -3366
4550, -3379
4570, -3391
4580, -3406
4590, -3423
4610, -3435
4620, -3449
4640, -3468
4650, -3479
4660, -3492
4680, -3512
4690, -3526
4700, -3539
4720, -3556
4730, -3571
4740, -3585
4760, -3601
4770, -3618
4780, -3632
4800, -3646
4810, -3664
4820, -3678
4840, -3692
4850, -3709
4870, -3727
4880, -3737
4890, -3753
4910, -3772
4920, -3782
4930, -3796
4950, -3816
4960, -3829
4970, -3842
4990, -3860
5000, -3873
5010, -3886
5030, -3902
5040, -3920
5050, -3933
5070, -3947
5080, -3965
5100, -3983
5110, -3996
5120, -4016
5140, -4033
5150, -4046
5160, -4064
5180, -4081
5190, -4095
5200, -4114
5220, -4129
5230, -4142
5240, -4159
5260, -4175
5270, -4188
5280, -4204
5300, -4222
5310, -4235
5320, -4250
5340, -4266
5350, -4279
5370, -4296
5380, -4310
5390, -4326
5410, -4340
5420, -4353
5430, -4370
5450, -4384
5460, -4398
5470, -4416
5490, -4430
5500, -4443
5510, -4460
5530, -4475
5540, -4489
5550, -4505
5570, -4522
5580, -4535
5600, -4553
5610, -4567
5620, -4580
5640, -4597
5650, -4613
5660, -4628
5680, -4643
5690, -4658
5700, -4674
5720, -4688
5730, -4704
5740, -4720
5760, -4733
5770, -4746
5780, -4764
5800, -4778
5810, -4792
5830, -4812
5840, -4824
5850, -4837
5870, -4855
5880, -4868
