encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,3856,-2855,7965,-11,-161,113,151,0
0,7336,-5785,3325,-18,68,20,304,0
0,7422,-9251,5785,-16,34,-45,453,0
0,12710,-10021,-4452,-306,-48,236,607,0
0,17274,-11108,5192,-160,115,-122,758,0
0,28886,2054,-4747,-203,-208,-95,916,0
0,3882,-6384,10135,-197,-161,-37,1069,0
575,8122,-9533,414,-338,-86,-23,1222,0
1212,20082,-7753,16094,-279,17,-154,1373,0
1836,25642,3985,1309,-293,-262,80,1525,0
2454,21296,-4524,4676,-8,-181,-223,1675,0
3134,137686,-21562,-20960,-561,4281,-855,1828,0
3751,623696,-110533,66616,-2508,24568,2924,1983,0
4372,1024002,-265463,74740,-4327,40708,4246,2136,0
5048,1414588,-291994,116643,-5764,56848,6149,2289,0
5669,1816316,-273666,186823,-7139,73672,8864,2441,0
6292,2229474,-398601,208836,-9124,89727,10600,2593,0
6911,2589906,-301787,296085,-10763,104817,13799,2745,0
7587,2930270,-379973,334548,-11802,118332,15371,2897,0
8193,3246776,-426353,407494,-13158,131673,18502,3053,-1
8839,3575360,-426051,473849,-14563,144816,21591,3205,-1
9493,3844080,-380998,499977,-15608,155711,22339,3360,-1
10144,3978826,-496492,361250,-16477,160662,17084,3511,-1
10730,4056146,-1436657,14776,-16593,164290,6084,3665,-1
11378,4090822,-2283888,-432920,-17014,166155,-8950,3817,-1
11930,4189768,-1921466,-315982,-17302,170213,-5461,3971,-1
11929,4478832,-883370,-15728,-18569,182007,2996,4128,-1
11498,4472114,-134909,362065,-18500,181445,16042,4277,-1
10865,4374330,144370,496656,-18062,177202,20264,4427,-1
10292,4140662,254318,476543,-30974,163904,19096,4583,-1
9652,3853726,50685,428421,-16520,155892,18309,4734,-1
9009,3561454,-133196,323444,-15397,143929,14308,4887,-1
8376,3292574,-134929,280369,-14320,133179,12886,5042,-1
7740,2940276,-359595,151253,-12842,118830,8273,5199,0
7100,2562972,-554460,18927,-11129,103286,3292,5350,0
6463,2188098,-524919,-33778,-9562,87874,648,5509,0
5890,1862622,-633871,-140240,-8512,74876,-2670,5661,0
5190,1545790,-540045,-140463,-7081,61669,-3567,5821,0
4554,1251682,-376783,-135934,-5810,49860,-3872,5977,0
3918,855778,-269560,-193361,-4218,33981,-6339,6132,0
3284,523082,-101437,-133701,-3120,20115,-4924,6289,0
2645,146422,3367,-36197,-2471,4571,-1364,6448,0
2010,27758,7798,-9308,-677,309,286,6605,0
1375,24982,878,-8909,-833,164,143,6758,0
739,29520,10361,-7047,-528,194,381,6915,0
648,27442,14615,-10116,-758,43,14,7069,0
648,6176,9746,1192,-447,148,-60,7227,0
648,32358,11590,-1275,-495,38,183,7379,0
648,21370,16756,-7799,-684,193,-69,7531,0
648,13726,8149,-1948,-418,210,35,7686,0
