encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-7056,2643,5291,-68,29,45,151,0
0,-284,6239,2125,53,-174,-149,303,0
0,-4346,5286,7539,106,45,-56,457,0
0,-5256,5858,1822,90,90,-93,611,0
51,2268,9232,2350,-237,17,27,763,0
523,-3696,2293,-4475,-142,137,-101,920,0
1117,-1004,916,-3877,176,378,74,1071,0
1740,-14868,5189,3501,-209,180,43,1225,0
2411,-12492,10579,7727,-43,153,-21,1378,0
3037,3440,3479,-4232,-243,505,-42,1533,0
3661,-12500,11595,-1385,-290,350,-172,1685,0
4328,410012,-68987,45137,-1827,16948,1829,1837,0
4950,879896,-60656,109146,-3588,36122,4569,1994,0
5578,1272424,-154666,135985,-5433,52840,5994,2145,0
6241,1646164,-360630,113353,-6817,68050,6112,2298,0
6870,2050188,-249759,211297,-8508,83991,9786,2454,0
7538,2428292,-215673,274240,-9983,99770,12436,2606,0
8161,2753080,-211425,322193,-11150,113255,14110,2761,0
8804,3087528,-229735,385542,-12756,126859,17201,2912,-1
9391,3398064,-289089,449338,-13700,138968,19949,3065,-1
10111,3691228,-206226,521561,-14975,151475,22504,3215,-1
10697,3880880,-298774,444334,-15627,159142,19607,3366,-1
11347,4020020,-610156,265886,-16500,164713,13542,3523,-1
12004,4031288,-2041188,-326843,-16796,165164,-5756,3675,-1
12219,4322448,-1374368,-99947,-17684,176875,1199,3826,-1
11824,4307682,277971,513309,-17830,176697,20497,3976,-1
11184,4159342,330063,516378,-23786,168607,19871,4130,-1
10546,3867944,82489,436893,-16468,158732,18163,4283,-1
9911,3527836,-302168,243233,-14985,145042,11664,4438,-1
9336,3247676,-455249,134408,-13741,133572,7886,4590,-1
8693,2934670,-382715,109563,-12798,120664,5948,4744,-1
8059,2593952,-461772,17024,-11321,106692,2695,4897,0
7422,2243412,-392952,2403,-9942,92416,1972,5050,0
6847,1898320,-374790,-43373,-9978,78373,496,5203,0
6150,1616768,-325135,-62796,-10584,66267,-219,5359,0
5577,1327076,-477570,-165764,-11235,54457,-2438,5513,0
4940,983580,-355131,-157223,-9348,40515,-3506,5665,0
4303,632402,-259772,-154692,-5280,26510,-4590,5817,0
3670,290912,4598,-75272,-3139,13001,-2995,5968,0
3027,-12792,16790,177,-592,756,-173,6126,0
2395,-20228,11333,-5427,-935,594,-8,6279,0
1824,-21084,11479,-16032,-815,897,-106,6431,0
1184,-20694,12163,-10964,-501,508,-210,6584,0
578,-25416,15477,-4025,-531,520,-206,6737,0
630,-21752,6139,-519,-562,373,-159,6890,0
631,-12180,559,-980,-493,328,-100,7043,0
631,-16622,11665,-7315,-228,403,-84,7196,0
