encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-4864,-7661,-700,138,175,104,156,0
0,-15576,-747,-4661,100,121,89,310,0
0,-10016,-2622,-5117,-54,-81,256,464,0
0,-11792,-13577,-1524,212,166,178,616,0
0,-9656,-4535,-4661,100,3,262,769,0
0,-13796,-4071,1158,54,359,120,1025,0
0,-19120,-17004,-7989,-151,312,75,1180,0
7,-21136,-5149,-3913,3,225,143,1335,0
479,-13580,-7033,-13700,-287,20,-81,1488,0
1112,-16876,-3633,-3795,-74,269,139,1642,0
1782,-22292,-8649,1584,226,312,267,1798,0
2373,-19714,-3873,-10175,-95,498,163,1952,0
2931,207908,-95737,-17437,-718,9969,-108,2112,0
3531,619700,-169190,34993,-2532,26884,1842,2266,0
4083,1048068,-129810,106695,-4277,43695,4784,2419,0
4711,1398886,-236739,124640,-5568,58153,6196,2576,0
5267,1752940,-228487,196628,-6993,73058,9286,2730,0
5834,2132344,-179071,249410,-8364,88349,11815,2882,0
6451,2475292,-288042,294930,-9877,102365,14105,3035,0
7073,2784492,-346907,342471,-10932,115029,16056,3198,0
7675,3124780,-285477,420935,-12264,128716,19333,3355,-1
8298,3431612,-180862,509200,-13621,141231,22323,3509,-1
8849,3698860,-256866,540079,-14750,152292,24061,3664,-1
9501,3881282,-333229,462280,-15979,160101,21300,3817,-1
10037,4005482,-316343,358157,-16103,164510,16595,3970,-1
10625,3978942,-1902456,-270626,-16309,163091,-3560,4125,-1
11156,4028348,-2175905,-397174,-16593,165249,-7171,4281,-1
11181,4040492,-2129174,-377655,-16173,166247,-6888,4434,-1
11181,4048084,-2093398,-368970,-16331,166134,-7178,4587,-1
11181,4048800,-2088952,-374619,-16530,165955,-7061,4744,-1
11181,4039652,-2066660,-368484,-16580,165741,-7099,4898,-1
11181,4048764,-2051186,-360703,-16448,165722,-6482,5049,-1
11181,4052568,-2055124,-363073,-16578,165978,-6615,5205,-1
11181,4046302,-2035077,-362251,-16458,165922,-6661,5359,-1
11104,4433268,-260732,285923,-17944,181480,13390,5513,-1
10529,4342536,220884,555433,-17712,177880,22557,5666,-1
9895,4126828,181843,460861,-35418,163630,19390,5822,-1
9259,3854844,147691,471430,-16418,157787,19422,5979,-1
8619,3536716,-2639,395000,-14642,144853,16792,6133,-1
7976,3271532,-267365,247061,-13623,133421,11457,6288,-1
7343,2917908,-476249,105504,-12270,119644,6873,6441,0
6771,2548676,-423216,64626,-10931,104732,4922,6594,0
6069,2156452,-456465,-27671,-9263,88467,1109,6752,0
5483,1850284,-404650,-58330,-8061,75804,-897,6905,0
4860,1517972,-477398,-168907,-6504,62458,-4672,7060,0
4220,1217616,-469341,-190720,-5361,50507,-5852,7212,0
3587,869352,-343729,-189317,-3949,36265,-6347,7366,0
2952,535556,-135212,-151442,-6331,21672,-4315,7518,0
2379,157408,-18980,-57596,-3127,7231,-2118,7672,0
1731,-6208,-481,-6984,-318,845,250,7825,0
1106,-11212,-5365,-1574,-59,859,-59,7980,0
470,-12842,-6629,-7417,-286,676,61,8133,0
-170,-12128,-10399,5997,-185,771,-103,8287,0
-607,-14848,-9625,2402,-247,523,190,8441,0
-606,-16224,294,1405,-154,512,52,8593,0
-606,-19108,1538,3356,-165,498,-82,8746,0
-606,-15192,6764,540,-212,186,21,8901,0
-606,-13936,-1137,3142,-273,505,122,9055,0
-606,-14832,8849,-110,-197,154,258,9209,0
-606,-21556,2082,-1840,-289,521,223,9362,0
-606,-20536,1300,-2450,-272,477,168,9517,0
