encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,8204,-1807,7345,115,-4,127,150,0
0,-2152,-2063,10673,113,-315,114,303,0
0,-9312,-2887,5190,-21,-2,132,455,0
0,-2156,-2371,4714,-33,-120,212,606,0
0,-508,-2455,11106,12,77,314,758,0
0,1218,226,6109,67,306,147,1172,0
0,-17224,673,3287,-32,155,239,1327,0
0,-4942,-3348,-806,-126,126,193,1489,0
0,-1360,-6638,3042,-100,239,257,1639,0
0,-11736,-6149,1719,-139,189,248,1791,0
0,-10210,1533,3046,26,73,345,1953,0
0,-11022,3258,1648,-145,146,63,2106,0
128,-15168,1409,-465,-366,373,223,2258,0
437,-17054,1228,10325,-194,154,54,2409,0
727,-10372,5586,3944,-37,7,245,2563,0
987,-15746,-8574,3509,-211,124,297,2717,0
1333,-330,-4101,10067,-39,302,242,2936,0
1591,4754,-2511,1466,-368,495,161,3088,0
1902,-10932,-651,7515,-256,338,193,3239,0
2204,-4552,-3165,5055,-257,305,424,3391,0
2533,-11108,-2246,7285,-278,302,237,3547,0
2817,-7036,5706,10777,-68,353,108,3699,0
3101,-7492,-4245,10020,-338,163,175,3853,0
3389,42708,-15899,18667,-347,2639,687,4005,0
3710,259630,-74671,24967,-1377,11258,1237,4156,0
4020,488102,-178634,33195,-2262,20708,1985,4311,0
4340,723192,-158567,78684,-3083,29541,3932,4465,0
4709,966982,-276982,84867,-3952,39944,4143,4622,0
5056,1190948,-325822,104350,-4845,48769,5414,4772,0
5403,1407806,-328054,119586,-5871,58091,6242,4923,0
5780,1627092,-450142,119763,-6507,66955,6745,5081,0
6128,1879930,-272114,219788,-7553,76996,10371,5234,0
6505,2046740,-309754,197516,-8099,83782,9595,5386,0
6522,2071754,-145611,239610,-8228,84241,10524,5543,0
6522,2051432,-226542,218138,-8331,84147,10176,5695,0
6522,2062298,-194524,222507,-8325,84247,10127,5847,0
6522,2056412,-201800,226681,-8324,83969,10245,6000,0
6522,2066392,-214443,225834,-8257,84279,10004,6151,0
6522,2064422,-194640,223611,-8443,84031,10421,6304,0
6522,2062238,-213170,218038,-8085,83996,10051,6457,0
6522,2046124,-187947,229260,-8347,83789,10430,6611,0
6522,2059556,-204181,222932,-8291,84030,10189,6762,0
6522,2056010,-182170,224592,-8057,83880,10137,6916,0
6522,2059290,-198720,216219,-8415,83986,10108,7067,0
6522,2059460,-170931,231379,-8117,83817,10309,7219,0
6522,2068974,-192089,227001,-8049,84017,10251,7373,0
6522,2056174,-170775,226659,-8148,83767,10537,7524,0
6522,2051806,-184759,228151,-8033,83734,10213,7679,0
6522,2048868,-163400,225184,-8126,83666,10401,7835,0
6522,2056696,-175255,223999,-8037,83675,10450,7986,0
6522,2062272,-167381,220238,-8288,83542,10322,8140,0
6522,2045040,-165054,225440,-8211,83557,10525,8294,0
6522,2067316,-171514,217978,-8260,83506,10568,8447,0
6522,2055994,-158925,228412,-8049,83585,10810,8599,0
6522,2060654,-151216,232099,-7893,83317,10586,9053,0
6522,2060356,-154122,225355,-8160,83497,10440,9214,0
