Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10653367, -4206447, -30639568, 61617, 198199, -208050,0, 
0x00000000, -10647255, -4207135, -30634172, 61725, 198242, -208198,168, 
0x00000000, -10652115, -4213754, -30650062, 61628, 197995, -208326,321, 
0x00000000, -10648418, -4212091, -30635312, 61596, 198098, -208475,471, 
0x00000000, -10646584, -4214819, -30636332, 61574, 197950, -208263,623, 
0x00000000, -10647908, -4213315, -30625164, 61682, 198132, -208338,779, 
0x00000000, -10646256, -4213366, -30631360, 61566, 198082, -208131,939, 
0x00000000, -10655567, -4215078, -30624176, 61766, 198282, -208374,1122, 
0x00000000, -10650897, -4205683, -30615636, 61766, 198044, -208478,1282, 
0x00000000, -10648772, -4211551, -30616000, 61790, 198274, -208114,1434, 
0x00000000, -10652206, -4220762, -30625172, 61744, 198205, -208093,1587, 
0x00000000, -10646954, -4206904, -30621068, 61747, 198429, -208063,1739, 
0x00000000, -10650229, -4219949, -30618864, 61879, 198261, -208294,1891, 
0x00000000, -10654347, -4206179, -30617708, 61815, 198274, -207999,2041, 
0x00000000, -10651258, -4211917, -30626904, 61849, 198500, -208306,2195, 
0x00000000, -10656452, -4221065, -30617528, 61674, 198694, -208226,2348, 
0x00000000, -10658671, -4209322, -30612372, 61831, 198558, -208107,2508, 
0x00000000, -10650334, -4208877, -30615560, 61945, 198221, -208316,2664, 
0x00000000, -10651302, -4218765, -30619976, 61897, 198528, -208122,2819, 
0x00000000, -10652390, -4218945, -30600390, 61814, 198378, -208103,2970, 
0x00000000, -10657336, -4210652, -30610862, 62024, 198484, -208170,3121, 
0x00000000, -10653323, -4217849, -30610976, 61975, 198379, -208211,3271, 
0x00000000, -10658083, -4221331, -30615092, 61685, 198290, -208256,3421, 
0x00000000, -10654527, -4214298, -30610612, 62203, 198657, -208298,3578, 
0x00000000, -10657920, -4210470, -30615164, 62163, 198453, -208157,3737, 
0x00000000, -10650720, -4216969, -30606132, 62058, 198617, -208285,3889, 
0x00000000, -10658107, -4212435, -30642396, 62196, 198123, -208184,4043, 
0x00000000, -10650027, -4219737, -30739288, 61732, 197647, -208218,4205, 
0x00000000, -10645692, -4225812, -30790900, 61618, 197498, -208158,4357, 
0x00000000, -10640929, -4220560, -30854756, 61329, 197277, -208207,4507, 
0x00000000, -10639287, -4227166, -30938734, 61464, 196872, -208287,4671, 
0x00000000, -10632405, -4217458, -31032376, 61136, 196309, -208356,4823, 
0x00000000, -10619013, -4217975, -31107656, 61090, 195783, -208230,4975, 
0x00000000, -10625051, -4215806, -31150368, 61133, 195570, -208336,5127, 
0x00000000, -10620690, -4232351, -31212630, 60906, 195432, -208270,5288, 
0x00000000, -10602779, -4221190, -31279512, 60648, 194974, -208575,5438, 
0x00000000, -10618173, -4236256, -31339044, 60517, 194750, -208295,5591, 
0x00000000, -10605215, -4232735, -31387364, 60514, 194683, -208495,5742, 
0x00000000, -10607259, -4249429, -31427444, 60428, 194095, -208307,5895, 
0x00000000, -10611727, -4257880, -31486056, 60400, 194118, -208217,6047, 
0x00000000, -10579887, -4253030, -31580924, 60123, 193568, -208614,6211, 
0x00000000, -10594620, -4242469, -31623404, 60255, 193749, -208423,6371, 
0x00000000, -10578302, -4236763, -31692028, 60495, 193207, -208289,6523, 
0x00000000, -10579239, -4245451, -31757108, 61519, 192592, -208128,6675, 
0x00000000, -10597326, -4235874, -31807960, 62599, 192474, -208196,6827, 
0x00000000, -10590715, -4243408, -31880712, 62489, 192214, -208325,6980, 
0x00000000, -10580243, -4239811, -31925386, 62512, 192015, -208194,7133, 
0x00000000, -10576342, -4230417, -31976996, 62698, 191770, -208516,7288, 
0x00000000, -10563133, -4224600, -32026824, 62721, 191577, -208396,7440, 
0x00000000, -10566796, -4225485, -32068152, 63247, 191342, -208204,7593, 
0x00000000, -10579497, -4243266, -32117216, 63362, 191235, -208086,7748, 
0x00000000, -10575323, -4270130, -32175704, 63360, 190915, -207992,7904, 
0x00000000, -10573668, -4256957, -32244528, 63639, 190801, -208333,8060, 
0x00000000, -10572485, -4254110, -32300232, 63845, 190211, -208502,8216, 
