encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-3380,2185,-13051,-126,89,-64,158,0
0,7464,1954,-7269,-131,21,113,317,0
0,2426,6997,-8675,16,-232,11,472,0
0,-5028,-5203,-15144,-201,-79,-49,647,0
0,2748,-2393,-7504,116,1,-118,813,0
887,5372,3471,-19997,-503,-274,26,2688,0
976,-2724,-1562,-7558,89,-307,-95,2844,0
1100,-6106,6583,-9263,259,-285,148,3011,0
1259,1862,11831,-12164,-114,-259,-213,3169,0
1471,-4848,4108,-9228,4,-342,-156,3335,0
1662,-10052,1752,-16378,-26,-279,-188,3491,0
1857,3304,-995,-6802,90,-252,-37,3644,0
2070,4624,6445,-9648,-189,-52,90,3801,0
2285,3178,1252,-15685,-62,44,130,3956,0
2480,-5144,3861,-21394,-108,-306,9,4112,0
2690,74552,8331,-11849,-88,-565,-178,4270,0
2885,218428,19583,-18876,-518,-1361,69,4423,0
3080,333254,18102,-26005,-455,-2133,-66,4582,0
3277,443112,32508,-15370,-1060,-2457,-115,4740,0
3476,554888,35916,-586,-908,-3060,-441,4904,0
3669,654930,45983,-20593,-1227,-3755,-110,5061,0
3848,761704,43633,-35533,-1455,-3763,12,5220,0
4039,854352,50533,-25092,-1673,-4310,-200,5377,0
4204,952470,65926,-25280,-1650,-4857,-295,5532,0
4390,1050860,67989,-42574,-1740,-5204,-429,5687,0
4559,1161870,58163,-54111,-397,-5864,-13,5844,0
4739,1260448,47036,-42515,554,-6239,-206,5998,0
4911,1362772,74205,-49954,397,-6622,-191,6154,0
5093,1474464,116355,-13386,695,-7096,-221,6312,0
5278,1577984,99708,-30503,1110,-7471,-306,6470,0
5447,1709120,90775,-52704,1470,-7708,155,6625,0
5637,1824140,93884,-19939,2012,-8206,-180,6789,-1
5813,1946106,97930,-58157,1976,-8624,-49,6943,-1
5995,2057990,116244,-26310,2273,-9107,-4,7099,-1
6174,2180764,126276,-38740,2532,-9172,55,7257,-1
6348,2294736,100466,-41342,2619,-9162,-482,7411,-1
6509,2417244,116139,-10806,2985,-9069,-390,7564,-1
6702,2531520,126414,5120,2683,-9214,-275,7720,-1
6863,2631832,139769,22339,2949,-8774,-444,7874,-1
7040,2755048,160342,71180,2767,-8595,-586,8034,-1
7234,2869932,151958,59733,3256,-8906,-192,8189,-1
7412,3015368,154296,12408,3729,-9408,-295,8350,-1
7590,3118260,161147,38447,3530,-9586,-713,8505,-1
7764,3234484,167282,-22787,3955,-9883,-367,8659,-1
7946,3374812,163267,-32329,4274,-10213,7,8815,-1
8116,3477204,171985,-19088,4751,-10353,-241,8968,-1
8271,3580080,170941,-49369,4756,-10436,-73,9125,-1
8459,3722640,189751,-51581,5067,-10668,-130,9283,-1
8624,3838868,205716,-53179,5033,-10855,-345,9437,-1
8771,3939700,240832,-19261,5135,-10846,0,9591,-1
8953,4061464,211171,-82993,5485,-11076,-132,9750,-1
9116,4179000,259952,-20219,5807,-11119,-54,9907,-1
9283,4278368,265327,-31598,5877,-11387,-89,10061,-1
9434,4403468,229251,-95705,6313,-11514,-94,10214,-1
9605,4506124,264963,-62311,6526,-11767,111,10371,-1
9762,4609396,236600,-89526,7079,-12038,-8,10533,-1
9922,4725948,234022,-100020,7481,-11924,-70,10684,-1
10098,4829636,242823,-81536,8258,-12105,-35,10845,-1
10273,4915572,242216,-78532,8524,-12143,77,11001,-1
10433,5051688,255153,-65312,9211,-12377,-83,11155,-1
10590,5158100,261438,-37592,9132,-12428,41,11309,-1
10744,5271328,286181,9897,9473,-12591,43,11460,-1
10902,5394904,315868,22778,10436,-13235,-108,11614,-1
11081,5507948,274553,21376,10963,-13212,-190,11771,-1
11237,5601188,319893,81932,10860,-13899,-204,11923,-1
11412,5728108,327906,79234,11142,-14079,-119,12078,-1
11569,5825936,266188,53704,11845,-14249,-151,12231,-1
11727,5946092,296622,109294,11991,-14837,-121,12387,-1
11886,6054544,337305,135518,12372,-14862,-477,12540,-1
12043,6168544,286419,96747,12871,-15215,-577,12692,-1
12216,6270924,234179,78066,13022,-15191,-299,12850,-1
12377,6377568,262663,91302,13271,-15659,-266,13003,-1
12534,6505896,306338,156326,13708,-15959,-455,13163,-1
12706,6591420,330346,200325,13778,-16086,-426,13321,-1
12991,6759892,229818,111505,14120,-16006,-645,13581,-1
13144,6798480,292779,236613,14260,-16339,-697,13735,-1
13321,6734068,260795,194124,13697,-15892,-782,13903,-1
13497,6698760,269835,206147,13692,-15428,-641,14057,-1
13652,6637924,292881,262525,13481,-15424,-847,14212,-1
13812,6613668,374334,309886,13319,-15273,-658,14372,-1
13990,6560756,238011,136022,13220,-14913,-408,14527,-1
14144,6501232,297143,201963,12954,-14867,-715,14681,-1
14300,6448064,377122,266863,12873,-14967,-483,14835,-1
14462,6405928,271718,99798,12500,-14054,-272,14988,-1
14620,6409436,380792,144447,12450,-14171,-37,15142,-1
14794,6406356,349145,-5621,12375,-13557,-39,15295,-1
14952,6414984,362891,-53016,12393,-12860,333,15450,-1
15104,6398112,357454,-62387,12630,-12245,335,15604,-1
15282,6329264,386320,-63127,12689,-12155,144,15759,-1
15441,6265380,357743,-128666,12928,-11597,642,15911,-1
15598,6227924,344315,-124819,13402,-10896,402,16071,0
15773,6175976,396753,-64211,13180,-10153,586,16227,0
15932,6130860,419657,-41333,13447,-10418,518,16383,0
16105,6335292,373744,-125800,13515,-10546,708,16538,0
16259,6320628,337366,-77874,13667,-10250,459,16691,0
16414,6306484,336686,-14587,13494,-10414,433,16844,0
16585,6301616,304344,-10031,13355,-10705,12,17012,0
16603,6298356,300869,6234,13639,-10402,37,17166,0
16603,6295260,307494,27236,13633,-10580,190,17328,0
16603,6306396,297786,32267,13582,-10348,103,17488,0
16603,6302508,274826,45700,13851,-10539,63,17642,0
16603,6297472,194698,22550,13357,-10710,-63,17799,0
16601,6336704,157224,81983,13683,-10727,-202,17953,0
16555,6407460,137535,161422,13805,-10842,-636,18113,0
16480,6430348,60557,220332,14000,-10782,-904,18268,0
16374,6434840,70792,393582,14005,-10897,-1087,18422,0
16262,6438184,45790,611113,13785,-11189,-1550,18583,0
16140,6439004,-294947,351586,13069,-11580,-2306,18751,0
16030,6459024,-347583,370533,12278,-12232,-2005,18903,0
15903,6481940,-436954,278179,10986,-13439,-2025,19060,0
15791,6529796,-521464,143408,9802,-15007,-1956,19213,0
15668,6569244,-515271,103326,8929,-15944,-2098,19368,0
15554,6630712,-490748,85985,8475,-16765,-1703,19526,1
15443,6682348,-513708,59872,8247,-17179,-1666,19681,1
15307,6713304,-552766,14912,8210,-17400,-1604,19839,1
15172,6718780,-574724,-39981,8102,-17339,-1692,19998,1
15036,6778976,-572234,-7065,8147,-17608,-1416,20153,1
14900,6826044,-590929,-34369,7941,-17671,-1423,20306,1
14768,6865256,-603654,-41116,8330,-17682,-1412,20460,1
14496,6934840,-633403,-54497,8794,-17777,-1936,20753,1
14364,6959244,-658183,-62058,8696,-17855,-1634,20912,1
14213,6985632,-672682,-74381,8803,-17652,-1625,21072,1
14080,7013620,-700785,-80901,9167,-17886,-1798,21232,1
13931,7041476,-743891,-101578,8840,-17970,-1691,21390,1
13782,7057684,-770211,-138756,8730,-17862,-1797,21548,1
13644,7057404,-791259,-177764,8810,-17861,-1661,21705,1
13525,7078388,-502741,46958,7718,-19803,-1657,21863,1
13330,7096112,-575663,-30977,7245,-20496,-1609,22118,1
13200,7132316,-552078,-50383,6646,-21403,-1350,22281,1
13090,7161964,-629513,-131423,7173,-22154,-960,22439,1
12966,7142364,-496239,3843,6589,-22716,-1603,22599,1
12851,7040092,-570058,-88526,6423,-22355,-1314,22755,1
12732,7004584,-585609,-128877,6223,-22419,-1394,22911,1
12593,6933016,-534457,-95341,5935,-22448,-1404,23070,1
12457,6855744,-583432,-154578,5965,-22273,-1174,23227,1
12336,6766404,-585587,-179158,5380,-22058,-962,23385,1
12209,6715900,-494101,-99756,5822,-22355,-1148,23543,1
12076,6668552,-547470,-166489,5647,-21962,-798,23705,1
11940,6588600,-529492,-148018,5365,-22367,-901,23862,1
11814,6523792,-510757,-141208,5194,-21891,-1088,24019,1
11680,6465292,-544565,-186555,5228,-21916,-885,24176,1
11554,6401188,-482257,-113262,5182,-22299,-1027,24333,1
11434,6350380,-534230,-163631,4778,-22166,-1228,24489,1
11295,6263140,-440819,-76228,4963,-22307,-1014,24654,1
11158,6212392,-530885,-143380,4842,-22112,-892,24817,1
11037,6125028,-503551,-88880,4795,-21839,-1024,24974,1
10899,6009560,-472139,-80019,4468,-21406,-1161,25133,1
10783,5895212,-434740,-55101,4092,-21220,-993,25288,1
10662,5764236,-493413,-149962,4050,-20602,-474,25444,1
10531,5651580,-502194,-145061,3732,-20246,-806,25605,1
10399,5526984,-428717,-73304,3771,-19821,-893,25765,1
10282,5432228,-373977,-56639,2971,-19621,-1089,25921,1
10144,5303580,-429742,-80811,3152,-19113,-906,26078,1
10021,5215088,-460661,-113860,2981,-18746,-806,26234,1
9887,5093316,-286927,28570,2411,-18766,-1093,26391,1
9762,4978660,-403203,-108367,2375,-18371,-720,26546,1
9644,4893328,-395974,-123789,2002,-18034,-570,26705,1
9504,4778796,-349905,-55861,2057,-17477,-1022,26860,1
9389,4679536,-320242,-59269,1822,-17247,-731,27016,1
9263,4578036,-391226,-128780,1407,-16816,-412,27174,1
9133,4465484,-359679,-121577,1450,-16583,-617,27330,1
9001,4357004,-389218,-139788,1508,-15802,-228,27486,1
8878,4258596,-338861,-76286,1316,-15461,-617,27645,1
8753,4158468,-301911,-54702,984,-15059,-725,27800,1
8616,4066136,-333850,-57932,1340,-14670,-370,27955,1
8495,3978616,-335940,-81209,890,-14398,-437,28109,1
8371,3894264,-270902,-5455,1014,-14208,-664,28263,1
8235,3807976,-310854,-70825,666,-14035,-436,28426,1
8108,3718304,-308272,-42280,419,-13470,-564,28585,1
7975,3640608,-236313,20793,103,-13422,-403,28740,1
7848,3545252,-265696,-51491,-192,-13059,-641,28896,1
7727,3459948,-261064,-39398,-248,-12868,-439,29052,1
7590,3383764,-235105,-14790,-222,-12540,-414,29208,1
7464,3279612,-252234,-17670,-576,-12157,-572,29363,1
7330,3212892,-214663,4013,-627,-12086,-524,29519,1
7203,3103404,-249947,-41117,-712,-11700,-221,29678,1
7083,3047212,-198861,6548,-1086,-11739,-430,29833,1
6945,2957852,-184962,16648,-1016,-11306,-436,29990,1
6806,2854184,-194162,-11273,-1388,-11284,-496,30147,1
6685,2771864,-199314,-32802,-1484,-10969,-80,30303,1
6561,2685268,-186281,-743,-1249,-10750,-280,30458,1
6425,2604972,-159754,24006,-1493,-10731,-455,30623,1
6299,2492574,-171483,-8763,-1594,-10321,-375,30779,1
6162,2404828,-171730,-22399,-1643,-10440,-132,30937,1
6040,2325398,-152451,5033,-1671,-10095,-261,31092,1
5902,2228174,-135909,13527,-2085,-9948,-333,31251,1
5781,2127916,-130610,7082,-2118,-9588,-535,31408,1
5642,2044540,-117090,5254,-2224,-9421,-434,31576,1
5503,1941452,-131733,8163,-2458,-9233,-281,31735,2
5370,1844176,-116474,-6652,-2796,-8986,-325,31904,2
5244,1749068,-108192,-3620,-2937,-8695,180,32060,2
5093,1671176,-108366,5966,-2813,-8322,27,32227,2
4973,1578976,-101687,7536,-3145,-8078,-277,32383,2
4847,1492216,-85646,8602,-3156,-8063,-71,32537,2
4710,1416508,-94412,-16678,-3391,-7468,235,32697,2
4590,1328104,-75329,-1163,-3211,-7307,-83,32861,2
4438,1244412,-68375,7585,-3178,-6910,-180,33027,2
4315,1155328,-65497,1781,-3218,-6560,-379,33180,2
4180,1075692,-65251,-16409,-3323,-6197,-288,33358,2
4054,976336,-47674,5407,-2904,-5656,-214,33511,2
3920,915576,-49460,-2422,-3004,-5238,-132,33669,2
3784,819232,-52829,-4451,-2701,-4858,238,33829,2
3652,753046,-39069,-4161,-2372,-4492,-148,33984,2
3532,693428,-41386,3909,-2610,-3984,-14,34139,2
3394,619480,-23713,-62,-2308,-3664,55,34305,2
3255,548140,-31375,-4242,-2278,-3256,40,34468,2
3122,477736,-19498,-3522,-1991,-2604,-46,34627,2
2986,415244,-23452,14618,-2076,-2520,63,34796,2
2860,359236,-19450,-1118,-1738,-2068,114,34953,2
2716,317564,-14513,-5657,-1907,-1819,156,35110,2
2591,274344,-10046,9767,-1644,-1555,81,35268,2
2449,221384,-3314,-9963,-1736,-1246,-86,35434,2
2329,238668,-653,-13091,-1520,-1114,61,35589,2
2190,152946,4800,-2279,-1082,-495,161,35748,2
2066,125344,-7,-4006,-1208,-134,184,35905,2
1929,125304,-5609,-3306,-1367,-162,-3,36070,2
1788,118592,-2025,-5468,-1078,-4,71,36233,2
1647,124128,-117,674,-1109,-131,-55,36390,2
1520,111236,1570,901,-1058,-206,70,36543,2
1394,117288,1556,-3597,-999,-103,279,36700,2
1246,102142,2971,-635,-851,11,106,36856,2
1120,101028,-2990,-3988,-736,-239,165,37011,2
990,103140,-806,3559,-880,-38,191,37171,2
841,105304,5244,2386,-873,-72,-51,37327,2
717,99410,562,1909,-1101,-190,163,37483,2
638,89072,2512,-5863,-949,-244,-54,37640,2
637,96864,-1721,-6663,-908,-86,138,37799,2
637,100324,-3137,-2369,-956,189,-98,37951,2
