encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-8138,-2399,459,182,-30,-177,152,0
0,-10158,2128,-1101,141,180,-85,299,0
2,-11616,-3935,-4244,138,88,-261,446,0
37,-4866,-154,-2427,274,-133,-42,598,0
112,-8786,-5146,2906,76,-454,-275,749,0
208,238,1642,-5977,-31,114,-153,898,0
318,-9158,2132,404,48,-122,-240,1051,0
433,5974,3955,3602,-240,135,-30,1201,0
567,9208,4787,1509,315,-127,-1,1357,0
703,-2358,-103,1082,-98,79,-268,1507,0
906,7446,-504,-3233,303,-81,-239,1667,0
1134,5572,3454,-621,24,-352,-48,1817,0
1329,-312,-25,-7587,-89,-203,-356,1968,0
1510,11194,835,5159,58,-271,16,2130,0
1652,6340,7829,-1513,33,-291,-65,2281,0
1785,2146,5620,3275,73,-229,-127,2432,0
1908,3682,2342,441,160,-108,-494,2583,0
2048,3810,-5406,7014,199,-145,34,2736,0
2170,11288,-1791,6261,-42,-224,-316,2887,0
2295,10742,-1059,2522,112,-330,-28,3038,0
2425,12782,4116,525,-278,-124,-297,3189,0
2537,60086,2291,7098,-76,-413,-225,3341,0
2652,157894,1327,-5007,-215,-1389,-394,3493,0
2774,231158,17992,-3692,-551,-1526,-47,3665,0
2897,296922,23067,4264,-698,-2013,-388,3817,0
3008,397418,30278,-3549,-984,-2332,-130,3969,0
3120,480562,31970,-1909,-930,-2858,-472,4122,0
3247,567702,29362,7677,-1300,-3327,-417,4272,0
3377,613618,33146,-13609,-1357,-3368,-172,4424,0
3510,694002,36471,-12951,-1558,-3754,-241,4591,0
3627,772876,54843,-9400,-1642,-4054,-65,4743,0
3753,835374,62957,-12383,-1629,-4463,-426,4895,0
3870,895350,59129,-36463,-1875,-4601,-374,5049,0
3997,946170,64058,-41258,-1961,-4894,-313,5206,0
4115,1029614,69672,-44924,-1902,-4987,-87,5357,0
4235,1100998,81584,-37705,-1301,-5825,-349,5508,0
4354,1179376,54129,-45898,16,-6490,166,5661,0
4471,1239182,76550,-27575,437,-6465,-153,5811,-1
4575,1305852,62212,-44833,288,-6744,-270,5963,-1
4705,1394194,84497,-21270,745,-7278,-99,6116,-1
4833,1445294,102009,-9057,639,-7383,-317,6267,-1
4961,1534170,83753,-20271,771,-7934,-447,6418,-1
5073,1599546,90907,-26553,1359,-7718,-406,6569,-1
5218,1702016,75057,-38947,1499,-8054,-204,6727,-1
5328,1749272,97267,-30406,1774,-8372,-362,6879,-1
5455,1842594,99365,-46123,1886,-8885,-131,7031,-1
5567,1919822,91740,-64207,1918,-9004,-157,7184,-1
5706,2021966,123419,-24748,2158,-9227,-255,7336,-1
5822,2095834,121910,-21298,2152,-9536,-87,7488,-1
6155,2327626,138855,-2085,2608,-10067,-485,7891,-1
6283,2416668,144815,2702,2883,-10022,-67,8050,-1
6413,2511102,147818,-22252,2804,-10335,-512,8211,-1
6552,2560794,131930,17633,2596,-9302,-626,8370,-1
6680,2642836,149032,44477,2549,-9502,-48,8530,-1
6813,2737452,184195,72870,2468,-9688,-712,8688,-1
7039,2867588,130324,32203,3075,-9813,-615,8959,-1
7170,2999668,150697,46241,3640,-10201,-599,9118,-1
7301,3062186,161939,29927,3703,-10153,-407,9278,-1
7426,3154130,153696,17114,3895,-10801,-433,9445,-1
7567,3260578,154449,-4152,4131,-10891,-387,9602,-1
7696,3348690,158967,-27079,4260,-11224,-256,9764,-1
7827,3433618,173485,-20783,4694,-11325,-249,9923,-1
7952,3515690,186309,-11550,4907,-11417,-262,10079,-1
8080,3618670,180416,-59734,4894,-11482,-187,10244,-1
8233,3734810,222223,-36979,5104,-11850,-384,10409,-1
8359,3805190,238950,-289,5570,-11827,-252,10566,-1
8465,3888566,210515,16685,5277,-12123,-438,10726,-1
8472,3913454,201332,43061,5624,-12036,-527,10882,-1
8472,3938334,203538,49721,5355,-12037,-573,11039,-1
8472,3928970,197194,59089,5382,-11693,-343,11195,-1
8472,3946274,198177,60301,5559,-11998,-903,11352,-1
8472,3933218,185604,75553,5442,-11966,-627,11513,-1
