encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,4998,-7416,-13279,-432,-22,290,159,0
0,-512,-1674,-6990,-349,144,-179,318,0
0,3924,-412,-5110,-88,-27,-42,473,0
0,-3284,854,-4646,-79,59,-125,638,0
0,-5150,2154,-7005,-90,32,2,795,0
1011,-12734,-5443,-5477,-126,-266,-69,2444,0
1139,175502,14445,-3000,-472,-875,-478,2601,0
1275,253148,16722,-14848,-625,-1229,-126,2758,0
1397,356620,18979,-9538,-693,-1678,-325,2916,0
1537,482276,33333,-13037,-768,-2298,-179,3071,0
1670,591476,36884,-10506,-934,-2821,-141,3226,0
1812,664300,46111,-15373,-992,-3184,-358,3382,0
1971,763872,41671,-6898,-1330,-3380,-307,3539,0
2129,856296,47300,10146,-1244,-3330,-269,3695,0
2271,927000,54644,-931,-1502,-3657,-416,3850,0
2410,1004600,62840,1774,-1485,-4234,-429,4005,0
2569,1117784,70028,-6631,-1699,-4484,-354,4166,0
2700,1203648,90760,5138,-1524,-4802,-625,4321,0
2835,1254162,85571,-783,-286,-5411,-490,4474,0
2981,1354864,54087,-23168,866,-5824,-125,4629,0
3106,1433908,79045,1199,807,-6077,-191,4784,0
3234,1496816,95859,4277,796,-6238,-370,4937,0
3331,1550872,88838,-1343,1088,-6466,-416,5093,0
3428,1645186,86137,-4882,1622,-6627,-294,5249,0
3560,1793952,101914,-14592,2077,-7481,127,5404,0
3731,1923638,92169,10223,2327,-8011,-266,5556,-1
3912,2047360,92925,-41775,2469,-8013,-198,5716,-1
4086,2156396,112632,-29265,2553,-8571,-42,5871,-1
4263,2274632,157806,10603,2719,-8932,-183,6026,-1
4425,2380764,126611,-31858,2654,-8951,-162,6185,-1
4580,2489980,123288,-8584,3120,-8698,-213,6338,-1
4728,2601782,115976,-1531,3461,-8834,-245,6494,-1
4929,2737944,140101,207,3563,-8491,-320,6648,-1
5132,2882532,154944,46726,3724,-8751,-309,6807,-1
5335,2998190,181703,-1160,4078,-8925,-278,6970,-1
5537,3155648,204331,11857,3898,-9472,-156,7124,-1
5715,3251432,207066,33648,4276,-9614,-60,7280,-1
5883,3364056,206067,16106,4899,-9863,-313,7436,-1
6047,3486160,213071,-12459,5159,-9935,-17,7591,-1
6197,3572068,207139,12112,5664,-10135,37,7754,-1
6348,3656160,225401,22306,5721,-10223,30,7907,-1
6494,3765380,187924,-52975,6394,-10395,-52,8062,-1
6634,3884544,222312,-23168,6639,-10832,72,8216,-1
6786,3969048,223808,-14888,6967,-11139,-138,8375,-1
6915,4066960,196606,-47261,7280,-11170,-45,8533,-1
7055,4184044,208783,-54921,7789,-11151,59,8687,-1
7193,4265040,161957,-85674,7971,-11438,29,8839,-1
7334,4348488,215573,-23656,8335,-11290,-198,8998,-1
7489,4456580,249082,-45157,8290,-11536,69,9157,-1
7616,4566892,200380,-87115,8836,-11250,67,9313,-1
7752,4652008,255526,-21096,9195,-11461,104,9464,-1
7895,4711648,217928,-32458,9221,-11354,-119,9618,-1
8037,4823156,261599,-765,9262,-11453,-53,9775,-1
8175,4938512,292621,51227,9561,-11533,-197,9928,-1
8316,5021004,341334,114981,9838,-12068,-280,10081,-1
8458,5113896,328574,93902,10327,-12144,-169,10239,-1
8591,5216448,269351,41333,10767,-12371,-71,10393,-1
8727,5316052,303746,88985,10891,-12376,-370,10545,-1
8859,5402244,346081,159357,11003,-12830,-143,10698,-1
8994,5486536,298353,95133,11467,-12984,-183,10850,-1
9129,5570216,277179,101511,11777,-13130,-23,11004,-1
9277,5656744,271394,129629,12291,-13162,-290,11157,-1
9429,5732076,236157,101306,12265,-13198,-434,11316,-1
9562,5843720,279238,121130,12568,-13432,-441,11471,-1
9692,5911964,238307,120643,12842,-13438,-176,11624,-1
9829,5977564,235934,134652,13424,-13572,-386,11781,-1
9965,6077068,281664,186067,13575,-13832,-340,11934,-1
10113,6167560,306401,198300,14098,-14193,-512,12091,-1
10244,6270472,301954,238538,14414,-14452,-679,12245,-1
10380,6334720,316662,259741,14521,-14891,-181,12399,-1
