encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-5396,6112,-688,108,43,-148,168,0
0,10494,1252,-7307,11,-204,-276,321,0
0,-4256,4949,-5644,-21,-101,-425,471,0
0,-3236,6783,-8372,-43,-249,-213,623,0
0,-14404,5459,-6868,65,-67,-288,779,0
36,-8208,7111,-6919,-51,-117,-81,939,0
119,-15392,-2200,-8631,149,83,-324,1122,0
216,-23932,2470,764,149,-155,-428,1282,0
301,-23568,4595,-5104,173,75,-64,1434,0
401,-14396,1161,-14315,127,6,-43,1587,0
502,-18500,6413,-457,130,230,-13,1739,0
608,-20704,3138,-13502,262,62,-244,1891,0
749,-21860,-980,268,198,75,51,2041,0
934,-12664,2109,-5470,232,301,-256,2195,0
1094,-22040,-3085,-14618,57,495,-176,2348,0
1282,-27196,-5304,-2875,214,359,-57,2508,0
1438,-24008,3033,-2430,328,22,-266,2664,0
1596,-19592,2065,-12318,280,329,-72,2819,0
1733,-39178,977,-12498,197,179,-53,2970,0
1833,-28706,-3969,-4205,407,285,-120,3121,0
1930,-28592,44,-11402,358,180,-161,3271,0
2029,-24476,-4716,-14884,68,91,-206,3421,0
2121,-28956,-1160,-7851,586,458,-248,3578,0
2234,-24404,-4553,-4023,546,254,-107,3737,0
2336,-33436,2647,-10522,441,418,-235,3889,0
2437,2828,-4740,-5988,579,-76,-134,4043,0
2547,99720,3340,-13290,115,-552,-168,4205,0
2656,151332,7675,-19365,1,-701,-108,4357,0
2760,215188,12438,-14113,-288,-922,-157,4507,0
2875,299166,14080,-20719,-153,-1327,-237,4671,0
2974,392808,20962,-11011,-481,-1890,-306,4823,0
3086,468088,34354,-11528,-527,-2416,-180,4975,0
3187,510800,28316,-9359,-484,-2629,-286,5127,0
3298,573062,32677,-25904,-711,-2767,-220,5288,0
3401,639944,50588,-14743,-969,-3225,-525,5438,0
3503,699476,35194,-29809,-1100,-3449,-245,5591,-1
3600,747796,48152,-26288,-1103,-3516,-445,5742,-1
3717,787876,46108,-42982,-1189,-4104,-257,5895,-1
3815,846488,41640,-51433,-1217,-4081,-167,6047,-1
3936,941356,73480,-46583,-1494,-4631,-564,6211,-1
4041,983836,58747,-36022,-1362,-4450,-373,6371,-1
4138,1052460,75065,-30316,-1122,-4992,-239,6523,-1
4253,1117540,74128,-39004,-98,-5607,-78,6675,-1
4352,1168392,56041,-29427,982,-5725,-146,6827,-1
4458,1241144,62652,-36961,872,-5985,-275,6980,-1
4563,1285818,73124,-33364,895,-6184,-144,7133,-1
4664,1337428,77025,-23970,1081,-6429,-466,7288,-1
4744,1387256,90234,-18153,1104,-6622,-346,7440,-1
4834,1428584,86571,-19038,1630,-6857,-154,7593,-1
4921,1477648,73870,-36819,1745,-6964,-36,7748,-1
5006,1536136,78044,-63683,1743,-7284,58,7904,-1
5096,1604960,79699,-50510,2022,-7398,-283,8060,-1
5186,1660664,80882,-47663,2228,-7988,-452,8216,-1
5286,1739782,96261,-57376,2300,-8140,-40,8368,-1
5383,1791084,92003,-51401,2721,-8480,-149,8521,-1
5467,1879360,86226,-73246,2487,-8540,-312,8670,-1
5573,1952244,102073,-56104,2880,-8618,-186,8829,-1
5661,2017752,114142,-38478,2671,-8668,-168,8984,-1
5759,2074556,112409,-57919,3009,-9032,-497,9135,-1
5858,2130012,107020,-42193,3047,-8938,32,9285,-1
