Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10658830, -4206837, -30636010, 62001, 198322, -208933,0, 
0x00000000, -10667174, -4203527, -30637412, 61691, 198437, -208850,223, 
0x00000000, -10666686, -4210016, -30631556, 61730, 198238, -208827,376, 
0x00000000, -10661977, -4212907, -30634510, 61622, 198076, -209026,533, 
0x00000000, -10659005, -4205359, -30631570, 61579, 197976, -208948,689, 
0x00000000, -10667632, -4208029, -30635276, 61668, 198118, -208756,844, 
0x00000000, -10657196, -4208201, -30643222, 61696, 198019, -208790,999, 
0x00000000, -10658902, -4208948, -30635876, 61521, 198123, -208830,1154, 
0x00000000, -10663712, -4209701, -30629560, 61578, 198052, -209005,1321, 
0x00000000, -10669443, -4207895, -30646120, 61449, 198268, -209063,1474, 
0x00000000, -10659549, -4213232, -30642092, 61496, 197912, -208810,1629, 
0x00000000, -10658636, -4205312, -30637252, 61437, 198002, -208934,1784, 
0x00000000, -10661747, -4212970, -30643908, 61303, 198024, -208682,1937, 
0x00000000, -10664432, -4208057, -30647696, 61431, 198000, -208938,2090, 
0x00000000, -10656636, -4216625, -30643412, 61465, 198075, -208995,2243, 
0x00000000, -10666021, -4217107, -30642752, 61338, 198069, -208917,2403, 
0x00000000, -10666756, -4213719, -30647538, 61422, 197934, -208697,2565, 
0x00000000, -10664902, -4208194, -30642562, 61524, 198057, -208836,2717, 
0x00000000, -10660054, -4216181, -30654168, 61472, 197882, -208845,2873, 
0x00000000, -10664748, -4206993, -30643864, 61432, 198009, -208936,3027, 
0x00000000, -10664008, -4205358, -30652540, 61451, 198015, -208958,3181, 
0x00000000, -10665108, -4214335, -30633244, 61427, 198132, -208649,3335, 
0x00000000, -10656132, -4216473, -30640784, 61455, 197874, -208709,3491, 
0x00000000, -10664135, -4210908, -30641022, 61340, 198118, -208805,3643, 
0x00000000, -10656527, -4209154, -30643568, 61691, 197950, -208795,3800, 
0x00000000, -10657501, -4220185, -30642324, 61297, 197808, -208839,3952, 
0x00000000, -10662563, -4215572, -30631764, 61539, 197952, -208896,4105, 
0x00000000, -10663321, -4203961, -30644776, 61563, 197980, -208813,4261, 
0x00000000, -10663920, -4211119, -30643570, 61336, 198207, -209139,4422, 
0x00000000, -10654145, -4204814, -30636292, 61519, 197841, -208591,4573, 
0x00000000, -10665466, -4219547, -30650940, 61458, 198009, -209067,4728, 
0x00000000, -10657510, -4208976, -30637546, 61602, 197776, -208996,4881, 
0x00000000, -10664777, -4213078, -30636688, 61561, 197995, -208635,5040, 
0x00000000, -10658193, -4207712, -30640408, 61468, 197818, -208705,5206, 
0x00000000, -10662440, -4214489, -30638150, 61511, 198004, -208675,5371, 
0x00000000, -10664513, -4208083, -30637010, 61506, 198067, -208829,5523, 
0x00000000, -10657740, -4209834, -30623536, 61408, 197886, -208730,5684, 
0x00000000, -10667403, -4215769, -30634646, 61561, 198092, -209017,5839, 
0x00000000, -10659791, -4215315, -30624736, 61516, 198097, -208738,6001, 
0x00000000, -10660304, -4216087, -30627632, 61617, 198129, -208751,6155, 
0x00000000, -10662195, -4214422, -30619964, 61608, 198334, -208335,6310, 
0x00000000, -10656152, -4222057, -30619008, 61460, 198143, -208751,6464, 
0x00000000, -10655820, -4217952, -30622414, 61715, 197896, -208794,6616, 
0x00000000, -10654680, -4213164, -30622338, 61691, 198286, -209077,6771, 
0x00000000, -10654347, -4211523, -30618514, 61680, 198211, -208618,6924, 
0x00000000, -10661072, -4218858, -30626192, 61651, 198237, -208466,7079, 
0x00000000, -10648792, -4222163, -30696292, 61486, 197606, -209003,7233, 
0x00000000, -10636574, -4210115, -30810268, 61297, 196829, -208717,7384, 
0x00000000, -10640257, -4216256, -30877916, 61012, 196612, -208637,7539, 
0x00000000, -10631479, -4217220, -30971356, 60972, 196055, -208897,7689, 
0x00000000, -10625636, -4219983, -31065956, 60613, 195664, -209094,7842, 
0x00000000, -10621013, -4220672, -31150004, 60609, 195260, -208838,7998, 
0x00000000, -10622181, -4231127, -31224108, 60488, 194970, -209016,8151, 
0x00000000, -10605826, -4219050, -31290376, 60347, 194355, -208868,8302, 
0x00000000, -10603766, -4236001, -31374616, 60308, 194118, -208733,8453, 
0x00000000, -10604345, -4233662, -31447682, 59964, 194008, -208949,8605, 
0x00000000, -10598305, -4240807, -31512140, 59961, 193736, -209149,8759, 
0x00000000, -10592811, -4253028, -31596344, 59813, 193485, -208941,8912, 
0x00000000, -10593468, -4257384, -31694248, 60206, 192970, -208856,9066, 
0x00000000, -10588632, -4241918, -31772722, 61574, 192092, -208867,9220, 
0x00000000, -10598935, -4259200, -31845856, 62062, 192001, -208708,9373, 
0x00000000, -10575310, -4230712, -31977822, 62348, 191481, -209041,9524, 
0x00000000, -10556854, -4240652, -32067086, 62346, 191022, -208929,9680, 
0x00000000, -10573873, -4249723, -32162612, 62915, 190776, -208870,9832, 
0x00000000, -10576893, -4274408, -32270922, 63180, 190513, -208756,9990, 
0x00000000, -10549792, -4241373, -32392848, 63526, 190097, -208683,10144, 
0x00000000, -10557464, -4265001, -32509738, 63758, 189766, -208952,10297, 
0x00000000, -10540132, -4224987, -32626048, 64078, 189604, -208910,10450, 
