encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,12694,-2267,2164,-63,80,205,170,0
0,1934,1629,6434,-192,90,41,330,0
0,12604,-4601,8106,-12,297,133,484,0
0,-1998,-6124,783,-11,46,56,641,0
0,-3306,-5826,-805,20,41,71,798,0
0,554,2255,5597,197,5,43,964,0
0,-10598,1481,935,129,310,2,1121,0
0,-5222,-5847,1272,-201,127,146,1275,0
0,-4670,-2123,2603,-8,43,263,1432,0
0,1786,277,2775,43,237,193,1600,0
0,-12426,-6855,380,-80,329,-131,1757,0
0,-7524,-723,6141,-38,61,27,1918,0
0,-10660,2176,2322,-50,52,7,2073,0
0,-8814,-1164,9143,157,92,24,2229,0
0,-15342,3252,4767,111,92,118,2387,0
0,-8032,-592,10075,265,127,-103,2542,0
0,-2950,-1576,7292,195,29,268,2698,0
0,-15446,-486,692,238,249,141,2851,0
0,-6874,-4337,2777,8,207,297,3086,0
0,-10262,1656,5192,65,304,96,3244,0
0,-19330,-4005,8331,170,185,227,3400,0
0,-13950,10941,6288,-75,-178,129,3555,0
0,-11068,-4679,-2412,194,84,-10,3710,0
0,-17846,-249,2589,60,206,197,3866,0
0,-14662,-1414,5196,266,335,132,4034,0
0,-4792,2999,-2060,169,295,113,4190,0
0,-7544,1656,2062,49,41,57,4351,0
0,-8982,5179,1165,395,41,202,4509,0
0,-5742,-5696,4954,137,358,28,4663,0
0,-16762,-9629,-8303,223,461,-195,4817,0
0,-9898,-2839,-7210,145,316,130,4971,0
0,-5630,-4067,988,468,236,190,5127,0
0,-26328,-241,-642,450,-137,341,5281,0
-81,-24722,-4131,6538,367,322,-4,5435,0
-81,-23632,3278,52,236,36,89,5593,0
-81,-26794,-12256,-356,232,354,20,5747,0
-81,-28312,-4475,470,219,346,203,5900,0
-81,-20756,-6578,-4358,389,435,203,6062,0
-38,-22996,-5486,413,174,269,274,6219,0
102,-19846,-7468,-1141,383,522,94,6373,0
286,-21988,-5370,-2149,284,408,-34,6528,-1
473,-28290,-9141,2055,534,92,23,6682,-1
651,-28262,-7946,-8708,464,456,139,6836,-1
836,-28146,1053,-5726,442,268,288,7001,-1
1021,-21530,-4558,-14066,470,343,305,7157,-1
1210,-30802,-1645,5329,527,290,330,7310,-1
1402,-25938,-6557,-2121,504,479,-27,7463,-1
1606,-26694,-7071,1920,695,411,78,7617,-1
1790,-21134,-3975,115,578,263,360,7772,-1
1994,-31162,-5770,-105,519,559,394,7925,-1
2183,-10088,-4019,-3529,1261,99,51,8078,-1
2369,412898,49978,-4373,13531,-12467,2262,8232,-1
2558,825070,151982,51877,25393,-23745,3702,8389,-1
2748,1191962,203571,65051,36146,-33992,5107,8544,-1
2940,1531512,256391,17639,46162,-43739,8304,8700,-1
3129,1898470,370607,71846,57135,-53662,10486,8852,-1
3335,2217750,460231,166075,66913,-62347,10847,9016,-1
3503,2630594,558257,153473,79090,-73981,14410,9172,-1
3695,3074062,593057,39876,92106,-86235,18752,9324,-1
3886,3454350,654181,-12118,103528,-96833,22345,9476,-1
4070,3884510,845644,35037,116244,-108617,27608,9630,-1
4242,4279794,919131,48809,128001,-119360,29565,9784,-1
4446,4665454,1001968,-20962,139506,-129980,34316,9937,-1
4618,5124022,1205121,38600,152700,-142637,38917,10090,-1
4808,5503178,1287267,-159478,163939,-152686,46872,10244,-1
4992,5943538,1224119,-405478,177434,-164193,52988,10397,-1
5176,6284110,1248920,-445606,188384,-173802,55051,10549,-1
5366,6657978,1304799,-417930,199484,-183514,56177,10700,-1
5584,7112974,1388023,-499158,213242,-195308,61256,10855,-1
5779,7517582,1320319,-681553,225848,-206441,64656,11008,-1
5971,7942630,1354921,-909022,238355,-217617,72142,11161,-1
6167,8359834,1482553,-878889,251108,-228651,76118,11314,-1
6382,8757702,1702577,-751214,263122,-239554,79503,11468,-1
6642,9355838,2003990,-603309,280951,-255870,84944,11685,-1
6855,9705726,2255712,-400548,291688,-265816,86802,11841,-1
7050,10097082,2553053,-212760,303728,-276690,91244,11996,-1
7246,10467866,2768604,35654,315200,-286907,91046,12151,-1
7463,10902582,3090092,328278,328441,-298802,93179,12310,-1
7682,11380994,3415463,679122,342859,-311889,94038,12470,-1
7873,11789958,3692272,991608,355449,-323055,93877,12625,-1
8069,12234206,4063973,1324160,369133,-335402,96463,12785,-1
8286,12665734,4263303,1654820,382381,-346641,93920,12941,-1
8499,13031846,4549983,1860658,393629,-356627,97159,13095,-1
8702,13480910,4787961,2114159,407462,-369019,97942,13252,-1
8895,13878438,5058123,2353114,419904,-379910,100247,13408,-1
9103,14331662,5352414,2591775,433128,-392493,102486,13563,-1
9336,14673374,5502140,2770308,443479,-401526,102829,13715,-1
9543,15126950,5813667,3000774,457677,-414046,106250,13876,-1
9779,15507474,5935385,3120374,469430,-424383,107205,14044,-1
10004,15945246,6265419,3369941,482658,-436243,110413,14198,-1
10218,16326014,6486370,3616293,494005,-446571,110494,14355,-1
10424,16663974,6692462,3761265,504906,-455802,113727,14509,0
10635,17136678,6847778,3913280,519132,-467974,114901,14665,0
10863,17479654,6909131,3956242,530101,-476898,116109,14825,0
11097,17994346,6958362,3939644,546137,-489259,119205,14979,0
11306,18288634,7307821,4389135,555748,-497070,118167,15136,0
11559,18763950,7379041,4242887,570328,-509842,124809,15318,0
11771,19302450,7300813,4195816,586541,-523917,124022,15473,0
