Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10867129, -4435959, -31570764, 57518, 201790, -207457,0, 
0x00000000, -10875673, -4439277, -31578988, 57359, 201981, -207461,152, 
0x00000000, -10868402, -4442752, -31576328, 57653, 202031, -207510,305, 
0x00000000, -10877110, -4442771, -31591350, 57624, 201545, -207342,456, 
0x00000000, -10872001, -4441398, -31570516, 57765, 201765, -207480,609, 
0x00000000, -10874064, -4444454, -31582894, 57830, 201869, -207401,760, 
0x00000000, -10868399, -4437518, -31579270, 57722, 201726, -207717,924, 
0x00000000, -10868223, -4441485, -31566458, 58157, 201710, -207361,1075, 
0x00000000, -10872666, -4441787, -31580168, 58049, 201555, -207482,1228, 
0x00000000, -10872086, -4447808, -31571256, 57894, 201324, -207711,1378, 
0x00000000, -10872509, -4447139, -31581732, 58271, 201324, -207543,1540, 
0x00000000, -10866194, -4442225, -31580220, 58050, 201330, -207655,1693, 
0x00000000, -10870462, -4438269, -31575016, 58330, 201290, -207455,1845, 
0x00000000, -10874755, -4442941, -31573388, 58411, 201378, -207896,2001, 
0x00000000, -10870071, -4437273, -31580406, 58545, 201297, -207517,2156, 
0x00000000, -10877709, -4438565, -31575464, 58586, 201301, -207510,2307, 
0x00000000, -10875533, -4434193, -31568944, 58773, 201223, -207464,2469, 
0x00000000, -10874894, -4441859, -31573140, 58556, 201420, -207597,2623, 
0x00000000, -10869872, -4431121, -31572538, 58749, 201150, -207811,2775, 
0x00000000, -10859451, -4428105, -31592408, 59761, 200294, -207402,2932, 
0x00000000, -10786386, -4393140, -32102538, 74512, 185359, -206365,3085, 
0x00000000, -10711694, -4416636, -32556052, 87974, 172555, -202797,3236, 
0x00000000, -10676548, -4455122, -32968520, 100251, 160647, -200589,3387, 
0x00000000, -10659793, -4462915, -33282876, 109482, 152143, -199635,3656, 
0x00000000, -10553632, -4481304, -33870576, 127167, 135294, -195533,3809, 
0x00000000, -10410801, -4384166, -34179136, 136451, 127010, -193628,3963, 
0x00000000, -10314165, -4453173, -34554908, 147475, 116199, -188731,4114, 
0x00000000, -10274030, -4495593, -34895132, 157714, 106727, -186249,4267, 
0x00000000, -10172631, -4475239, -35253728, 168295, 96528, -183038,4421, 
0x00000000, -10111752, -4547776, -35616544, 179403, 86355, -179154,4576, 
0x00000000, -10078889, -4559409, -35913296, 187685, 78214, -178090,4729, 
0x00000000, -10035485, -4576777, -36115816, 194602, 72299, -175661,4882, 
