Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10870513, -4438873, -31891796, 59106, 200863, -207445,0, 
0x00000000, -10865761, -4439220, -31889778, 59069, 201242, -207579,151, 
0x00000000, -10871661, -4448396, -31891254, 59098, 201042, -207723,305, 
0x00000000, -10867482, -4442839, -31881682, 59277, 200949, -207386,458, 
0x00000000, -10863067, -4446574, -31884082, 59588, 201003, -207692,611, 
0x00000000, -10871987, -4435309, -31882140, 59447, 200719, -207685,760, 
0x00000000, -10878660, -4449654, -31875524, 59518, 200693, -207463,915, 
0x00000000, -10863473, -4435172, -31887782, 59509, 200633, -207822,1071, 
0x00000000, -10873917, -4442223, -31873224, 59804, 200849, -207531,1223, 
0x00000000, -10861785, -4437403, -31869684, 59793, 200344, -207635,1381, 
0x00000000, -10867214, -4443505, -31874270, 59889, 200102, -207658,1551, 
0x00000000, -10877943, -4447150, -31873336, 59869, 200455, -207716,1708, 
0x00000000, -10874440, -4433391, -31866140, 60145, 200535, -207374,1860, 
0x00000000, -10870144, -4437507, -31867656, 60253, 200395, -207589,2013, 
0x00000000, -10868762, -4440819, -31863468, 59955, 200046, -207664,2166, 
0x00000000, -10870216, -4443157, -31851246, 59928, 200207, -207728,2317, 
0x00000000, -10861110, -4438502, -31857348, 60132, 200113, -207474,2481, 
0x00000000, -10868113, -4431925, -31852080, 60441, 200071, -207320,2641, 
0x00000000, -10871265, -4432688, -31848024, 60709, 200119, -207541,2792, 
0x00000000, -10866158, -4431167, -31848772, 60544, 199807, -207572,2943, 
0x00000000, -10877321, -4433580, -31840452, 60558, 199877, -207481,3095, 
0x00000000, -10864003, -4434783, -31846902, 60480, 199615, -207697,3249, 
0x00000000, -10867184, -4429687, -31839416, 60507, 199766, -207595,3400, 
0x00000000, -10869554, -4431357, -31837064, 60685, 199710, -207831,3560, 
0x00000000, -10868830, -4432731, -31828628, 60578, 199809, -207655,3711, 
0x00000000, -10869674, -4433146, -31827824, 60992, 199921, -207849,3867, 
0x00000000, -10875271, -4431778, -31828588, 60857, 199849, -207740,4023, 
0x00000000, -10872270, -4424167, -31829952, 61079, 199578, -207543,4173, 
0x00000000, -10874147, -4435821, -31832376, 61164, 199448, -207770,4324, 
0x00000000, -10872564, -4429703, -31822698, 61211, 199597, -207748,4476, 
0x00000000, -10865112, -4429111, -31805108, 60815, 199418, -207660,4627, 
0x00000000, -10862055, -4431096, -31818228, 61022, 199276, -207549,4778, 
0x00000000, -10874544, -4431643, -31816068, 61004, 199469, -207687,4931, 
0x00000000, -10866930, -4429368, -31822368, 61039, 199155, -207568,5084, 
0x00000000, -10859350, -4431689, -31803978, 61053, 199211, -207695,5237, 
0x00000000, -10861792, -4434672, -31801880, 60993, 199013, -207558,5390, 
0x00000000, -10866115, -4438061, -31809562, 61179, 199077, -207689,5543, 
0x00000000, -10863403, -4432917, -31814240, 61434, 199119, -207558,5695, 
0x00000000, -10860850, -4432365, -31806580, 61602, 199127, -207852,5845, 
0x00000000, -10868292, -4433392, -31801312, 61374, 198974, -207756,5996, 
0x00000000, -10867035, -4427761, -31793152, 61318, 198946, -207652,6154, 
0x00000000, -10867570, -4427727, -31793844, 61448, 198907, -207641,6306, 
0x00000000, -10870668, -4437366, -31806906, 61383, 198985, -207752,6457, 
0x00000000, -10862081, -4431961, -31795172, 61393, 198875, -207672,6609, 
0x00000000, -10866551, -4425615, -31787362, 61610, 198861, -207799,6758, 
0x00000000, -10864821, -4430313, -31791036, 61456, 198671, -207469,6913, 
0x00000000, -10857588, -4429920, -31786582, 61487, 198678, -207865,7065, 
0x00000000, -10866131, -4432959, -31793720, 61372, 198412, -207575,7216, 
0x00000000, -10859575, -4426597, -31774200, 61658, 198631, -208032,7366, 
0x00000000, -10856828, -4438244, -31779580, 61556, 198657, -207763,7517, 
0x00000000, -10858903, -4438638, -31776434, 61636, 198759, -207740,7675, 
0x00000000, -10861221, -4436755, -31767574, 61677, 198672, -207358,7828, 
0x00000000, -10866738, -4434996, -31771860, 61610, 198824, -207667,7980, 
0x00000000, -10864860, -4433104, -31767594, 62025, 198594, -207708,8132, 
0x00000000, -10861553, -4430538, -31770232, 61936, 198833, -207636,8283, 
0x00000000, -10863663, -4431026, -31764272, 62094, 198698, -207408,8433, 
0x00000000, -10864988, -4437803, -31753436, 62121, 198631, -207747,8586, 
0x00000000, -10860735, -4432748, -31764636, 62229, 198399, -207724,8740, 
0x00000000, -10855484, -4436653, -31754724, 62046, 198366, -207491,8891, 
