Status: 0x00000000
Fx: -10878432
Fy: -4436730
Fz: -31823012
Tx: 57541
Ty: 201389
Tz: -207615
1645288633623
Status: 0x00000000
Fx: -10877032
Fy: -4439788
Fz: -31820972
Tx: 57908
Ty: 201244
Tz: -207470
1645288633775
Status: 0x00000000
Fx: -10877005
Fy: -4436109
Fz: -31819456
Tx: 58017
Ty: 201171
Tz: -207883
1645288633930
Status: 0x00000000
Fx: -10873790
Fy: -4442204
Fz: -31823040
Tx: 57923
Ty: 201176
Tz: -207734
1645288634086
Status: 0x00000000
Fx: -10869527
Fy: -4446252
Fz: -31823052
Tx: 58026
Ty: 201034
Tz: -207463
1645288634236
Status: 0x00000000
Fx: -10873016
Fy: -4435999
Fz: -31807600
Tx: 58037
Ty: 201081
Tz: -207615
1645288634390
Status: 0x00000000
Fx: -10868700
Fy: -4443225
Fz: -31809380
Tx: 58314
Ty: 201111
Tz: -207650
1645288634544
Status: 0x00000000
Fx: -10867473
Fy: -4426777
Fz: -31802402
Tx: 58383
Ty: 200600
Tz: -207775
1645288634696
Status: 0x00000000
Fx: -10869372
Fy: -4445395
Fz: -31796938
Tx: 58507
Ty: 200938
Tz: -207529
1645288634900
Status: 0x00000000
Fx: -10870260
Fy: -4436481
Fz: -31803302
Tx: 58549
Ty: 200763
Tz: -207625
1645288635051
Status: 0x00000000
Fx: -10873727
Fy: -4442326
Fz: -31801420
Tx: 58647
Ty: 200679
Tz: -207572
1645288635213
Status: 0x00000000
Fx: -10861909
Fy: -4435288
Fz: -31797898
Tx: 59054
Ty: 200577
Tz: -207518
1645288635368
Status: 0x00000000
Fx: -10868700
Fy: -4444847
Fz: -31793728
Tx: 58871
Ty: 200397
Tz: -207670
1645288635527
Status: 0x00000000
Fx: -10867233
Fy: -4439831
Fz: -31795488
Tx: 59090
Ty: 200599
Tz: -207648
1645288635688
Status: 0x00000000
Fx: -10869284
Fy: -4431783
Fz: -31788516
Tx: 59041
Ty: 200354
Tz: -207758
1645288635838
Status: 0x00000000
Fx: -10875399
Fy: -4439390
Fz: -31784514
Tx: 59376
Ty: 200158
Tz: -207465
1645288635989
Status: 0x00000000
Fx: -10870432
Fy: -4432726
Fz: -31792858
Tx: 59569
Ty: 200417
Tz: -207490
1645288636149
Status: 0x00000000
Fx: -10867421
Fy: -4443120
Fz: -31782792
Tx: 59588
Ty: 200242
Tz: -207492
1645288636301
Status: 0x00000000
Fx: -10864230
Fy: -4441337
Fz: -31782476
Tx: 59394
Ty: 200033
Tz: -207503
1645288636453
Status: 0x00000000
Fx: -10856655
Fy: -4447958
Fz: -31956832
Tx: 64569
Ty: 195084
Tz: -207008
1645288636609
Status: 0x00000000
Fx: -10815964
Fy: -4444102
Fz: -32209752
Tx: 72461
Ty: 187534
Tz: -205837
1645288636763
Status: 0x00000000
Fx: -10773570
Fy: -4471722
Fz: -32562168
Tx: 82633
Ty: 177521
Tz: -203168
1645288636915
Status: 0x00000000
Fx: -10688709
Fy: -4422612
Fz: -32912336
Tx: 93131
Ty: 167491
Tz: -202005
1645288637065
Status: 0x00000000
Fx: -10590218
Fy: -4350624
Fz: -33178784
Tx: 100991
Ty: 159815
Tz: -201416
1645288637222
Status: 0x00000000
Fx: -10522604
Fy: -4372168
Fz: -33465120
Tx: 109532
Ty: 151750
Tz: -198388
1645288637375
Status: 0x00000000
Fx: -10514972
Fy: -4500559
Fz: -33759616
Tx: 118309
Ty: 143371
Tz: -194627
1645288637527
Status: 0x00000000
Fx: -10523982
Fy: -4558393
Fz: -34020664
Tx: 126187
Ty: 135810
Tz: -192813
1645288637679
Status: 0x00000000
Fx: -10519298
Fy: -4616641
Fz: -34260704
Tx: 133442
Ty: 128618
Tz: -190686
1645288637838
Status: 0x00000000
Fx: -10411326
Fy: -4516321
Fz: -34555500
Tx: 142443
Ty: 120707
Tz: -190028
1645288637989
Status: 0x00000000
Fx: -10276901
Fy: -4444178
Fz: -34870940
Tx: 152017
Ty: 112092
Tz: -187692
1645288638141
Status: 0x00000000
Fx: -10167307
Fy: -4360864
Fz: -35159184
Tx: 160775
Ty: 103947
Tz: -186636
1645288638297
Status: 0x00000000
Fx: -10065991
Fy: -4373583
Fz: -35443984
Tx: 169737
Ty: 95561
Tz: -183656
1645288638449
Status: 0x00000000
Fx: -10031471
Fy: -4477986
Fz: -35777248
Tx: 179215
Ty: 86496
Tz: -179126
1645288638601
Status: 0x00000000
Fx: -10022636
Fy: -4556038
Fz: -36066048
Tx: 188140
Ty: 78266
Tz: -176241
1645288638756
Status: 0x00000000
Fx: -9984333
Fy: -4640067
Fz: -36360948
Tx: 196698
Ty: 69895
Tz: -172315
1645288638907
Status: 0x00000000
Fx: -9916477
Fy: -4690139
Fz: -36627672
Tx: 204561
Ty: 63130
Tz: -168861
1645288639061
Status: 0x00000000
Fx: -9920433
Fy: -4834677
Fz: -36955904
Tx: 214771
Ty: 53769
Tz: -164346
1645288639217
Status: 0x00000000
Fx: -9921801
Fy: -4958337
Fz: -37256248
Tx: 224013
Ty: 45087
Tz: -161292
1645288639371
Status: 0x00000000
Fx: -9846899
Fy: -5023909
Fz: -37567472
Tx: 233024
Ty: 36459
Tz: -156725
1645288639522
Status: 0x00000000
Fx: -9771709
Fy: -5099233
Fz: -37892408
Tx: 243043
Ty: 27553
Tz: -151991
1645288639673
Status: 0x00000000
Fx: -9781191
Fy: -5207230
Fz: -38190720
Tx: 251268
