Status: 0x00000000
Fx: -10783251
Fy: -4405200
Fz: -30969140
Tx: 62979
Ty: 198120
Tz: -204311
1645287532867
Status: 0x00000000
Fx: -10784359
Fy: -4414542
Fz: -30976816
Tx: 62706
Ty: 197989
Tz: -204411
1645287533017
Status: 0x00000000
Fx: -10779061
Fy: -4414837
Fz: -30978766
Tx: 62943
Ty: 198056
Tz: -204306
1645287533167
Status: 0x00000000
Fx: -10779260
Fy: -4412770
Fz: -30961924
Tx: 63070
Ty: 198164
Tz: -204233
1645287533319
Status: 0x00000000
Fx: -10785226
Fy: -4412956
Fz: -30973890
Tx: 62954
Ty: 198119
Tz: -204165
1645287533470
Status: 0x00000000
Fx: -10784229
Fy: -4406775
Fz: -30963462
Tx: 63157
Ty: 198236
Tz: -204214
1645287533624
Status: 0x00000000
Fx: -10788854
Fy: -4407574
Fz: -30970550
Tx: 62908
Ty: 198466
Tz: -203980
1645287533781
Status: 0x00000000
Fx: -10783513
Fy: -4401163
Fz: -30972952
Tx: 63031
Ty: 198149
Tz: -204206
1645287533932
Status: 0x00000000
Fx: -10778526
Fy: -4410406
Fz: -30974056
Tx: 62882
Ty: 198016
Tz: -204307
1645287534086
Status: 0x00000000
Fx: -10784890
Fy: -4407988
Fz: -30976540
Tx: 62915
Ty: 197993
Tz: -204319
1645287534244
Status: 0x00000000
Fx: -10783491
Fy: -4405590
Fz: -30975028
Tx: 62907
Ty: 198185
Tz: -204281
1645287534407
Status: 0x00000000
Fx: -10785078
Fy: -4416611
Fz: -30963624
Tx: 62786
Ty: 198147
Tz: -204257
1645287534561
Status: 0x00000000
Fx: -10782838
Fy: -4409044
Fz: -30969948
Tx: 63080
Ty: 198023
Tz: -203989
1645287534712
Status: 0x00000000
Fx: -10787307
Fy: -4401669
Fz: -30962654
Tx: 63156
Ty: 198250
Tz: -204227
1645287534863
Status: 0x00000000
Fx: -10783846
Fy: -4405258
Fz: -30966356
Tx: 63147
Ty: 198082
Tz: -204360
1645287535015
Status: 0x00000000
Fx: -10785384
Fy: -4407773
Fz: -30961776
Tx: 63049
Ty: 198181
Tz: -204465
1645287535381
Status: 0x00000000
Fx: -10782533
Fy: -4411566
Fz: -30960484
Tx: 62991
Ty: 198364
Tz: -204113
1645287535534
Status: 0x00000000
Fx: -10777483
Fy: -4404998
Fz: -30966708
Tx: 62989
Ty: 198123
Tz: -204288
1645287535683
Status: 0x00000000
Fx: -10790948
Fy: -4405917
Fz: -30957540
Tx: 62870
Ty: 198368
Tz: -204375
1645287535839
Status: 0x00000000
Fx: -10785275
Fy: -4412137
Fz: -30968724
Tx: 62949
Ty: 198249
Tz: -204305
1645287536067
Status: 0x00000000
Fx: -10786265
Fy: -4399240
Fz: -30961874
Tx: 63078
Ty: 198121
Tz: -204076
1645287536220
Status: 0x00000000
Fx: -10784086
Fy: -4405835
Fz: -30959778
Tx: 62930
Ty: 198231
Tz: -204066
1645287536379
Status: 0x00000000
Fx: -10790251
Fy: -4403974
Fz: -30961736
Tx: 62824
Ty: 198128
Tz: -204519
1645287536530
Status: 0x00000000
Fx: -10783055
Fy: -4398662
Fz: -30957094
Tx: 62804
Ty: 198055
