Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10789558, -4406215, -30959370, 63127, 198636, -204157,0, 
0x00000000, -10783660, -4408852, -30956340, 63041, 198481, -204282,163, 
0x00000000, -10782290, -4414073, -30960036, 63236, 198284, -203874,314, 
0x00000000, -10788537, -4405614, -30952778, 63486, 198296, -204440,468, 
0x00000000, -10786373, -4404961, -30949232, 63204, 198504, -204145,620, 
0x00000000, -10786927, -4411801, -30946328, 63201, 198440, -204377,772, 
0x00000000, -10783299, -4407103, -30947648, 63334, 198319, -204090,925, 
0x00000000, -10788476, -4400805, -30940232, 63611, 198556, -203947,1075, 
0x00000000, -10783529, -4406104, -30938226, 63365, 198504, -204240,1227, 
0x00000000, -10787519, -4402364, -30946978, 63544, 198597, -204121,1398, 
0x00000000, -10791897, -4408571, -30928250, 63670, 198822, -203965,1554, 
0x00000000, -10784575, -4402258, -30933818, 63355, 198651, -204187,1705, 
0x00000000, -10781784, -4402435, -30937418, 63763, 198704, -204301,1864, 
0x00000000, -10790898, -4409457, -30921696, 63637, 198624, -204317,2014, 
0x00000000, -10788317, -4411935, -30938468, 63679, 198717, -204087,2164, 
0x00000000, -10787841, -4412376, -30931584, 63653, 198840, -204096,2315, 
0x00000000, -10786744, -4406935, -30929982, 63749, 198443, -204316,2468, 
0x00000000, -10778195, -4414375, -30923776, 63685, 198461, -204238,2620, 
0x00000000, -10783931, -4407728, -30930640, 63665, 198406, -204238,2772, 
0x00000000, -10777707, -4412350, -30926248, 63742, 198542, -204077,2923, 
0x00000000, -10779285, -4408061, -30922596, 63617, 198747, -204035,3076, 
0x00000000, -10784301, -4402427, -30916366, 63692, 198586, -204283,3227, 
0x00000000, -10789077, -4411838, -30916496, 63688, 198462, -204099,3379, 
0x00000000, -10774181, -4405027, -30916384, 63745, 198416, -204014,3529, 
0x00000000, -10785546, -4410118, -30929962, 63763, 198784, -204179,3681, 
0x00000000, -10786394, -4403595, -30919864, 63811, 198670, -204203,3835, 
0x00000000, -10787991, -4405202, -30925540, 63874, 198752, -204408,3989, 
0x00000000, -10787254, -4399502, -30924140, 63865, 198598, -204094,4140, 
0x00000000, -10779083, -4406510, -30919308, 63830, 198638, -204262,4291, 
0x00000000, -10789286, -4407827, -30948512, 63824, 198536, -204184,4448, 
0x00000000, -10779687, -4424902, -31138806, 64428, 198387, -204405,4600, 
0x00000000, -10769906, -4438743, -31318776, 64561, 198686, -204066,4751, 
0x00000000, -10765753, -4453061, -31484856, 65020, 198843, -204048,4906, 
0x00000000, -10760870, -4457643, -31648008, 65501, 199073, -204211,5064, 
0x00000000, -10762779, -4463841, -31861198, 65990, 199329, -204280,5214, 
0x00000000, -10751852, -4462858, -32030404, 66492, 199647, -204190,5365, 
0x00000000, -10750258, -4471036, -32207604, 66898, 200230, -204482,5529, 
