Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10781334, -4397578, -30920804, 63378, 198631, -204344,0, 
0x00000000, -10787504, -4397361, -30929356, 63545, 198997, -204308,157, 
0x00000000, -10780628, -4397949, -30931368, 63196, 198832, -204504,312, 
0x00000000, -10777268, -4405354, -30930320, 63202, 198795, -204179,467, 
0x00000000, -10776722, -4400463, -30923968, 63287, 198646, -204297,628, 
0x00000000, -10778971, -4398720, -30934252, 63365, 198692, -204205,791, 
0x00000000, -10781854, -4404473, -30925156, 63205, 198611, -204442,948, 
0x00000000, -10779128, -4392676, -30937318, 63181, 198889, -204299,1114, 
0x00000000, -10777845, -4394838, -30932128, 63272, 198852, -204322,1271, 
0x00000000, -10788595, -4398195, -30937008, 63295, 198859, -204393,1426, 
0x00000000, -10778410, -4392855, -30930952, 63122, 198780, -204201,1582, 
0x00000000, -10767034, -4422125, -31297708, 63649, 198881, -204250,1744, 
0x00000000, -10762225, -4438543, -31612900, 64291, 198848, -204358,1898, 
0x00000000, -10728595, -4447189, -31895170, 65143, 199223, -204453,2052, 
0x00000000, -10745550, -4439081, -32203934, 66493, 200110, -204199,2208, 
0x00000000, -10735352, -4499201, -32552438, 67492, 200646, -204335,2368, 
0x00000000, -10713086, -4538997, -32967692, 68846, 201500, -204286,2524, 
0x00000000, -10702550, -4503202, -33336840, 70832, 202827, -204277,2680, 
0x00000000, -10710193, -4554359, -33672896, 73529, 205764, -204296,2834, 
0x00000000, -10735515, -4640962, -33935344, 76151, 207884, -205084,2989, 
0x00000000, -10688732, -4552962, -34112784, 77574, 209213, -204552,3151, 
0x00000000, -10730320, -4613172, -34259056, 79104, 210504, -205090,3305, 
0x00000000, -10773541, -4667686, -34374512, 80129, 211704, -205490,3459, 
0x00000000, -10781041, -4704356, -34499604, 80840, 212334, -205461,3617, 
0x00000000, -10745526, -4719763, -34612300, 81994, 213565, -205565,3773, 
0x00000000, -10681004, -4720888, -34781232, 83814, 214728, -205446,3929, 
0x00000000, -10753847, -4618838, -34897520, 84519, 215177, -205353,4084, 
0x00000000, -10702254, -4636551, -35071476, 85929, 216562, -204869,4237, 
0x00000000, -10687127, -4695611, -35257064, 87984, 218610, -205253,4393, 
0x00000000, -10655312, -4633933, -35413032, 89040, 218935, -204736,4547, 
0x00000000, -10634811, -4636063, -35459772, 88721, 218880, -204980,4705, 
0x00000000, -10631681, -4635885, -35528896, 89110, 218848, -204443,4861, 
0x00000000, -10669550, -4602125, -35612096, 89943, 219852, -204483,5014, 
0x00000000, -10637585, -4644779, -35756944, 91397, 221100, -204463,5174, 
0x00000000, -10662668, -4638020, -35909832, 93367, 222913, -204707,5327, 
0x00000000, -10666194, -4674837, -36071916, 95382, 224745, -205077,5480, 
0x00000000, -10649115, -4657342, -36249088, 97489, 226538, -204874,5637, 
0x00000000, -10624290, -4577525, -36325888, 96602, 225863, -204159,5790, 
0x00000000, -10559827, -4615972, -36218544, 94378, 223410, -203877,5945, 
0x00000000, -10647681, -4639672, -36119080, 92460, 221232, -204657,6101, 
0x00000000, -10581381, -4619390, -35933296, 89287, 218740, -204294,6256, 
0x00000000, -10652273, -4559942, -35731820, 87718, 217784, -204301,6411, 
0x00000000, -10597002, -4590555, -35514476, 86824, 216878, -204081,6564, 
0x00000000, -10667725, -4532467, -35311288, 86943, 217518, -204301,6719, 
0x00000000, -10652786, -4617284, -35109224, 85469, 216713, -204477,6872, 
0x00000000, -10709503, -4584087, -34906968, 85310, 216725, -204855,7037, 
0x00000000, -10695826, -4570734, -34677336, 84774, 216305, -204674,7189, 
0x00000000, -10685519, -4534917, -34427096, 83649, 215711, -204359,7345, 
0x00000000, -10681872, -4548390, -34206984, 82755, 215079, -204125,7501, 
0x00000000, -10772875, -4586807, -34679896, 86422, 218253, -205237,7657, 
0x00000000, -10759567, -4618583, -34914260, 88217, 219151, -205567,7810, 
0x00000000, -10649532, -4496881, -35047604, 89498, 220297, -203654,7965, 
0x00000000, -10664174, -4577741, -34893984, 88833, 219983, -204406,8118, 
0x00000000, -10694820, -4557909, -34714128, 87795, 219171, -204604,8275, 
0x00000000, -10689661, -4557834, -34529592, 87372, 218717, -204599,8428, 
0x00000000, -10727296, -4593125, -34490124, 87329, 218894, -205196,8580, 
0x00000000, -10708154, -4564206, -34350656, 86906, 218381, -204655,8738, 
0x00000000, -10699325, -4539974, -34217668, 86402, 217627, -204747,8891, 
0x00000000, -10734276, -4557976, -34016420, 85143, 217175, -205020,9044, 
0x00000000, -10693711, -4543890, -33988012, 85520, 217735, -204463,9201, 
0x00000000, -10630291, -4389568, -34349632, 87787, 218594, -203464,9360, 
0x00000000, -10787415, -4515884, -34348264, 88320, 219433, -205027,9518, 
0x00000000, -11088123, -4346715, -34617840, 85709, 215174, -205757,9671, 
0x00000000, -11059981, -4454788, -35039476, 87919, 217063, -206168,9828, 
0x00000000, -11011449, -4429014, -35098844, 88741, 217164, -206039,9982, 
0x00000000, -10980866, -4432149, -35100736, 88802, 217105, -205586,10140, 
0x00000000, -10898367, -4318807, -35141484, 88807, 217124, -204880,10294, 
0x00000000, -10938610, -4339768, -35131368, 88694, 217327, -205048,10448, 
0x00000000, -10922989, -4347257, -35146132, 88879, 217107, -204825,10602, 
0x00000000, -10936398, -4344760, -35152712, 88802, 217486, -204817,10755, 
0x00000000, -10928397, -4344852, -35149536, 88910, 217076, -204701,10916, 
0x00000000, -10955117, -4350759, -35158900, 88819, 217350, -205384,11073, 
0x00000000, -10936436, -4348380, -35160740, 88941, 217211, -205046,11225, 
0x00000000, -10943465, -4356663, -35155128, 88816, 217123, -205090,11377, 
0x00000000, -10954000, -4345770, -35164048, 89008, 217017, -204789,11535, 
0x00000000, -10951861, -4356023, -35173208, 89095, 216953, -205130,11696, 
0x00000000, -10941060, -4348399, -35166220, 88925, 217106, -205128,11850, 
0x00000000, -10963323, -4364692, -35166604, 88982, 217212, -205038,12014, 
0x00000000, -10953854, -4346872, -35177160, 89347, 217241, -205141,12167, 
0x00000000, -10959603, -4352815, -35177212, 88936, 217310, -205027,12336, 
0x00000000, -10962567, -4360926, -35176544, 89098, 217380, -205057,12489, 
0x00000000, -10956746, -4352250, -35179856, 89114, 217197, -205205,12643, 
0x00000000, -10951435, -4352586, -35185748, 88966, 217148, -205096,12795, 
0x00000000, -10964338, -4355918, -35178424, 89002, 217251, -204936,12950, 
0x00000000, -10966263, -4346214, -35178024, 89115, 217168, -205120,13113, 
0x00000000, -10967892, -4369719, -35182556, 89160, 217219, -205060,13266, 
0x00000000, -10964260, -4341724, -35177576, 89131, 217125, -204958,13423, 
0x00000000, -10952050, -4356644, -35169960, 88867, 217138, -205091,13584, 
