0,0
22640, -400792
22660, -400792
22680, -400792
22690, -400792
22710, -400792
22730, -400792
22740, -400792
22630, -400792
22640, -400792
22660, -400792
22680, -400792
22690, -400792
22710, -400792
22730, -400792
22740,Kÿ0 0
160, 0
170, 0
180, 0
190, 0
200, 0
210, 0
220, 0
230, 0
240, 0
250, 0
260, 0
270, 0
280, 0
290, 0
300, 0
310, 0
320, 0
330, 0
340, 0
350, 0
360, 0
220, 0
220, 0
230, 0
240, 0
250, 0
250, 0
260, 0
270, 0
280, 0
280, 0
290, 0
300, 0
300, 0
310, 0
320, 0
330, 0
340, 0
350, 0
350, 0
360, 0
370, 0
380, 0
390, 0
400, 0
400, 0
410, 0
420, 0
430, 0
440, 0
450, 0
450, 0
460, 0
470, 0
480, 0
490, 0
500, 0
500, 0
510, 0
520, 0
530, 0
540, 0
540, 0
550, 0
560, 0
570, 0
580, 0
590, 0
590, 0
600, 0
610, 0
620, 0
630, 0
640, 0
640, 0
650, 0
660, 0
670, 0
680, 0
690, 0
690, 0
700, 0
710, 0
720, 0
730, 0
740, 0
740, 0
750, 0
760, 0
770, 0
780, 0
790, 0
790, 0
800, 0
810, 0
820, 0
830, 0
840, 0
840, 0
850, -1
860, -3
870, -5
880, -8
890, -10
900, -13
910, -15
920, -20
930, -26
940, -33
950, -42
960, -52
970, -60
980, -67
990, -76
1000, -86
1020, -104
1030, -114
1040, -123
1050, -132
1060, -146
1070, -160
1080, -171
1100, -188
1110, -201
1120, -213
1130, -222
1140, -232
1150, -245
1160, -258
1180, -271
1190, -281
1200, -292
1210, -305
1220, -315
1230, -324
1250, -335
1260, -347
1270, -359
1280, -369
1300, -379
1310, -391
1320, -404
1330, -415
1350, -424
1360, -434
1370, -447
1380, -459
1400, -469
1410, -479
1420, -492
1430, -505
1450, -516
1460, -524
1470, -535
1480, -548
1500, -561
1510, -570
1520, -580
1530, -593
1550, -608
1560, -617
1570, -627
1580, -640
1600, -655
1610, -665
1620, -676
1630, -689
1650, -704
1660, -714
1670, -724
1680, -736
1700, -751
1710, -762
1720, -772
1730, -784
1750, -800
1760, -811
1770, -820
1780, -831
1800, -846
1810, -857
1820, -868
1830, -879
1850, -894
1860, -906
1870, -916
1880, -927
1900, -940
1910, -952
1920, -963
1930, -972
1950, -986
1960, -997
1970, -1009
1980, -1019
2000, -1030
2010, -1043
2020, -1057
2040, -1068
2050, -1079
2070, -1095
2080, -1106
2090, -1117
2110, -1128
2120, -1140
2130, -1155
2150, -1167
2160, -1177
2170, -1190
2190, -1205
2200, -1215
2210, -1225
2230, -1237
2240, -1251
2250, -1262
2270, -1272
2280, -1285
2300, -1301
2310, -1311
2320, -1321
2340, -1334
2350, -1346
2360, -1359
2380, -1370
2390, -1380
2400, -1394
2420, -1408
2430, -1418
2440, -1428
2460, -1442
2470, -1455
2480, -1466
2500, -1477
2510, -1490
2530, -1507
2540, -1515
2550, -1525
2570, -1541
2580, -1553
2590, -1565
2610, -1581
2620, -1597
2630, -1612
2650, -1626
2660, -1641
2670, -1659
2690, -1674
2700, -1691
2710, -1709
2730, -1722
2740, -1739
2750, -1757
2770, -1772
2780, -1789
2800, -1809
2810, -1820
2820, -1836
2840, -1857
2850, -1869
2860, -1884
2880, -1905
