Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10783251, -4405200, -30969140, 62979, 198120, -204311,0, 
0x00000000, -10784359, -4414542, -30976816, 62706, 197989, -204411,150, 
0x00000000, -10779061, -4414837, -30978766, 62943, 198056, -204306,300, 
0x00000000, -10779260, -4412770, -30961924, 63070, 198164, -204233,452, 
0x00000000, -10785226, -4412956, -30973890, 62954, 198119, -204165,603, 
0x00000000, -10784229, -4406775, -30963462, 63157, 198236, -204214,757, 
0x00000000, -10788854, -4407574, -30970550, 62908, 198466, -203980,914, 
0x00000000, -10783513, -4401163, -30972952, 63031, 198149, -204206,1065, 
0x00000000, -10778526, -4410406, -30974056, 62882, 198016, -204307,1219, 
0x00000000, -10784890, -4407988, -30976540, 62915, 197993, -204319,1377, 
0x00000000, -10783491, -4405590, -30975028, 62907, 198185, -204281,1540, 
0x00000000, -10785078, -4416611, -30963624, 62786, 198147, -204257,1694, 
0x00000000, -10782838, -4409044, -30969948, 63080, 198023, -203989,1845, 
0x00000000, -10787307, -4401669, -30962654, 63156, 198250, -204227,1996, 
0x00000000, -10783846, -4405258, -30966356, 63147, 198082, -204360,2148, 
0x00000000, -10785384, -4407773, -30961776, 63049, 198181, -204465,2514, 
0x00000000, -10782533, -4411566, -30960484, 62991, 198364, -204113,2667, 
0x00000000, -10777483, -4404998, -30966708, 62989, 198123, -204288,2816, 
0x00000000, -10790948, -4405917, -30957540, 62870, 198368, -204375,2972, 
0x00000000, -10785275, -4412137, -30968724, 62949, 198249, -204305,3200, 
0x00000000, -10786265, -4399240, -30961874, 63078, 198121, -204076,3353, 
0x00000000, -10784086, -4405835, -30959778, 62930, 198231, -204066,3512, 
0x00000000, -10790251, -4403974, -30961736, 62824, 198128, -204519,3663, 
0x00000000, -10783055, -4398662, -30957094, 62804, 198055, -204169,3816, 
0x00000000, -10792189, -4406026, -30960364, 62884, 198262, -203983,3973, 
0x00000000, -10770569, -4429684, -31242980, 63301, 198309, -204423,4124, 
0x00000000, -10774606, -4439952, -31449490, 64002, 198573, -204448,4276, 
0x00000000, -10770170, -4454075, -31659084, 64182, 198660, -204438,4426, 
0x00000000, -10756808, -4456505, -31850420, 64797, 199016, -204228,4578, 
0x00000000, -10759759, -4464227, -32026884, 65679, 199116, -204266,4731, 
0x00000000, -10749179, -4469318, -32228224, 66223, 199970, -204140,4883, 
0x00000000, -10735277, -4503312, -32450568, 66747, 200485, -204444,5035, 
0x00000000, -10759330, -4522271, -32689512, 67959, 201000, -204488,5183, 
0x00000000, -10750285, -4501343, -32926568, 68813, 201877, -204317,5335, 
0x00000000, -10765585, -4535439, -33193968, 69981, 202475, -204743,5488, 
0x00000000, -10708905, -4550693, -33440400, 71114, 203179, -204292,5639, 
0x00000000, -10737279, -4527282, -33717368, 72581, 204028, -204545,5794, 
0x00000000, -10711731, -4591644, -33937480, 73423, 204683, -204461,5945, 
0x00000000, -10752790, -4609352, -34150400, 74789, 206033, -204981,6098, 
0x00000000, -10715881, -4578767, -34311316, 75663, 206555, -204518,6249, 
0x00000000, -10686819, -4593469, -34533016, 77920, 208533, -204340,6402, 
0x00000000, -10698316, -4582674, -34754212, 80193, 210127, -204608,6559, 
0x00000000, -10721568, -4647857, -34944216, 82202, 211978, -204939,6711, 
0x00000000, -10670773, -4636645, -35147484, 84352, 213806, -204672,6868, 
0x00000000, -10702813, -4675049, -35320600, 85593, 215122, -205062,7028, 
0x00000000, -10648935, -4646538, -35515992, 88111, 217037, -204889,7185, 
0x00000000, -10678314, -4650589, -35698984, 89547, 218479, -204961,7335, 
0x00000000, -10649693, -4647092, -35866272, 90945, 219541, -204534,7486, 
0x00000000, -10655175, -4647281, -36046616, 93268, 221189, -204597,7639, 
0x00000000, -10663820, -4686512, -36235212, 94763, 222517, -204709,7793, 
0x00000000, -10646033, -4678066, -36451852, 96384, 223821, -204735,7949, 
0x00000000, -10625861, -4630046, -36554060, 94973, 221921, -204490,8105, 
0x00000000, -10606478, -4686184, -36492376, 93280, 220604, -204340,8261, 
0x00000000, -10643497, -4659866, -36453084, 92398, 219401, -204568,8421, 
0x00000000, -10667496, -4678340, -36392040, 90582, 218126, -204854,8572, 
0x00000000, -10667241, -4654865, -36221812, 90047, 217346, -204666,8726, 
0x00000000, -10660280, -4615732, -35760084, 88710, 216850, -204538,9102, 
0x00000000, -10667781, -4580229, -35576192, 88411, 216817, -204369,9262, 
0x00000000, -10689129, -4609410, -35527696, 88590, 217748, -204557,9420, 
0x00000000, -10710903, -4642623, -35739768, 90670, 218780, -204775,9580, 
0x00000000, -10674378, -4603352, -35844016, 91837, 219621, -204592,9738, 
0x00000000, -10692073, -4647941, -35748040, 91061, 219461, -204695,9895, 
0x00000000, -10703078, -4627738, -35605728, 90906, 219320, -204859,10061, 
0x00000000, -10702145, -4607602, -35479912, 90687, 219131, -204756,10219, 
0x00000000, -10678301, -4611934, -35396124, 90518, 219434, -204400,10380, 
0x00000000, -10685167, -4591411, -35256288, 90861, 219607, -204555,10538, 
0x00000000, -10681037, -4596852, -35069476, 90569, 219730, -204406,10695, 
0x00000000, -10705285, -4528790, -34909044, 89656, 219435, -204079,10854, 
0x00000000, -10797468, -4573147, -34910480, 89886, 219379, -205129,11010, 
0x00000000, -10832079, -4564237, -34924316, 89833, 219531, -205382,11170, 
0x00000000, -10850716, -4575202, -34918116, 89937, 219611, -205518,11327, 
0x00000000, -10858060, -4506275, -34935020, 90051, 219375, -205300,11485, 
0x00000000, -10991486, -4354578, -34935924, 90132, 219419, -205290,11641, 
0x00000000, -11075482, -4217609, -34943224, 89674, 218939, -204598,11797, 
0x00000000, -11088282, -4190386, -35057912, 88990, 217438, -205098,11953, 
0x00000000, -11126821, -4200949, -35669420, 91431, 218569, -205051,12108, 
0x00000000, -11089721, -4198434, -36009192, 93024, 218813, -205156,12264, 
0x00000000, -11074438, -4141219, -36299880, 93985, 219426, -204855,12433, 
0x00000000, -11128733, -4153176, -36605292, 95442, 220513, -204870,12591, 
0x00000000, -11163787, -4155475, -36938200, 96897, 221515, -205258,12745, 
0x00000000, -11106421, -4074466, -37227420, 98313, 222068, -204669,12900, 
0x00000000, -11175188, -4116185, -37558936, 99146, 222715, -205424,13055, 
0x00000000, -11125459, -4024927, -37832464, 100438, 223815, -204615,13215, 
0x00000000, -11177667, -4070925, -38092760, 101769, 224729, -205041,13370, 
0x00000000, -11162678, -4063163, -38269124, 105101, 228687, -204739,13525, 
0x00000000, -11286877, -4132510, -38339124, 108013, 231852, -205952,13687, 
0x00000000, -11287467, -4117275, -38226616, 108933, 232729, -205798,13841, 
0x00000000, -11217310, -4058706, -38063168, 106755, 230529, -205316,13996, 
0x00000000, -11250729, -4120360, -37828008, 104123, 228948, -205800,14153, 
0x00000000, -11277813, -4125192, -38160276, 102595, 226487, -205672,14416, 
0x00000000, -11094521, -4170134, -35612096, 87840, 216419, -204716,14570, 
0x00000000, -11067390, -4189898, -35095656, 83629, 213378, -204596,14724, 
0x00000000, -11028611, -4199121, -34580312, 79694, 209840, -204604,14884, 
0x00000000, -11002628, -4247829, -34044608, 75555, 206505, -204510,15040, 
0x00000000, -10971950, -4273562, -33533620, 72563, 203802, -204841,15193, 
0x00000000, -10914318, -4322554, -33036434, 69509, 201787, -204408,15351, 
0x00000000, -10892816, -4321575, -32596780, 67195, 200085, -204271,15506, 
0x00000000, -10868504, -4345196, -32146672, 65184, 198949, -204317,15660, 
0x00000000, -10874009, -4394027, -31823414, 64091, 197959, -204241,15828, 
0x00000000, -10844478, -4401329, -31441308, 63369, 197699, -204262,16057, 
0x00000000, -10793802, -4410441, -31013086, 63028, 197827, -204078,16210, 
0x00000000, -10794611, -4412122, -31011494, 62637, 198026, -203892,16365, 
0x00000000, -10792705, -4406440, -31000540, 62736, 197848, -204213,16520, 
0x00000000, -10793794, -4413209, -30993700, 62739, 198041, -204361,16677, 
0x00000000, -10781928, -4419640, -30999776, 62738, 198033, -204174,16834, 
0x00000000, -10791757, -4405144, -31004688, 62944, 197972, -204284,16987, 
0x00000000, -10788754, -4408381, -30990850, 62650, 197905, -203948,17142, 
0x00000000, -10751886, -4412539, -30989908, 63016, 197708, -204184,17296, 
0x00000000, -10786797, -4403974, -30990536, 62886, 197927, -204262,17463, 
0x00000000, -10785062, -4405488, -31001232, 62883, 197932, -204071,17622, 
0x00000000, -10785403, -4408882, -30991084, 62759, 197885, -203955,17779, 
0x00000000, -10791501, -4403790, -30990928, 62751, 198096, -204070,17933, 
0x00000000, -10781252, -4407451, -31001344, 62869, 198054, -204243,18094, 
0x00000000, -10788035, -4406955, -30989652, 62808, 197884, -204243,18260, 
0x00000000, -10786608, -4401262, -30991392, 62831, 197985, -204133,18416, 
0x00000000, -10784100, -4400451, -30989122, 62790, 197985, -204384,18568, 
0x00000000, -10784972, -4400800, -30994398, 62936, 198198, -204212,18722, 
0x00000000, -10789350, -4407543, -30988338, 62816, 198135, -204155, 1645287551740, 
