encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,7676,-1108,-9342,-273,-131,-100,150,0
0,9626,4190,-9637,-36,-64,5,300,0
0,-7216,3991,-7570,91,44,78,452,0
12,4750,-1975,-7756,-25,-1,146,603,0
78,-5678,-978,-1575,178,116,97,757,0
157,1410,-5603,-2374,-71,346,331,914,0
261,3812,-262,4037,52,29,105,1065,0
402,4916,4725,-5206,-97,-104,4,1219,0
554,7400,-1639,-2788,-64,-127,-8,1377,0
723,5888,-240,-390,-72,65,30,1540,0
879,-5516,-1827,-11411,-193,27,54,1694,0
1058,808,413,-3844,101,-97,322,1845,0
1253,-6486,-4056,3531,177,130,84,1996,0
1436,-2784,-595,-58,168,-38,-49,2148,0
1961,-7364,-2133,-2573,70,61,-154,2514,0
2201,-8656,718,-6366,12,244,198,2667,0
2441,-2432,5768,202,10,3,23,2816,0
2659,-11600,-7697,-717,-109,248,-64,2972,0
2979,-416,-2024,-6937,-30,129,6,3200,0
3188,-7266,-3014,5960,99,1,235,3353,0
3405,-9362,-835,-635,-49,111,245,3512,-1
3633,-7404,-7000,1226,-155,8,-208,3663,-1
3862,-12046,196,6538,-175,-65,142,3816,-1
4098,-8776,-8938,-826,-95,142,328,3973,-1
4304,273840,12682,-24484,322,189,-112,4124,-1
4551,480350,8645,-34752,1023,453,-137,4276,-1
4801,689944,13081,-48875,1203,540,-127,4426,-1
5048,881280,26443,-51305,1818,896,83,4578,-1
5268,1057744,23492,-59027,2700,996,45,4731,-1
5519,1259084,34072,-64118,3244,1850,171,4883,-1
5765,1481428,47974,-98112,3768,2365,-133,5035,-1
5998,1720372,23921,-117071,4980,2880,-177,5183,-1
6241,1957428,32966,-96143,5834,3757,-6,5335,-1
6490,2224828,17666,-130239,7002,4355,-432,5488,-1
6736,2471260,74346,-145493,8135,5059,19,5639,-1
6960,2748228,45972,-122082,9602,5908,-234,5794,-1
7198,2968340,71520,-186444,10444,6563,-150,5945,-1
7415,3181260,30461,-204152,11810,7913,-670,6098,-1
7630,3342176,67370,-173567,12684,8435,-207,6249,-1
7820,3563876,96432,-188269,14941,10413,-29,6402,-1
8048,3785072,84935,-177474,17214,12007,-297,6559,-1
8227,3975076,61683,-242657,19223,13858,-628,6711,-1
8429,4178344,112478,-231445,21373,15686,-361,6868,-1
8655,4351460,80438,-269849,22614,17002,-751,7028,-1
8835,4546852,134316,-241338,25132,18917,-578,7185,-1
9059,4729844,104937,-245389,26568,20359,-650,7335,-1
9241,4897132,133558,-241892,27966,21421,-223,7486,-1
9444,5077476,128076,-242081,30289,23069,-286,7639,-1
9636,5266072,119431,-281312,31784,24397,-398,7793,-1
9871,5482712,137218,-272866,33405,25701,-424,7949,-1
10068,5584920,157390,-224846,31994,23801,-179,8105,-1
10311,5523236,176773,-280984,30301,22484,-29,8261,-1
10545,5483944,139754,-254666,29419,21281,-257,8421,-1
10751,5422900,115755,-273140,27603,20006,-543,8572,-1
11005,5252672,116010,-249665,27068,19226,-355,8726,-1
11535,4790944,122971,-210532,25731,18730,-227,9102,-1
11791,4607052,115470,-175029,25432,18697,-58,9262,-1
11972,4558556,94122,-204210,25611,19628,-246,9420,-1
12202,4770628,72348,-237423,27691,20660,-464,9580,-1
12432,4874876,108873,-198152,28858,21501,-281,9738,-1
12688,4778900,91178,-242741,28082,21341,-384,9895,-1
12914,4636588,80173,-222538,27927,21200,-548,10061,-1
13151,4510772,81106,-202402,27708,21011,-445,10219,-1
13397,4426984,104950,-206734,27539,21314,-89,10380,0
13618,4287148,98084,-186211,27882,21487,-244,10538,0
13860,4100336,102214,-191652,27590,21610,-95,10695,0
14085,3939904,77966,-123590,26677,21315,232,10854,0
14154,3941340,-14217,-167947,26907,21259,-818,11010,0
14154,3955176,-48828,-159037,26854,21411,-1071,11170,0
14154,3948976,-67465,-170002,26958,21491,-1207,11327,0
14154,3965880,-74809,-101075,27072,21255,-989,11485,0
14039,3966784,-208235,50622,27153,21299,-979,11641,0
13846,3974084,-292231,187591,26695,20819,-287,11797,0
