, -200706
4330, -4819
4350, -4857
4360, -4897
4370, -4940
4390, -4980
4400, -5020
4410, -5056
4430, -5096
4440, -5139
4460, -5186
4470, -5218
4480, -5256
4500, -5222
4510, -5221
4520, -5221
4540, -5221
4550, -5221
4560, -5221
4580, -5221
4590, -5221
4600, -5221
4620, -5221
4630, -5221
4640, -5221
4660, -5221
4670, -5221
4690, -5221
4700, -5221
4710, -5221
4730, -5221
4740, -5221
4750, -5221
4770, -5221
4780, -5221
4790, -5221
4810, -5221
4820, -5221
4830, -5221
4850, -5221
4860, -5221
4870, -5221
4890, -5221
4900, -5221
4920, -5221
4930, -5221
4940, -5221
4960, -5221
4970, -5221
4980, -5221
5000, -5221
5010, -5221
5020, -5221
5040, -5221
5050, -5221
5060, -5221
5080, -5221
5090, -5221
5100, -5221
5120, -5221
5130, -5221
5140, -5221
5160, -5221
5170, -5221
5190, -5221
5200, -5221
5210, -5221
5230, -5221
5240, -5221
5250, -5221
5270, -5221
5280, -5221
5290, -5221
5310, -5221
5320, -5221
5330, -5221
5350, -5221
5360, -5221
5370, -5221
5390, -5221
5400, -5221
5420, -5221
5430, -5221
5440, -5221
5460, -5221
5470, -5221
5480, -5221
5500, -5221
5510, -5221
5520, -5221
5540, -5221
5550, -5221
5560, -5221
5580, -5221
5590, -5221
5600, -5221
5620, -5221
5630, -5221
5650, -5221
5660, -5221
5670, -5221
5690, -5221
5700, -5221
5710, -5221
5730, -5221
5740, -5221
5750, -5221
5770, -5221
5780, -5221
5790, -5221
5810, -5221
5820, -5221
5830, -5221
5850, -5221
5860, -5221
5880, -5221
5890, -5221
5900, -5221
5920, -5221
5930, -5221
5940, -5221
5960, -5221
5970, -5221
5980, -5221
6000, -5221
6010, -5221
6020, -5221
6040, -5221
6050, -5221
6060, -5221
6080, -5221
6090, -5221
6100, -5221
6120, -5221
6130, -5221
6150, -5221
6160, -5221
6170, -5221
6190, -5221
6200, -5221
6210, -5221
6230, -5221
6240, -5221
6250, -5221
6270, -5221
6280, -5221
6290, -5221
6310, -5221
6320, -5221
6330, -5221
6350, -5221
6360, -5221
6380, -5221
6390, -5221
6400, -5221
6420, -5221
6430, -5221
6440, -5221
6460, -5221
6470, -5221
6480, -5221
6500, -5221
6510, -5221
6520, -5221
6540, -5221
6550, -5221
6560, -5221
6580, -5221
6590, -5221
6610, -5221
6620, -5221
6630, -5221
6650, -5221
6660, -5221
6670, -5221
6690, -5221
6700, -5221
6710, -5221
6730, -5221
6740, -5221
6750, -5221
6770, -5221
6780, -5221
6790, -5221
6810, -5221
6820, -5221
6830, -5221
6850, -5221
6860, -5221
6880, -5221
6890, -5221
6900, -5221
6920, -5221
6930, -5221
6940, -5221
6960, -5221
6970, -5221
6980, -5221
7000, -5221
7010, -5221
7020, -5221
7040, -5221
7050, -5221
7060, -5221
7080, -5221
7090, -5221
7110, -5221
7120, -5221
7130, -5221
7150, -5221
7160, -5221
7170, -5221
7190, -5221
7200, -5221
7210, -5221
7230, -5221
7240, -5221
7250, -5221
7270, -5221
7280, -5221
7290, -5221
7310, -5221
7320, -5221
7340, -5221
7350, -5221
7360, -5221
7380, -5221
7390, -5221
7400, -5221
7420, -5221
7430, -5221
7440, -5221
7460, -5221
7470, -5221
7480, -5221
7500, -5221
7510, -5221
7520, -5221
7540, -5221
7550, -5221
7570, -5221
7580, -5221
7590, -5221
7610, -5221
7620, -5221
7630, -5221
7650, -5221
7660, -5221
7670, -5221
7690, -5221
7700, -5221
7710, -5221
7730, -5221
7740, -5221
7750, -5221
7770, -5221
7780, -5221
7790, -5221
7810, -5221
7820, -5221
7840, -5221
7850, -5221
7860, -5221
7880, -5221
7890, -5221
7900, -5221
7920, -5221
7930, -5221
7940, -5221
7960, -5221
7970, -5221
7980, -5221
8000, -5221
8010, -5221
8020, -5221
8040, -5221
8050, -5221
8070, -5221
8080, -5221
8090, -5221
8110, -5221
8120, -5221
8130, -5221
8150, -5221
8160, -5221
8170, -5221
8190, -5221
8200, -5221
8210, -5221
8230, -5221
8240, -5221
8250, -5221
8270, -5221
8280, -5221
8300, -5221
8310, -5221
8320, -5221
8340, -5221
8350, -5221
8360, -5221
8380, -5221
8390, -5221
8400, -5221
8420, -5221
8430, -5221
8440, -5221
8460, -5221
8470, -5221
8480, -5221
8500, -5221
8510, -5221
8520, -5221
8540, -5221
8550, -5221
8570, -5221
8580, -5221
8590, -5221
8610, -5221
8620, -5221
8630, -5221
8650, -5221
8660, -5221
8670, -5221
8690, -5221
8700, -5221
8710, -5221
8730, -5221
8740, -5221
8750, -5221
8770, -5221
8780, -5221
8800, -5221
8810, -5221
8820, -5221
8840, -5221
8850, -5221
8860, -5221
8880, -5221
8890, -5221
8900, -5221
8920, -5221
8930, -5221
8940, -5221
8960, -5221
8970, -5221
8980, -5221
9000, -5221
9010, -5221
9030, -5221
9040, -5221
9050, -5221
9070, -5221
9080, -5221
9090, -5221
9110, -5221
9120, -5221
9130, -5221
9150, -5221
9160, -5221
9170, -5221
9190, -5221
9200, -5221
9210, -5221
9230, -5221
9240, -5221
9260, -5221
9270, -5221
9280, -5221
9300, -5221
9310, -5221
9320, -5221
9340, -5221
9350, -5221
9360, -5221
9380, -5221
9390, -5221
9400, -5221
9420, -5221
9430, -5221
9440, -5221
9460, -5221
9470, -5221
9480, -5221
9500, -5221
9510, -5221
9530, -5221
9540, -5221
9550, -5221
9570, -5221
9580, -5221
9590, -5221
9610, -5221
9620, -5221
9630, -5221
9650, -5221
9660, -5221
9670, -5221
9690, -5221
9700, -5221
9710, -5221
9730, -5221
9740, -5221
9760, -5221
9770, -5221
9780, -5221
9800, -5221
9810, -5221
9820, -5221
9840, -5221
9850, -5221
9860, -5221
9880, -5221
9890, -5221
9900, -5221
9920, -5221
9930, -5221
9940, -5221
9960, -5221
9970, -5221
9990, -5221
10000, -5221
10010, -5221
10030, -5221
10040, -5221
10060, -5221
10070, -5221
10090, -5221
10100, -5221
10120, -5221
10130, -5221
10140, -5221
10160, -5221
10170, -5221
10190, -5221
10200, -5221
10220, -5221
10230, -5221
10250, -5221
10260, -5221
10280, -5221
10290, -5221
10300, -5221
10320, -5221
10330, -5221
10350, -5221
10360, -5221
10380, -5221
10390, -5221
10410, -5221
10420, -5221
10440, -5221
10450, -5221
10460, -5221
10480, -5221
10490, -5221
10510, -5221
10520, -5221
10540, -5221
10550, -5221
10570, -5221
10580, -5221
10600, -5221
10610, -5221
10620, -5221
10640, -5221
10650, -5221
10670, -5221
10680, -5221
10700, -5221
10710, -5221
10730, -5221
10740, -5221
10760, -5221
10770, -5221
10780, -5221
10800, -5221
10810, -5221
10830, -5221
10840, -5221
10860, -5221
10870, -5221
10890, -5221
10900, -5221
10920, -5221
10930, -5221
10950, -5221
10960, -5221
10970, -5221
10990, -5221
11000, -5221
11020, -5221
11030, -5221
11050, -5221
11060, -5221
11080, -5221
11090, -5221
11110, -5221
11120, -5221
11130, -5221
11150, -5221
11160, -5221
11180, -5221
11190, -5221
11210, -5221
11220, -5221
11240, -5221
11250, -5221
11270, -5221
11280, -5221
11290, -5221
11310, -5221
11320, -5221
11340, -5221
11350, -5221
11370, -5221
11380, -5221
11400, -5221
11410, -5221
11430, -5221
11440, -5221
11450, -5221
11470, -5221
11480, -5221
11500, -5221
11510, -5221
11530, -5221
11540, -5221
11560, -5221
11570, -5221
11590, -5221
11600, -5221
11610, -5221
11630, -5221
11640, -5221
11660, -5221
11670, -5221
11690, -5221
11700, -5221
11720, -5221
11730, -5221
11750, -5221
11760, -5221
11770, -5221
11790, -5221
11800, -5221
11820, -5221
11830, -5221
11850, -5221
11860, -5221
11880, -5221
11890, -5221
11910, -5283
11920, -5283
11940, -5283
11950, -5283
11960, -5283
11980, -5283
11990, -5283
12010, -5283
12020, -5283
12040, -5283
12050, -5283
12070, -5283
12080, -5283
12100, -5283
12110, -5283
12120, -5283
12140, -5283
12150, -5283
12170, -5283
12180, -5283
12200, -5283
12210, -5283
12230, -5283
12240, -5283
12260, -5283
12270, -5283
12280, -5283
12300, -5283
12310, -5283
12330, -5283
12340, -5283
12360, -5283
12370, -5283
12390, -5283
12400, -5283
12420, -5283
12430, -5283
12440, -5283
12460, -5283
12470, -5283
12490, -5283
12500, -5283
12520, -5283
12530, -5283
12550, -5283
12560, -5283
12580, -5283
12590, -5283
12600, -5283
12620, -5283
12630, -5283
12650, -5283
12660, -5283
12680, -5283
12690, -5283
12710, -5283
12720, -5283
12740, -5283
12750, -5283
12770, -5283
12780, -5283
12790, -5283
12810, -5283
12820, -5283
12840, -5283
12850, -5283
12870, -5283
12880, -5283
12900, -5283
12910, -5283
12930, -5283
12940, -5283
12950, -5283
12970, -5283
12980, -5283
13000, -5283
13010, -5283
13030, -5283
13040, -5283
13060, -5283
13070, -5283
13090, -5283
13100, -5283
13110, -5283
13130, -5283
13140, -5283
13160, -5284
13170, -5285
13190, -5285
13200, -5288
13220, -5289
13230, -5291
13250, -5293
13260, -5299
13270, -5310
13290, -5322
13300, -5333
13320, -5342
13330, -5353
13350, -5368
13360, -5384
13380, -5396
13390, -5418
13410, -5445
13420, -5471
13430, -5498
13450, -5527
13460, -105555
13480, -105592
13500, -105631
13510, -105665
13530, -105704
13550, -105746
13560, -105787
13580, -105827
13600, -105864
13610, -105902
13630, -105944
13650, -105982
13660, -106016
13680, -106050
13700, -106086
13710, -106118
13730, -106150
13750, -106182
13760, -106211
13780, -106243
13800, -106271
13810, -106298
13830, -106329
13850, -106354
13860, -106383
13880, -106409
13900, -106441
13910, -106466
13930, -106495
13950, -106526
13960, -106553
13980, -106583
14000, -106610
14010, -106640
14030, -106668
14050, -106696
14060, -106727
14080, -106755
14100, -106786
14110, -106813
14130, -106844
14150, -106875
14160, -106902
14180, -106933
14200, -106960
14210, -106989
14230, -107017
14250, -107046
14260, -107071
14280, -107096
14300, -107125
14310, -107149
14330, -107176
14350, -107201
14360, -107229
14380, -107253
14400, -107284
14410, -107308
14430, -107339
14450, -107365
14460, -107391
14480, -107419
14500, -107447
14510, -107473
14530, -107499
14550, -107531
14560, -107553
14580, -107581
14600, -107607
14610, -107635
14630, -107659
14650, -107690
14660, -107714
14680, -107743
14700, -107772
14710, -107795
14730, -107824
14750, -107852
14760, -107878
14780, -107905
14800, -107939
14810, -107962
14830, -107990
14850, -108019
14860, -108045
14880, -108072
14890, -108099
14910, -108132
14930, -108159
14940, -108190
14960, -108220
14980, -108251
14990, -108284
15010, -108314
15030, -108348
15040, -108383
15060, -108415
15080, -108451
15090, -108486
15110, -108519
15130, -108554
15140, -108590
15160, -108624
15180, -108663
15190, -108701
15210, -108743
15230, -108781
15240, -108819
15260, -108857
15280, -108897
15290, -108939
15310, -108978
15330, -109013
15340, -109053
15360, -109091
15380, -109132
15390, -109169
15410, -109206
15430, -109247
15440, -109286
15460, -109325
15480, -109364
15490, -109402
15510, -109444
15530, -109482
15540, -109519
15560, -109558
15580, -109596
15590, -109637
15610, -109674
15630, -109711
15640, -109752
15660, -109791
15680, -109832
15690, -109868
15710, -109905
15730, -109946
15740, -109982
15760, -110016
15780, -110052
15790, -110089
15810, -110125
15830, -110161
15840, -110198
15860, -110237
15880, -110271
15890, -110306
15910, -110346
15930, -110383
15940, -110418
15960, -110453
15980, -110492
15990, -110528
16010, -110562
16030, -110598
16040, -110635
16060, -110668
16080, -110701
16090, -110738
16110, -110773
16130, -110807
16140, -110843
16160, -110878
16180, -110913
16190, -110949
16210, -110983
16230, -111018
16240, -111052
16260, -111088
16280, -111121
16290, -111155
16310, -111190
16330, -111229
16340, -111259
16360, -111295
16380, -111334
16390, -111366
16410, -111398
16430, -111439
16440, -111471
16460, -111504
16480, -111542
16490, -111575
16510, -111607
16530, -111645
16540, -111677
16560, -111710
16580, -111750
16590, -111782
16610, -111817
16630, -111856
16640, -111891
16660, -111931
16680, -111969
16690, -112000
16710, -112037
16730, -112075
16740, -112107
16760, -112145
16780, -112184
16790, -112217
16810, -112253
16830, -112293
16840, -112330
16860, -112364
16880, -112404
16890, -112439
16910, -112475
16930, -112514
16940, -112547
16960, -112583
16970, -112618
16990, -112654
17010, -112692
17020, -112733
17040, -112769
17060, -112803
17070, -112842
17090, -112880
17110, -112918
17120, -112954
17140, -112992
17160, -113032
17170, -113067
17190, -113101
17210, -113140
17220, -113178
17240, -113213
17260, -113250
17270, -113289
17290, -113329
17310, -113365
17320, -113400
17340, -113438
17360, -113476
17370, -113513
17390, -113549
17410, -113587
17420, -113626
17440, -113661
17460, -113696
17470, -113736
17490, -113773
17510, -113808
17520, -113846
17540, -113884
17560, -113924
17570, -113961
17590, -113995
17610, -114035
17620, -114071
17640, -114106
17660, -114144
17670, -114180
17690, -114215
17710, -114251
17720, -114287
17740, -114323
17760, -114355
17770, -114388
17790, -114423
17810, -114454
17820, -114487
17840, -114519
17860, -114547
17870, -114577
17890, -114604
17910, -114636
17920, -114661
17940, -114688
17960, -114717
17970, -114739
17990, -114740
18010, -114742
18020, -114744
18040, -114745
18060, -114746
18070, -114747
18090, -114747
18110, -114746
18120, -114746
18140, -114746
18160, -114746
18170, -114746
18190, -114746
18210, -114746
18220, -114746
18240, -114746
18260, -114746
18270, -114746
18290, -114746
18310, -114746
18320, -114746
18340, -114746
18360, -114746
18370, -114746
18390, -114746
18410, -114746
18420, -114746
18440, -114746
18460, -114746
18470, -114746
18490, -114746
18510, -114746
18520, -114746
18540, -114746
18560, -114746
18570, -114746
18590, -114746
18610, -114746
18620, -114746
18640, -114746
18660, -114746
18670, -114746
18690, -114746
18710, -114746
18720, -114746
18740, -114746
18760, -114746
18770, -114746
18790, -114746
18810, -114746
18820, -114746
18840, -114746
18860, -114746
18870, -114746
18890, -114746
18910, -114746
18920, -114746
18940, -114746
18960, -114746
18970, -114746
18990, -114746
19010, -114746
19020, -114746
19040, -114746
19050, -114746
19070, -114746
19090, -114746
19100, -114746
19120, -114746
19140, -114746
19150, -114745
19170, -114736
19190, -114725
19200, -114709
19220, -114683
19240, -114638
19250, -114593
19270, -114547
19290, -114501
19300, -114449
19320, -114399
19340, -114347
19350, -114296
19370, -114239
19390, -114183
19400, -114127
19420, -114066
19440, -113997
19450, -113932
19470, -113865
19490, -113799
19500, -113732
19520, -113664
19540, -113594
19550, -113528
19570, -113459
19590, -113391
19600, -113323
19620, -113253
19640, -113186
19650, -113119
19670, -113048
19690, -112984
19700, -112915
19720, -112845
19740, -112781
19750, -112714
19770, -112643
19790, -112578
19800, -112509
19820, -112442
19840, -112378
19850, -112310
19870, -112244
19890, -112181
19900, -112114
19920, -112045
19940, -111985
19950, -111923
19970, -111856
19990, -111793
20000, -111733
20020, -111675
20040, -111616
20050, -111557
20070, -111503
20090, -111450
20100, -111397
20120, -111343
20140, -111293
20150, -111245
20170, -111197
20190, -111147
20200, -111100
20220, -111051
20240, -111003
20250, -110954
20270, -110908
20290, -110857
20300, -110811
20320, -110763
20340, -110712
20350, -110664
20370, -110614
20390, -110562
20400, -110517
20420, -110468
20440, -110416
20450, -110369
20470, -110321
20490, -110269
20500, -110222
20520, -110172
20540, -110122
20550, -110075
20570, -110025
20590, -109973
20600, -109929
20620, -109880
20640, -109826
20650, -109780
20670, -109733
20690, -109680
20700, -109633
20720, -109585
20740, -109532
20750, -109486
20770, -109436
20790, -109383
20800, -109337
20820, -109286
20840, -109232
20850, -109188
20870, -109139
20890, -109085
20900, -109038
20920, -108991
20940, -108938
20950, -108892
20970, -108841
20990, -108790
21000, -108744
21020, -108695
21040, -108639
21050, -108596
21070, -108547
21090, -108493
21100, -108447
21120, -108399
21130, -108350
21150, -108300
21170, -108248
21180, -108202
21200, -108152
21220, -108103
21230, -108051
21250, -108005
21270, -107955
21280, -107907
21300, -107855
21320, -107808
21330, -107757
21350, -107709
21370, -107658
21380, -107611
21400, -107561
21420, -107511
21430, -107461
21450, -107414
21470, -107365
21480, -107315
21500, -107265
21520, -107217
21530, -107168
21550, -107118
21570, -107068
21580, -107021
21600, -106971
21620, -106922
21630, -106873
21650, -106825
21670, -106774
21680, -106724
21700, -106674
21720, -106627
21730, -106577
21750, -106528
21770, -106479
21780, -106431
21800, -106381
21820, -106330
21830, -106281
21850, -106228
21870, -106178
21880, -106126
21900, -106076
21920, -106025
21930, -105975
21950, -105922
21970, -105873
21980, -105822
22000, -105771
22020, -105718
22030, -105669
22050, -105618
22070, -105567
22080, -205515
22100, -205465
22120, -205414
22130, -205363
22150, -205311
22170, -205261
22180, -205210
22200, -205159
22220, -205106
22230, -205057
22250, -205007
22270, -204954
22280, -204905
22300, -204854
22320, -204803
22330, -204751
22350, -204700
22370, -204647
22380, -204599
22400, -204547
22420, -204496
22430, -204447
22450, -204397
22470, -204343
22480, -204294
22500, -204243
22520, -204191
22530, -204141
22550, -204091
22570, -204039
22580, -203991
22600, -203940
22620, -203887
22630, -203838
22650, -203788
22670, -203734
22680, -203685
22700, -203635
22720, -203583
22730, -203534
22750, -203484
22770, -203431
22780, -203383
22800, -203331
22820, -203277
22830, -203229
22850, -203177
22870, -203121
22880, -203073
22900, -203021
22920, -202965
22930, -202916
22950, -202864
22970, -202805
22980, -202754
23000, -202702
23020, -202642
23030, -202593
23050, -202540
23070, -202484
23080, -202436
23100, -202383
23120, -202324
23130, -202275
23150, -202223
23170, -202163
23180, -202116
23200, -202062
23210, -202010
23230, -201957
23250, -201904
23260, -201849
23280, -201798
23300, -201745
23310, -201691
23330, -201637
23350, -201587
23360, -201535
23380, -201482
23400, -201427
23410, -201376
23430, -201322
23450, -201268
23460, -201213
23480, -201161
23500, -201108
23510, -201053
23530, -201001
23550, -200947
23560, -200894
23580, -200840
23600, -200787
23610, -200734
23630, -200682
23650, -200627
23660, -200574
23680, -200523
23700, -200470
23710, -200415
23730, -200360
23750, -200309
23760, -200254
23780, -200203
23800, -200147
23810, -200098
23830, -200043
23850, -199991
23860, -199937
23880, -199884
23900, -199829
23910, -199776
23930, -199722
23950, -199671
23960, -199619
23980, -199564
24000, -199513
24010, -199462
24030, -199411
24050, -199358
24060, -199309
24080, -199257
24100, -199209
24110, -199158
24130, -199112
24150, -199062
24160, -199014
24180, -198963
24200, -198916
24210, -198872
24230, -198829
24250, -198784
24260, -198744
24280, -198731
24300, -198716
24310, -198703
24330, -198695
24350, -198694
24360, -198693
24380, -198693
24400, -198693
24410, -198693
24430, -198693
24450, -198693
24460, -198693
24480, -198693
24500, -198693
24510, -198693
24530, -198693
24550, -198693
24560, -198693
24580, -198693
24600, -198693
24610, -198693
24630, -198693
24650, -198693
24660, -198693
24680, -198693
24700, -198693
24710, -198693
24730, -198693
24750, -198693
24760, -198693
24780, -198693
24800, -198693
24810, -198693
24830, -198693
24850, -198693
24860, -198693
24880, -198693
24900, -198693
24910, -198693
24930, -198693
24950, -198693
24960, -198693
24980, -198693
25000, -198693
25010, -198693
25030, -198693
25050, -198693
25060, -198693
25080, -198693
25100, -198693
25110, -198693
25130, -198693
25150, -198693
25160, -198693
25180, -198693
25200, -198693
25210, -198693
25230, -198693
25250, -198693
25260, -198693
25280, -198693
25290, -198693
25310, -198693
25330, -198693
25340, -198693
25360, -198693
25380, -198693
25390, -198693
25410, -198693
25430, -198693
25440, -198693
25460, -198693
25480, -198693
25490, -198693
25510, -198693
25530, -198693
25540, -198693
25560, -198693
25580, -198693
25590, -198693
25610, -198693
25630, -198693
25640, -198693
25660, -198693
25680, -198693
25690, -198693
25710, -198693
25730, -198693
25740, -198693
25760, -198693
25780, -198693
25790, -198693
25810, -198693
25830, -198693
25840, -198693
25860, -198693
25880, -198693
25890, -198693
25910, -198693
25930, -198693
25940, -198693
25960, -198693
25980, -198693
25990, -198693
26010, -198693
26030, -198693
26040, -198693
