Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13301941, -7657258, -27171556, 83593, 174886, -215858,0, 
0x00000000, -13298952, -7655220, -27162796, 83599, 174819, -216044,153, 
0x00000000, -13306337, -7664024, -27170896, 83377, 174968, -216127,314, 
0x00000000, -13294963, -7659823, -27179140, 83515, 174984, -216059,468, 
0x00000000, -13294337, -7661095, -27185290, 83639, 175112, -215868,625, 
0x00000000, -13309841, -7657418, -27172816, 83595, 175119, -215787,777, 
0x00000000, -13299480, -7658951, -27169200, 83285, 175173, -216101,936, 
0x00000000, -13307833, -7658221, -27170520, 83641, 175232, -215801,1090, 
0x00000000, -13302824, -7659829, -27182784, 83478, 175617, -215936,1244, 
0x00000000, -13297288, -7658141, -27167240, 83595, 175142, -215990,1398, 
0x00000000, -13304832, -7659355, -27182230, 83836, 175363, -216071,1553, 
0x00000000, -13301368, -7657056, -27170848, 83592, 175690, -216230,1706, 
0x00000000, -13301165, -7663351, -27183704, 83542, 175382, -216095,1862, 
0x00000000, -13298806, -7658789, -27180344, 83506, 175554, -215906,2024, 
0x00000000, -13298308, -7666369, -27175176, 83670, 175730, -216006,2177, 
0x00000000, -13299400, -7655432, -27163936, 83901, 175789, -215974,2331, 
0x00000000, -13301910, -7663583, -27174448, 83777, 175730, -216004,2486, 
0x00000000, -13301219, -7658867, -27172642, 83671, 175634, -216062,2637, 
0x00000000, -13297151, -7658847, -27165092, 83587, 175958, -215842,2791, 
0x00000000, -13302620, -7656295, -27176132, 83555, 175860, -216021,2948, 
0x00000000, -13307291, -7660446, -27178910, 83631, 176071, -216233,3104, 
0x00000000, -13534152, -7601287, -27636612, 75892, 193498, -209571,3256, 
0x00000000, -14182118, -7622450, -28621724, 60217, 230689, -199150,3409, 
0x00000000, -14832322, -7663756, -29541298, 45113, 266135, -189779,3567, 
0x00000000, -15397870, -7687749, -30494464, 29955, 301829, -180829,3722, 
0x00000000, -15837860, -7660598, -31363004, 15889, 334986, -172373,3875, 
0x00000000, -15980450, -7548148, -32289136, 1215, 369547, -165097,4032, 
0x00000000, -16443256, -7484522, -33054392, -11023, 398718, -154871,4184, 
0x00000000, -16800524, -7374751, -33886452, -24590, 430461, -144189,4335, 
0x00000000, -17270356, -7298584, -34722136, -37582, 461827, -133668,4487, 
0x00000000, -17700498, -7232363, -35535704, -50730, 492276, -123525,4642, 
0x00000000, -18008454, -7196939, -36282384, -62766, 520928, -116802,4793, 
0x00000000, -18508506, -7200561, -37041332, -74812, 549237, -109008,4947, 
0x00000000, -19268168, -7302931, -37824872, -87510, 579523, -99499,5103, 
0x00000000, -18408136, -7142673, -38567404, -100357, 606803, -106211,5257, 
0x00000000, -18561384, -7129475, -39319288, -112557, 635520, -103460,5411, 
0x00000000, -19326556, -7303242, -40148804, -125874, 666709, -97201,5563, 
0x00000000, -19679584, -7396792, -40920520, -138648, 696007, -94165,5717, 
0x00000000, -19818802, -7435450, -41722156, -152278, 726079, -93073,5871, 
0x00000000, -20061516, -7534562, -42374828, -163213, 750591, -92104,6025, 
0x00000000, -20206628, -7583461, -43186788, -176432, 781563, -91525,6182, 
0x00000000, -20426752, -7708459, -44021076, -189905, 812653, -92109,6335, 
0x00000000, -20460816, -7762869, -44703552, -200883, 838108, -92827,6487, 
