Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13318475, -7661148, -27020984, 83678, 175884, -215990,0, 
0x00000000, -13317743, -7658399, -27007420, 83733, 176155, -215807,158, 
0x00000000, -13311906, -7664804, -26995168, 83425, 175956, -215985,316, 
0x00000000, -13314125, -7667060, -27006184, 83584, 175871, -216060,472, 
0x00000000, -13321368, -7662003, -27005886, 83656, 176169, -216108,631, 
0x00000000, -13320326, -7658430, -26998342, 83705, 176150, -215905,790, 
0x00000000, -13319802, -7669254, -26982168, 83519, 176222, -215764,953, 
0x00000000, -13314277, -7669389, -26983564, 83626, 176355, -215829,1109, 
0x00000000, -13321864, -7663763, -26987520, 83263, 176264, -215856,1267, 
0x00000000, -13324752, -7661956, -26989760, 83645, 176499, -216187,1425, 
0x00000000, -13325234, -7665438, -26992380, 83471, 176571, -216004,1581, 
0x00000000, -13318108, -7667684, -26999264, 83473, 176357, -215843,1738, 
0x00000000, -13315123, -7670491, -26993996, 83422, 176477, -215860,1900, 
0x00000000, -13320472, -7658749, -26984378, 83785, 176559, -216099,2057, 
0x00000000, -13318842, -7663091, -26994288, 83731, 176845, -215970,2213, 
0x00000000, -13323707, -7665577, -26997436, 83526, 176599, -216191,2376, 
0x00000000, -13321810, -7662468, -26981902, 83489, 176449, -215833,2533, 
0x00000000, -13318664, -7659927, -26996652, 83589, 176626, -215994,2688, 
0x00000000, -13319950, -7659131, -26975518, 83778, 176735, -216037,2844, 
0x00000000, -13312437, -7670496, -26990860, 83573, 176559, -215924,3001, 
0x00000000, -13316834, -7665008, -26989708, 83616, 176581, -216045,3195, 
0x00000000, -13397946, -7573618, -27551292, 74492, 197830, -211111,3350, 
0x00000000, -13903653, -7556819, -28835672, 53927, 246357, -201567,3508, 
0x00000000, -14303395, -7576931, -29799974, 38192, 282812, -195061,3664, 
0x00000000, -14634025, -7518446, -30761658, 22653, 319595, -186671,3821, 
0x00000000, -14878000, -7423036, -31737702, 7312, 355730, -178621,3981, 
0x00000000, -14984123, -7275060, -32599818, -6737, 387756, -170398,4136, 
0x00000000, -15262754, -7189501, -33420958, -20468, 419506, -162452,4292, 
0x00000000, -15329735, -7050030, -34224464, -33698, 449179, -155229,4452, 
0x00000000, -15825664, -7052061, -35040092, -47527, 479952, -146549,4609, 
0x00000000, -16137857, -7148780, -35697608, -60167, 503917, -143894,4769, 
0x00000000, -16211152, -7109827, -36438656, -72794, 531554, -140808,4922, 
0x00000000, -16008546, -7039906, -37243616, -86547, 561445, -141291,5079, 
0x00000000, -16479238, -7187336, -37856260, -98047, 584171, -137882,5235, 
0x00000000, -17146044, -7378946, -38563552, -110616, 610329, -133565,5392, 
0x00000000, -17263336, -7399055, -39208056, -121935, 634443, -131984,5547, 
0x00000000, -17470280, -7530563, -39909088, -133896, 660594, -133100,5701, 
0x00000000, -17784836, -7591850, -40708264, -147396, 690758, -129969,5855, 
0x00000000, -18100304, -7646270, -41578620, -161974, 723295, -125604,6015, 
0x00000000, -18339504, -7739180, -42275268, -173784, 748889, -124697,6171, 
0x00000000, -18357424, -7763754, -42974128, -185375, 775587, -125344,6323, 
0x00000000, -18423504, -7883171, -43658160, -197128, 800868, -128415,6478, 
0x00000000, -18492428, -7936392, -44346424, -208656, 826334, -128483,6635, 
0x00000000, -18584644, -7991992, -44982040, -219319, 850271, -128818,6790, 
0x00000000, -18788064, -8076589, -45535620, -228935, 871246, -128527,6944, 
0x00000000, -18778232, -8136730, -46144820, -239134, 894029, -130194,7102, 
0x00000000, -18491336, -8227060, -46835232, -250691, 919468, -137815,7257, 
0x00000000, -18376338, -8459510, -47374020, -259664, 939711, -148478,7413, 
0x00000000, -18266244, -8687801, -47841216, -267849, 956761, -158836,7573, 
0x00000000, -18080204, -8949416, -48385596, -276803, 976929, -171486,7726, 
0x00000000, -17829254, -9067480, -48994676, -287489, 999779, -179672,7881, 
0x00000000, -17623462, -8417231, -49508500, -296052, 1018275, -158207,8037, 
0x00000000, -17242836, -8475426, -49452848, -295331, 1016464, -166847,8191, 
0x00000000, -17435712, -8489448, -49394592, -294175, 1014431, -164393,8345, 
0x00000000, -17534872, -8511170, -49387216, -293883, 1014014, -163658,8499, 
0x00000000, -17459566, -8494312, -49372912, -293767, 1013006, -164027,8653, 
0x00000000, -17521858, -8496657, -49358916, -293237, 1012458, -163181,8808, 
0x00000000, -17530360, -8507252, -49338812, -293218, 1011698, -163262,8962, 
