encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2752,4517,-6024,243,-504,105,154,0
0,-10220,2873,-1001,59,148,141,313,0
0,-16756,-2542,-561,81,-121,-211,466,0
0,-16058,-3664,3607,98,6,-86,624,0
0,-17972,-3862,-11060,-75,-221,-231,775,0
0,-17412,-3347,-1872,105,266,133,937,0
0,-23760,2018,-2560,410,-69,166,1090,0
0,-23148,1333,-5865,238,110,-22,1241,0
0,-33154,-7022,2002,156,187,0,1399,0
0,-27024,-5918,-6422,247,116,127,1557,0
0,-25716,-6795,-1957,622,324,-143,1709,0
0,-27116,-8863,-2151,259,96,27,1863,0
5,-23512,657,-3928,222,144,53,2019,0
278,-43622,-953,1871,292,145,101,2172,0
771,-48576,3060,-10075,134,192,222,2324,0
1295,-41278,3353,-462,112,268,161,2476,0
1843,-35108,-4696,5572,287,125,99,2635,0
2331,-34116,-11469,-11351,419,327,19,2786,0
2696,-35642,-3910,3460,225,160,-2,2937,0
2857,361672,-203938,14595,-6134,15354,4052,3089,0
3023,800100,-497476,10067,-13112,32027,8756,3241,0
3253,1335404,-867529,-27510,-21882,52352,13705,3395,0
3514,2216428,-1406611,-8239,-36181,85814,23902,3549,0
3970,3070520,-1634498,26483,-49828,117794,29128,3701,0
4431,4105664,-2273522,53084,-66554,156571,40712,3853,0
4890,4928248,-2588103,127265,-79748,188400,49688,4005,0
5395,5862236,-2775853,269191,-94725,223235,58503,4158,0
5863,6803336,-2975245,394824,-109854,258668,67358,4312,0
6352,7718552,-3148840,524603,-124750,293025,75393,4464,-1
6853,8529040,-3426215,615441,-137908,323409,84246,4617,-1
7303,9176756,-3243531,637482,-149952,347572,83005,4769,-1
7798,9966380,-3533955,642907,-163320,377038,88530,4919,-1
8286,10817120,-3943047,621408,-177350,408408,94822,5074,-1
8782,11694304,-4229227,600443,-191942,441531,99628,5228,-1
9274,12588676,-4860103,463911,-206683,475259,105006,5380,-1
9716,13428552,-5313943,221799,-221602,506038,104680,5534,-1
10197,14298880,-5987291,50509,-236040,539650,109575,5686,-1
10678,15244152,-6098283,24204,-251600,575023,110859,5838,-1
11149,15818276,-6381299,-52624,-261204,596821,112568,5989,-1
11576,16597704,-6774131,-218353,-273809,626472,113541,6141,-1
12098,17393292,-6946035,-311695,-286626,655967,112841,6308,-1
12574,18169336,-6941821,-351804,-299815,685119,112183,6462,-1
13052,18934984,-6876541,-390889,-312457,714136,109358,6616,-1
13477,19688292,-6831033,-468286,-324704,741803,106305,6765,-1
13950,20376108,-6638233,-728712,-336065,767790,93587,6917,-1
14425,21019140,-6219379,-985212,-346553,791870,77373,7070,-1
14899,21708608,-6184727,-1234362,-358236,817644,67313,7224,-1
15167,21903312,-6012195,-1067306,-361484,824438,71548,7384,-1
15167,21919120,-5964129,-1016741,-361365,825129,72373,7536,-1
15167,21911020,-5950423,-994778,-361693,825066,73112,7690,-1
15167,21896744,-5956951,-991631,-361520,824546,73507,7846,-1
15167,21886432,-5961083,-979718,-361464,824066,73829,7997,-1
15167,21869868,-5980113,-972619,-361171,823514,74129,8152,-1
15167,21874496,-5973183,-975261,-360921,822728,74229,8305,-1
15167,21951632,-5994903,-906513,-362322,825962,77101,8456,-1
15062,22377944,-5852573,-630342,-369708,841418,85824,8607,-1
14830,21951652,-5391229,-283296,-362932,825122,91252,8760,-1
14354,21060984,-5348075,-152709,-348111,791509,94910,8914,-1
13951,20361000,-5722039,-253623,-336928,765740,97073,9066,-1
13588,19796704,-5548123,-126139,-327569,744128,98263,9223,-1
13230,19096352,-5616033,-103309,-316343,718096,100150,9376,-1
12435,17740636,-5629435,-90603,-293886,666861,99798,9724,-1
12102,17239464,-5750029,-68457,-285350,647752,102236,9886,-1
11856,16901856,-5822847,-48411,-279964,634936,104432,10046,-1
11606,16763384,-6006041,115282,-277841,629904,113384,10210,-1
11331,16324204,-6141719,112472,-270513,612855,115334,10369,-1
11078,15836100,-6146101,119912,-262556,594552,115072,10527,-1
10788,15280224,-6086831,131403,-253251,573781,114074,10686,-1
10527,14703584,-5331211,310578,-244203,551993,108590,10845,-1
10240,14075924,-4863947,348412,-233981,527868,101423,11005,-1
9995,13565176,-4838599,278196,-225658,509342,98860,11164,-1
9734,13049404,-4574591,350880,-217016,489260,96838,11324,-1
9462,12531576,-4241851,396396,-208451,469615,92614,11483,-1
9220,12016712,-3968045,451979,-200216,450189,90062,11639,-1
8949,11531768,-3718935,487242,-191937,431576,86940,11799,-1
8706,11004244,-3385082,565672,-183278,411322,83806,11960,-1
8434,10521200,-3090157,575999,-175243,393429,78878,12117,-1
8153,10046592,-2739620,674955,-167460,375417,77122,12277,-1
7895,9612284,-2411335,744980,-160314,358398,73690,12436,-1
7605,9133880,-1985052,769126,-152830,340404,66930,12595,-1
7344,8722312,-1634187,777214,-146435,324651,61717,12751,-1
7085,8190736,-1163627,815885,-137535,305383,54395,12908,-1
6792,7745216,-761852,807415,-130117,288075,47271,13067,-1
6494,7261412,-350416,825712,-122161,269834,41042,13226,-1
6217,6678192,8352,793534,-112474,247980,33370,13384,0
5936,6193976,723448,823108,-104351,229377,21755,13542,0
5611,5516216,1159666,692589,-93234,204576,9617,13702,0
5280,4875192,1049137,510905,-82277,179227,4050,13860,0
4970,4306890,1131852,417257,-72859,158376,-1855,14019,0
4615,3606920,1011560,273403,-61227,132951,-5098,14177,0
4302,3066806,1033341,194149,-51532,111676,-9144,14335,0
3993,2730968,882108,145756,-45913,99149,-8384,14491,0
3655,2205746,666581,59076,-37094,79761,-8094,14649,0
3351,1632360,689455,-32015,-27896,58580,-12670,14804,0
3030,1180964,474924,-138559,-20113,41558,-13357,14963,0
2732,771076,306758,-116283,-13088,25803,-10458,15119,0
2392,339928,57016,-135412,-5772,9815,-6699,15276,0
2084,31696,-6986,16747,-734,-1664,142,15434,0
1736,25028,3706,23580,-483,-2283,207,15590,0
1421,21152,-4064,27137,-431,-2128,244,15745,0
1116,31364,-5096,24052,-262,-1997,227,15901,0
790,24688,-13721,17287,-187,-2293,327,16057,0
707,19144,-93,19322,-347,-2435,438,16213,0
707,18256,-1948,24932,-466,-2471,78,16368,0
707,17458,814,23591,-257,-2232,44,16525,0
707,16682,-5610,21503,15,-2460,99,16679,0
707,13238,-4229,19748,-177,-2371,-125,16836,0
707,9764,-6290,14458,-43,-2374,128,16992,0
707,13628,-2953,24150,37,-2402,-60,17152,0
707,19044,-6794,25134,45,-2443,-44,17307,0
