Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13298586, -7666138, -26991358, 83648, 175105, -216612,0, 
0x00000000, -13295366, -7663445, -27001224, 83879, 175108, -216568,151, 
0x00000000, -13293250, -7659149, -27009908, 83542, 175040, -216438,305, 
0x00000000, -13301734, -7663735, -26991804, 83881, 175240, -216474,459, 
0x00000000, -13298169, -7668964, -27003856, 83510, 175093, -216176,614, 
0x00000000, -13294687, -7662537, -27002740, 83613, 175166, -216304,767, 
0x00000000, -13292237, -7663696, -26999444, 83484, 175211, -216312,926, 
0x00000000, -13302803, -7661268, -27003092, 83574, 175250, -216408,1079, 
0x00000000, -13299444, -7662442, -27005496, 83447, 175326, -216491,1238, 
0x00000000, -13298253, -7662248, -27006484, 83354, 175261, -216749,1391, 
0x00000000, -13297745, -7665344, -27014960, 83383, 175203, -216505,1554, 
0x00000000, -13296668, -7660231, -26996084, 83539, 175093, -216588,1709, 
0x00000000, -13291841, -7661846, -27001842, 83387, 175287, -216042,1861, 
0x00000000, -13295135, -7664872, -27002302, 83356, 175278, -216622,2014, 
0x00000000, -13296619, -7662177, -26991500, 83502, 175379, -216496,2166, 
0x00000000, -13331810, -7649035, -27219408, 79620, 183684, -214962,2318, 
0x00000000, -13423297, -7568344, -28093588, 65427, 216141, -210531,2474, 
0x00000000, -13543690, -7486048, -28891244, 51649, 246278, -204101,2626, 
0x00000000, -13762144, -7451970, -29778738, 36847, 279389, -199021,2778, 
0x00000000, -13704437, -7328961, -30575336, 23619, 309204, -194416,2931, 
0x00000000, -13739223, -7211973, -31309688, 11130, 337035, -189601,3083, 
0x00000000, -13914430, -7138548, -32109732, -2077, 366434, -183222,3238, 
0x00000000, -14166881, -7096257, -32839324, -14237, 393387, -176303,3392, 
0x00000000, -14589029, -7100908, -33482552, -25762, 418065, -169409,3546, 
0x00000000, -15100752, -7216713, -34055764, -35657, 438998, -164470,3697, 
0x00000000, -15469542, -7186659, -34678536, -46561, 462410, -156707,3849, 
0x00000000, -15205714, -7046639, -35329076, -58306, 487304, -155240,4002, 
0x00000000, -15403695, -6962832, -36071340, -70159, 514395, -148568,4153, 
0x00000000, -16293252, -7201159, -36812636, -83167, 542038, -141524,4304, 
0x00000000, -16487166, -7237525, -37337940, -92235, 562295, -139475,4457, 
0x00000000, -16431351, -7184621, -38111804, -105100, 590255, -138044,4614, 
0x00000000, -16143258, -7153848, -38771996, -116441, 615136, -141352,4767, 
0x00000000, -16046800, -7169493, -39378988, -126984, 638472, -143154,4921, 
0x00000000, -15976895, -7196068, -39992300, -137374, 661351, -145136,5077, 
0x00000000, -15680699, -7194158, -40625544, -147805, 684249, -149511,5232, 
0x00000000, -15696862, -7452719, -41150272, -157121, 704545, -159072,5386, 
0x00000000, -15431921, -7674418, -41592424, -164230, 720836, -171514,5540, 
0x00000000, -15258007, -7711622, -42217328, -174943, 744226, -175341,5693, 
0x00000000, -16286947, -8134250, -42537644, -180192, 756130, -174420,5851, 
0x00000000, -16738935, -8066657, -42800036, -181579, 767262, -164009,6001, 
0x00000000, -16953438, -8085246, -42880392, -185854, 769165, -160657,6155, 
0x00000000, -16992788, -8092131, -42892344, -186130, 769174, -159919,6305, 
0x00000000, -16993876, -8063125, -42884628, -185990, 769177, -159483,6456, 
0x00000000, -17006264, -8060658, -42887828, -185790, 769077, -159230,6618, 
0x00000000, -16995790, -8056203, -42870660, -185908, 768581, -158841,6771, 
0x00000000, -17000628, -8059615, -42869640, -185729, 768309, -158750,6925, 
0x00000000, -17000792, -8048723, -42887368, -186014, 768865, -158687,7079, 
0x00000000, -17649080, -8124806, -43246004, -191954, 781098, -154398,7231, 
0x00000000, -17780938, -8277737, -43180736, -191841, 779649, -153817,7383, 
0x00000000, -16050900, -7677469, -42707084, -184208, 761885, -160719,7538, 
0x00000000, -15727186, -7485885, -42177512, -175577, 742021, -159223,7693, 
0x00000000, -16100956, -7597046, -41638104, -166430, 721620, -158016,7848, 
0x00000000, -16556859, -7663819, -41103860, -157300, 701108, -152599,7999, 
0x00000000, -16534153, -7602461, -40522656, -147672, 679613, -150972,8153, 
0x00000000, -16749353, -7643781, -39817808, -135526, 653214, -149651,8310, 
0x00000000, -17079714, -7727884, -39128288, -124008, 627872, -146976,8463, 
0x00000000, -17058628, -7699979, -38536792, -113966, 605330, -146741,8617, 
0x00000000, -16999864, -7695705, -37942352, -103818, 583107, -147726,8770, 
0x00000000, -17181376, -7641858, -37428580, -95323, 564678, -143372,8924, 
0x00000000, -16563893, -7460782, -36713128, -83100, 537064, -147349,9077, 
0x00000000, -15855786, -7368980, -35740376, -67007, 500936, -156076,9232, 
0x00000000, -14541536, -7095251, -34985720, -53969, 472318, -169325,9388, 
0x00000000, -13702194, -7020310, -34098416, -38666, 438507, -181295,9549, 
0x00000000, -13416415, -7088681, -33348756, -25899, 410770, -189562,9702, 
0x00000000, -13467313, -7208138, -32646660, -13872, 384364, -193310,9855, 
0x00000000, -13269914, -7315793, -31885722, -996, 355981, -201356,10008, 
0x00000000, -12837160, -7398248, -31018104, 13607, 323729, -212153,10163, 
0x00000000, -12922491, -7480506, -30331628, 25802, 297950, -214744,10318, 
0x00000000, -12782941, -7537352, -29484682, 40740, 266389, -219731,10470, 
0x00000000, -13109328, -7722045, -28731234, 53023, 238611, -220992,10624, 
0x00000000, -13275918, -7889836, -27967658, 66217, 210249, -225609,10779, 
0x00000000, -13311489, -7749841, -27368720, 76516, 188118, -220105,10932, 
0x00000000, -13299573, -7638050, -27026642, 82254, 175220, -216186,11087, 
0x00000000, -13296244, -7646977, -27017220, 82491, 174991, -216251,11241, 
0x00000000, -13303240, -7645761, -27013778, 82559, 174769, -216162,11395, 
0x00000000, -13300573, -7640750, -27010308, 82849, 174787, -216225,11548, 
0x00000000, -13299631, -7648029, -27012720, 82629, 174769, -216101,11702, 
0x00000000, -13303367, -7651458, -26998660, 82501, 174881, -216414,11855, 
0x00000000, -13310543, -7639366, -26996374, 82852, 174782, -216187,12010, 
0x00000000, -13299423, -7649746, -27010400, 82676, 174482, -216631,12163, 
0x00000000, -13302008, -7652826, -27002104, 82734, 174483, -216633,12320, 
0x00000000, -13298026, -7647896, -26998078, 82711, 174318, -216027,12475, 
0x00000000, -13303031, -7655673, -26998016, 82644, 174422, -216329, 1646314232430, 
