Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13307411, -7660638, -27109098, 82843, 173545, -215864,0, 
0x00000000, -13309685, -7660113, -27100688, 82999, 173531, -216198,151, 
0x00000000, -13318207, -7656258, -27099756, 82764, 173742, -216388,304, 
0x00000000, -13308101, -7656821, -27112580, 82910, 173809, -216298,456, 
0x00000000, -13317014, -7656786, -27108528, 82862, 173580, -215963,617, 
0x00000000, -13318465, -7655670, -27094892, 82817, 173749, -216133,772, 
0x00000000, -13317374, -7650327, -27101118, 82794, 173974, -216311,933, 
0x00000000, -13315348, -7660386, -27105308, 82720, 174014, -216182,1084, 
0x00000000, -13304952, -7658540, -27097590, 82843, 173756, -216071,1236, 
0x00000000, -13311451, -7654180, -27103112, 82886, 174014, -216307,1394, 
0x00000000, -13319621, -7655258, -27090626, 82736, 174025, -215979,1547, 
0x00000000, -13310822, -7660655, -27093440, 82720, 174025, -216120,1697, 
0x00000000, -13311084, -7656768, -27085544, 82667, 174109, -216236,1849, 
0x00000000, -13318317, -7659027, -27081854, 82732, 174423, -216336,1999, 
0x00000000, -13315587, -7662742, -27090456, 82710, 174359, -216199,2151, 
0x00000000, -13312333, -7658403, -27083352, 82641, 174130, -216351,2301, 
0x00000000, -13307156, -7653656, -27091080, 82541, 174504, -216399,2456, 
0x00000000, -13314129, -7657540, -27093800, 82467, 174440, -216023,2609, 
0x00000000, -13320317, -7653211, -27091028, 82562, 174737, -216493,2762, 
0x00000000, -13315883, -7656657, -27080228, 82602, 174632, -216316,2915, 
0x00000000, -13312927, -7657447, -27090952, 82532, 174811, -216413,3064, 
0x00000000, -13310766, -7653762, -27079310, 82713, 174702, -216221,3216, 
0x00000000, -13313806, -7647173, -27084868, 82736, 174668, -216394,3369, 
0x00000000, -13350957, -7603360, -27247232, 79677, 181333, -213659,3521, 
0x00000000, -13694191, -7624169, -27994832, 67520, 209173, -208252,3674, 
0x00000000, -14034971, -7624197, -28688832, 55939, 235652, -202006,3826, 
0x00000000, -14326319, -7604866, -29369972, 44501, 260929, -196132,3980, 
0x00000000, -14574077, -7524878, -30102144, 32944, 288462, -188503,4132, 
0x00000000, -14890208, -7483298, -30803862, 21031, 314850, -181176,4286, 
0x00000000, -15261406, -7430152, -31415734, 11270, 338447, -173122,4439, 
0x00000000, -15557028, -7360020, -32126236, -752, 365214, -164969,4593, 
0x00000000, -15668344, -7229261, -32813920, -11775, 391411, -157777,4745, 
0x00000000, -15789071, -7148907, -33483964, -22751, 416041, -151872,4896, 
0x00000000, -16016763, -7112733, -34082084, -32575, 438978, -146450,5048, 
0x00000000, -16415765, -7093514, -34636712, -41848, 459806, -138960,5203, 
0x00000000, -17004212, -7151783, -35133932, -49715, 478405, -131072,5355, 
0x00000000, -17524744, -7227350, -35627296, -57866, 497594, -125382,5511, 
0x00000000, -17983368, -7159035, -36164112, -67265, 517387, -114826,5665, 
0x00000000, -17845752, -7048542, -36915916, -79647, 545265, -111983,5819, 
0x00000000, -17945770, -7041793, -37571252, -90554, 570442, -109943,5973, 
0x00000000, -18052684, -7091983, -38211284, -101010, 594775, -109755,6125, 
0x00000000, -18853476, -7329604, -38811164, -110580, 616943, -104811,6276, 
0x00000000, -18815520, -7378124, -39413688, -120739, 639832, -107350,6430, 
0x00000000, -18724528, -7394562, -40022816, -130568, 663030, -109451,6582, 
0x00000000, -18575780, -7468689, -40607424, -140439, 685145, -114305,6735, 
0x00000000, -18280590, -7625996, -41156800, -149233, 705804, -125054,6888, 
0x00000000, -18032426, -7858998, -41671068, -157962, 725342, -137487,7043, 
0x00000000, -17723984, -7893471, -42323592, -168208, 749043, -143756,7196, 
0x00000000, -19539980, -8424495, -42573324, -172607, 759290, -134072,7347, 
0x00000000, -19676434, -7916120, -42733328, -174332, 765111, -112333,7501, 
0x00000000, -19442060, -7600087, -42775880, -175274, 767020, -104157,7654, 
0x00000000, -19372704, -7600826, -42833148, -176616, 768739, -105362,7808, 
0x00000000, -19355060, -7595933, -42839208, -176381, 768834, -105395,7961, 
0x00000000, -19367776, -7592916, -42823672, -176393, 768983, -105239,8114, 
0x00000000, -19707760, -7786421, -43282276, -183969, 785411, -106371,8268, 
0x00000000, -20224108, -8194013, -43910092, -195184, 809249, -112984,8421, 
0x00000000, -19561516, -8443709, -43066828, -181437, 778268, -134591,8573, 
0x00000000, -17797696, -7816584, -42593192, -173838, 759461, -139630,8726, 
0x00000000, -17716432, -7666855, -42087104, -165999, 740539, -135616,8881, 
0x00000000, -17964982, -7700990, -41582640, -157621, 720885, -132873,9034, 
