encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,9684,-9354,1838,8,62,-327,151,0
0,6362,206,5616,66,-184,-149,302,0
0,8276,-2568,-6780,-88,257,-331,453,0
0,10932,-6060,-3637,165,-37,-167,603,0
0,956,-2604,-3321,-90,19,-208,752,0
0,13686,-12042,-6273,167,66,-288,909,0
0,11586,-7752,-4279,-139,226,-305,1059,0
0,10000,-9052,-3793,-49,177,-311,1212,0
0,6664,-9977,1404,100,238,-134,1362,0
0,9788,-6892,2270,45,164,-73,1518,0
0,5392,-6756,-4624,73,266,-208,1673,0
0,13636,-5541,675,195,404,-247,1825,0
0,10374,-8896,-5411,-52,119,-176,1982,0
0,7656,779,-10127,268,465,-442,2136,0
0,10118,-14089,-8306,38,518,-214,2288,0
0,12896,-5511,-5844,299,335,-120,2443,0
0,8732,-9300,-5085,-187,531,-136,2594,0
0,16542,-11538,-12671,260,634,-299,2743,0
0,12302,-3981,-6965,278,370,-525,2895,0
0,6546,-9700,2511,144,637,-299,3049,0
0,16284,-10963,-10855,153,528,-323,3202,0
0,9008,1562,-2872,90,532,-341,3352,0
470,7576,-3513,-10157,224,581,-270,3510,0
1097,1896,-12431,-9916,-281,603,-547,3662,0
1715,1134,-1362,-11534,94,739,-275,3813,0
2337,4980,-11978,-6826,176,820,-108,3965,0
3007,-5386,-8228,-13924,-24,571,-347,4117,0
3626,319316,-25289,-20992,-5097,12349,-680,4272,0
4244,1313224,-141274,82122,-21694,49840,5889,4425,0
4919,2227712,-422461,146613,-37009,83931,13661,4579,0
5538,3247234,-837767,175740,-53850,122739,22494,4731,0
6211,4178408,-993999,335332,-69281,157468,31923,4886,0
6835,5034262,-996453,502892,-84052,189407,39012,5038,-1
7488,5847068,-1304406,520877,-97550,219362,45559,5189,-1
8074,6751656,-1823111,573905,-112489,253685,56995,5341,-1
8726,7418236,-2541713,504165,-124048,278785,66708,5493,-1
9375,8167048,-2548146,584929,-137203,306838,70159,5646,-1
10152,8842964,-2802180,608664,-148569,331693,76231,5841,-1
10867,9954660,-3562286,532435,-167725,373668,86712,5996,-1
11448,10885632,-3408275,530913,-183376,408209,84488,6151,-1
12099,11756452,-3352559,524754,-197897,440778,83973,6305,-1
12744,12515072,-3096356,521621,-210799,469821,79894,6455,-1
13392,13398612,-3019116,501584,-225527,502142,78220,6611,-1
13978,14109172,-2864749,229194,-237288,528931,65803,6761,-1
14632,14753120,-2386150,-29347,-248403,553229,48175,6914,-1
15279,15505936,-2609659,-252499,-261039,581368,43900,7068,-1
15924,15870220,-3902822,-293877,-266512,595229,64260,7221,-1
16252,16008248,-3999702,-263591,-269041,600392,67106,7372,-1
16250,16014732,-4027358,-249708,-269221,600635,68042,7522,-1
16250,16027324,-3952314,-214582,-269385,600827,68273,7674,-1
16250,16015500,-3999926,-226296,-269326,600625,68906,7826,-1
16250,15997908,-3988464,-212284,-269050,600318,68610,7978,-1
16250,15990512,-3979138,-210014,-268952,599823,68833,8134,-1
16250,15989392,-4000072,-212010,-269071,599593,69030,8288,-1
16250,15974952,-3992686,-208785,-268893,599340,69233,8440,-1
16250,15977740,-4072688,-227337,-268716,599584,69612,8593,-1
16192,16136096,-4667038,-511894,-272386,606091,67529,8747,-1
15830,16000868,-4660470,-618727,-270415,600670,65110,8899,-1
15444,15613408,-2836510,49891,-263575,584666,59020,9052,-1
15032,15126496,-2992586,92416,-255625,566339,63146,9206,-1
14529,14587004,-3300454,53851,-246504,546419,66723,9411,-1
14041,13751916,-3772198,-20238,-232864,514945,71421,9566,-1
13559,13038452,-3847570,68633,-220956,488206,75843,9718,-1
12983,12220020,-3976166,60744,-207398,457949,77208,9871,-1
12461,11480160,-4061258,46002,-194661,430181,77636,10022,-1
11819,10860308,-4295130,90552,-184239,407023,83044,10180,-1
11251,10100660,-3713318,175054,-171534,378227,76114,10331,-1
10658,9123724,-3214078,250190,-155610,341446,69811,10485,-1
9027,6943540,-783800,523220,-118443,259251,37469,10883,-1
8416,6243060,-412395,462017,-106593,232944,28506,11041,-1
7665,5406860,-539967,337907,-92578,201801,24735,11213,-1
7052,4471772,-237165,211976,-76899,167056,14778,11372,-1
6371,3580946,226026,140975,-61545,133347,3690,11533,0
5689,2924588,235299,88793,-49633,109420,1263,11691,0
5076,1952162,473212,56522,-33158,72442,-4919,11853,0
4395,1186784,245644,-50674,-20282,44068,-5456,12010,0
3787,572812,98324,-127420,-9981,20883,-6239,12170,0
3107,31284,-4566,2132,-629,1022,-436,12326,0
2496,29584,-11421,-7815,-714,664,-370,12483,0
1824,20804,1894,-6941,-755,450,-114,12640,0
1210,19136,-5438,-11857,-696,407,39,12797,0
601,28290,-8632,-6374,-580,202,-111,12951,0
354,19120,-4222,-7472,-630,48,-216,13107,0
354,11798,-10092,-3446,-331,159,-114,13269,0
354,16460,-10773,2668,-249,87,-78,13426,0
353,16506,-9934,-3135,-350,113,-252,13584,0
353,340,-7326,-5623,-340,-27,17,13742,0
353,17288,-6576,-12406,-336,-105,-173,13898,0
