encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,3756,-4212,-7725,73,215,204,154,0
167,-2808,-8380,-5841,-91,216,345,308,0
805,-72,-3932,-399,140,258,123,462,0
1444,3164,4529,-10337,29,165,-59,615,0
2119,-14560,-1811,-11599,141,417,27,779,0
2802,1312126,-526734,-55440,-9171,52791,2366,938,0
3426,3083298,-1148076,101028,-22259,125374,13800,1093,0
4106,4572872,-1673772,81153,-33149,184726,16893,1247,0
4778,6224116,-2276781,199187,-45613,251861,26397,1416,0
5401,8038124,-2676894,517841,-59035,325276,43171,1573,0
6083,9729012,-3552271,494276,-72536,393547,49260,1734,0
6754,11018940,-4452055,327877,-83097,445254,49951,1887,0
7376,12439680,-5616749,110123,-93795,502485,49809,2043,0
8053,13990628,-7000391,-332858,-105822,565542,42552,2197,-1
8711,15847684,-8219861,-667067,-120127,640647,38500,2360,-1
9354,17526732,-9397771,-1024582,-133193,707867,33227,2517,-1
10006,19215700,-10454149,-1264846,-146510,776666,31903,2669,-1
10657,20788012,-10839805,-1482776,-158862,839949,26359,2822,-1
11310,21746540,-11890335,-2096369,-166437,878309,9190,2980,-1
11892,22992016,-12143799,-2261167,-176134,929065,4518,3133,-1
12608,24276916,-12809045,-2644972,-185780,980928,-6048,3287,-1
13189,25664840,-13351989,-3027652,-196573,1036576,-17186,3442,-1
13906,26956204,-13396491,-3405437,-206798,1088423,-31811,3597,-1
14487,28234288,-13196867,-3675036,-216654,1140033,-43671,3750,-1
15136,29796404,-12930707,-3588976,-228679,1202764,-42123,3906,-1
15791,30714340,-16125603,-4219808,-236342,1238678,-40552,4058,-1
16357,30680744,-14369599,-3216344,-235727,1238034,-15936,4212,-1
15907,30621524,-14930327,-3505351,-235319,1235708,-23558,4363,-1
15906,30555764,-14633449,-3455206,-234936,1233440,-23484,4518,-1
15906,30515732,-14771301,-3514022,-234717,1231837,-24818,4671,-1
15906,30473652,-14702663,-3468447,-234263,1230490,-23123,4825,-1
15906,30461204,-14570239,-3410850,-234170,1229274,-21691,4978,-1
15906,30436304,-14581263,-3417031,-233968,1228329,-22070,5132,-1
15906,30413156,-14508603,-3401659,-233953,1227462,-21968,5285,-1
15906,30391732,-14493997,-3386912,-233956,1226739,-21942,5440,-1
15906,30376136,-14475779,-3380089,-233737,1226088,-21423,5598,-1
15906,30355700,-14443941,-3370066,-233585,1225076,-21092,5752,-1
15906,30344344,-14427947,-3361699,-233421,1224241,-21312,5906,-1
15906,30314288,-14411843,-3355795,-233248,1223693,-21192,6062,-1
15906,30317988,-14384515,-3353397,-233313,1223141,-21421,6215,-1
15906,30293756,-14373951,-3341596,-233114,1222376,-20864,6368,-1
15906,30288248,-14346615,-3336534,-233159,1222163,-20442,6522,-1
15906,30287104,-14335355,-3332867,-233090,1221265,-20667,6675,-1
15906,30264732,-14332315,-3323192,-232884,1220720,-20520,6827,-1
15906,29967284,-14302299,-3063859,-230369,1207904,-9518,6983,-1
15906,30103148,-14562547,-3287233,-231717,1214163,-16369,7142,-1
15906,30049420,-14288323,-3276252,-230725,1211084,-18573,7294,-1
15906,30131996,-14307883,-3287334,-231802,1215259,-19091,7446,-1
15906,30078244,-14264381,-3248168,-231445,1212901,-17669,7602,-1
15906,30092196,-14285143,-3241056,-231248,1212600,-17441,7759,-1
15906,30064292,-14298027,-3250117,-231314,1211792,-17338,7911,-1
15906,30064460,-14283701,-3247408,-231165,1211693,-17616,8063,-1
15906,30059452,-14264951,-3241548,-231220,1211091,-17663,8215,-1
15906,30046896,-14249791,-3224304,-230975,1210771,-17126,8367,-1
15906,30056136,-14222379,-3218352,-230968,1210605,-16945,8520,-1
15906,30046684,-14216611,-3226554,-230674,1210377,-16830,8677,-1
15906,30037164,-14188475,-3215071,-230705,1209928,-16983,8830,-1
15906,30026652,-14192649,-3221126,-230818,1209488,-17131,8984,-1
15906,30014244,-14173439,-3214490,-230800,1209305,-16856,9139,-1
15906,30033708,-14158719,-3203673,-230540,1209110,-16908,9295,-1
15906,30021380,-14148927,-3208843,-230733,1208760,-16759,9448,-1
15906,30017940,-14136807,-3195993,-230355,1208324,-16623,9601,-1
15906,30014220,-14116981,-3188989,-230584,1208151,-16525,9753,-1
15906,30013428,-14111851,-3202228,-230527,1207707,-16656,9905,-1
15906,30007648,-14100895,-3185950,-230487,1207362,-16522,10058,-1
15906,30009136,-14096747,-3172369,-230106,1207323,-16267,10212,-1
