Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13312676, -7643070, -26922576, 81883, 177053, -215054,0, 
0x00000000, -13313117, -7639662, -26913440, 81876, 177242, -214870,155, 
0x00000000, -13312907, -7642109, -26909576, 81917, 177015, -214985,313, 
0x00000000, -13307119, -7640048, -26928216, 82237, 177066, -215020,472, 
0x00000000, -13315287, -7633894, -26908844, 82151, 177223, -214883,636, 
0x00000000, -13308216, -7632956, -26904428, 82301, 176961, -214922,792, 
0x00000000, -13306842, -7633940, -26907386, 82088, 176809, -215003,950, 
0x00000000, -13314682, -7636630, -26909394, 82290, 177142, -215031,1110, 
0x00000000, -13311346, -7629609, -26910232, 82140, 177108, -214846,1268, 
0x00000000, -13309777, -7633193, -26909656, 82162, 177019, -214649,1431, 
0x00000000, -13314118, -7631547, -26912272, 82201, 176995, -214483,1590, 
0x00000000, -13313338, -7636492, -26909036, 82221, 177161, -215183,1746, 
0x00000000, -13317045, -7635774, -26907532, 82146, 177026, -214807,1903, 
0x00000000, -13321478, -7631161, -26910018, 82215, 177171, -214806,2060, 
0x00000000, -13314106, -7643936, -26907400, 82064, 177228, -214731,2223, 
0x00000000, -13309305, -7637054, -26909636, 82130, 177121, -215057,2386, 
0x00000000, -13309465, -7637260, -26915082, 82230, 176805, -215058,2542, 
0x00000000, -13356719, -7633397, -27209972, 80268, 189264, -214746,2706, 
0x00000000, -13724377, -7632789, -28235028, 77489, 231546, -213369,2862, 
0x00000000, -14175119, -7569960, -29549388, 66792, 284214, -207506,3018, 
0x00000000, -14731194, -7533518, -30870286, 52361, 334864, -198564,3175, 
0x00000000, -15139458, -7470269, -32093592, 36954, 382089, -190052,3330, 
0x00000000, -15625467, -7381430, -33362284, 16897, 429286, -177017,3487, 
0x00000000, -16079761, -7262890, -34504588, -1886, 472647, -162941,3645, 
0x00000000, -16570327, -7298092, -35572964, -16287, 513359, -158994,3801, 
0x00000000, -17457988, -7273927, -36805760, -33926, 559804, -143872,3957, 
0x00000000, -18200028, -7317605, -37940516, -54778, 602429, -132255,4112, 
0x00000000, -19513360, -7334500, -39488760, -75661, 662111, -117111,4273, 
0x00000000, -20503856, -7518787, -41111080, -102012, 722587, -104847,4429, 
