Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13306988, -7647056, -26966680, 83352, 177509, -215257,0, 
0x00000000, -13306815, -7642402, -26957490, 83390, 177602, -214851,158, 
0x00000000, -13307535, -7653048, -26956220, 83256, 177814, -214704,311, 
0x00000000, -13307537, -7641954, -26962844, 83375, 177720, -214979,463, 
0x00000000, -13306429, -7652887, -26957578, 83250, 177561, -215058,614, 
0x00000000, -13307939, -7651528, -26969660, 83199, 177687, -215000,766, 
0x00000000, -13302708, -7652377, -26958320, 83355, 177694, -215098,1015, 
0x00000000, -13303234, -7648009, -26959340, 83515, 177597, -214881,1166, 
0x00000000, -13312293, -7645233, -26968958, 83407, 177770, -214807,1318, 
0x00000000, -13304081, -7644133, -26947160, 83313, 177642, -214919,1467, 
0x00000000, -13305891, -7642948, -26951768, 83544, 177819, -214852,1625, 
0x00000000, -13310265, -7649819, -26954574, 83133, 177785, -215051,1777, 
0x00000000, -13309687, -7647150, -26955904, 83318, 177929, -214720,1928, 
0x00000000, -13302088, -7641454, -26959676, 83281, 177834, -214985,2083, 
0x00000000, -13301752, -7641258, -26947868, 83391, 177965, -214868,2235, 
0x00000000, -13305346, -7644946, -26946918, 83154, 177850, -214789,2388, 
0x00000000, -13306503, -7651495, -26956978, 83388, 177826, -214776,2540, 
0x00000000, -13304893, -7649980, -26949204, 83395, 178036, -214728,2695, 
0x00000000, -13296984, -7644911, -26956980, 83275, 177761, -214930,2847, 
0x00000000, -13304722, -7649054, -26949182, 83203, 177908, -215084,2999, 
0x00000000, -13308766, -7645997, -26945912, 83277, 178026, -215096,3152, 
0x00000000, -13309452, -7649105, -26954214, 83124, 178024, -214825,3305, 
0x00000000, -13309200, -7644988, -26945182, 83116, 178030, -215088,3457, 
0x00000000, -13310190, -7647304, -26937820, 82984, 178192, -215070,3611, 
0x00000000, -13302851, -7646646, -26945494, 83068, 178058, -215010,3765, 
0x00000000, -13317616, -7641190, -26940504, 83079, 178053, -214872,3918, 
0x00000000, -13310585, -7647890, -26943306, 82975, 178141, -215150,4069, 
0x00000000, -13304934, -7641494, -26957046, 83156, 177870, -214916,4219, 
0x00000000, -13308106, -7642095, -26936416, 83093, 178116, -214915,4371, 
0x00000000, -13575354, -7620648, -27993380, 78605, 220650, -212686,4523, 
0x00000000, -14135277, -7576317, -29326614, 72485, 274791, -208121,4678, 
0x00000000, -14599722, -7493531, -30881480, 65337, 338179, -202508,4829, 
0x00000000, -15002408, -7299240, -32320556, 58840, 396934, -192722,4981, 
0x00000000, -15443866, -7197811, -33750140, 51515, 455088, -186131,5136, 
0x00000000, -15723915, -7059780, -35218024, 44822, 514597, -178554,5288, 
