encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-3972,-1872,-8252,-159,184,-145,150,0
0,-1714,3005,-7268,-17,-87,-352,303,0
0,-5110,3965,-8404,-280,-21,-125,454,0
0,-2686,1428,-6236,-229,44,-210,606,0
0,-8468,-1393,-14933,-66,45,-44,760,0
0,-5326,549,-6113,7,64,-82,922,0
0,-1878,880,-12282,-352,117,-112,1074,0
0,-4862,4118,-2768,32,145,-162,1226,0
0,-5630,9075,-13621,-248,220,-151,1379,0
0,-8946,128,-9455,-138,208,-385,1530,0
0,-9272,6125,-7984,-65,367,-180,1681,0
0,-8286,2802,-9249,-216,164,-249,1835,0
0,-12282,2901,-12562,-60,445,26,1988,0
186,-3762,4173,-25938,-559,229,-97,2142,0
639,-6530,3634,-8122,-49,-41,-352,2294,0
1216,-16790,4394,-14480,-170,317,-450,2446,0
1778,-21294,5277,-10536,-125,315,-461,2598,0
2355,-25938,6294,-11032,2,437,-338,2751,0
2880,645098,-137411,53055,-10863,25091,4408,2904,0
3462,2176878,-604236,66024,-35823,82502,14100,3060,0
4001,3624826,-1121410,94624,-59713,137464,24855,3211,0
4541,5213318,-1763615,118356,-86090,197180,37049,3363,0
5146,6767938,-2271206,193770,-111569,255390,49280,3519,0
5708,8320574,-2652769,278261,-137987,313433,59841,3671,0
6274,9618974,-2888247,291824,-160853,361652,65610,3823,0
6893,10918238,-4060370,107446,-183084,409840,79703,3975,0
7457,12806254,-4630698,245591,-215585,480366,95916,4128,0
8024,14395730,-6113786,-228232,-243217,539749,104145,4280,0
8595,16112714,-7073846,-422800,-262816,606168,110545,4432,0
9135,17680870,-7622712,-689780,-278644,668507,109677,4583,-1
9791,19240126,-8391604,-925739,-292657,730106,112618,4735,-1
10326,20866410,-8796914,-1061762,-309819,793588,113732,4885,-1
10921,21994050,-9609506,-1475127,-257134,854925,74888,5041,-1
11523,23444194,-10271190,-1644324,-254077,915794,73041,5198,-1
12112,24903462,-10510998,-1688882,-267890,972908,85668,5349,-1
12649,26376578,-10642300,-1805995,-283469,1030182,84642,5502,-1
13302,27764326,-10547466,-1839278,-302791,1083422,92253,5657,-1
13838,29027450,-10690142,-1987204,-325572,1130114,94992,5809,-1
14421,30131778,-10638080,-2043035,-339982,1172662,98870,5961,-1
14899,30703598,-10710858,-1585197,-356240,1191775,127995,6114,-1
15009,30699850,-10629004,-1476380,-367248,1189386,134319,6267,-1
15009,30680906,-10604490,-1415460,-367762,1187828,135404,6418,-1
15009,30641090,-10576982,-1365824,-369973,1185932,138391,6573,-1
15009,30624398,-10529054,-1335205,-372101,1184688,140260,6729,-1
15009,30605546,-10505554,-1302819,-374117,1183288,141144,6881,-1
15009,30593770,-10468482,-1298595,-375045,1182288,141059,7033,-1
15010,30712386,-10429686,-1188525,-400885,1180666,152378,7189,-1
14908,31102190,-9694286,-617146,-526603,1163724,160893,7343,-1
14354,29833730,-9399846,-762672,-506480,1116186,149731,7496,-1
13805,29014626,-9623276,-656155,-492920,1085514,157156,7648,-1
13180,27504238,-9696726,-673623,-467544,1028684,156708,7803,-1
12542,25687854,-9207724,-585105,-436982,961043,150211,7956,-1
11908,23856586,-9122734,-590699,-406046,892170,147443,8111,-1
11334,21842274,-8347124,-421396,-372058,816772,139233,8264,-1
10695,20190098,-7704310,-206757,-344096,755454,135867,8414,-1
10045,18546942,-6828946,19477,-316286,693401,128901,8567,-1
9418,17020998,-5664198,319041,-290440,636208,118844,8723,-1
8780,15070350,-4465878,538407,-257747,563484,105859,8875,0
8143,13414890,-3036111,915831,-229846,500571,94865,9026,0
7568,11227206,-1837271,897257,-192992,418501,72298,9182,0
6932,9541402,-357692,1010955,-163961,355052,50030,9335,0
6291,7855526,1170046,985685,-135531,292516,22269,9491,0
5658,6573194,1777871,1064103,-112834,244607,14037,9644,0
5022,4816994,530174,345843,-82897,179029,7388,9802,0
4389,3311822,562261,-71020,-57192,123191,-10237,9954,0
3753,1988146,366056,-247407,-34573,74034,-14353,10108,0
3168,705914,64268,-310504,-12825,26278,-12466,10263,0
2488,39938,4750,-3378,-1382,1530,-93,10417,0
1879,28006,988,-5228,-1075,1228,142,10570,0
1263,36770,-82,441,-1047,974,22,10724,0
586,8518,-992,-5350,-823,424,138,10877,0
-28,13580,-5205,-9771,-1015,309,-34,11027,0
-83,3948,-13223,3725,-583,223,-11,11180,0
-83,5010,1341,-6808,-578,-238,-114,11336,0
-83,11918,2019,-8525,-594,204,-9,11495,0
-83,-2146,6526,-4109,-415,-149,134,11647,0
