Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13331699, -7668784, -27284036, 83061, 175442, -215335,0, 
0x00000000, -13324626, -7673686, -27282916, 82798, 175545, -215805,155, 
0x00000000, -13332745, -7661643, -27288500, 83252, 175710, -215389,305, 
0x00000000, -13323609, -7666980, -27290036, 83159, 175452, -215614,455, 
0x00000000, -13316793, -7666168, -27289580, 83274, 175805, -215405,605, 
0x00000000, -13321241, -7668350, -27289068, 82934, 175741, -215781,755, 
0x00000000, -13328241, -7676168, -27279300, 83051, 175897, -215582,912, 
0x00000000, -13327877, -7672099, -27280752, 82987, 175932, -215529,1063, 
0x00000000, -13325526, -7675674, -27271708, 82826, 176076, -215501,1214, 
0x00000000, -13327472, -7665313, -27270108, 82968, 176019, -215544,1368, 
0x00000000, -14166935, -7710972, -29058072, 69343, 248569, -210398,1521, 
0x00000000, -14935202, -7725498, -30596756, 57666, 310786, -204851,1671, 
0x00000000, -15576009, -7723413, -32014840, 46924, 367229, -199532,1827, 
0x00000000, -15515959, -7492668, -32904984, 40449, 403377, -190619,1979, 
0x00000000, -15792455, -7555833, -33099326, 38685, 411845, -190980,2132, 
0x00000000, -16049651, -7526818, -33565648, 35234, 430342, -187790,2284, 
0x00000000, -16046746, -7238680, -34746368, 25888, 477941, -175504,2436, 
0x00000000, -16415905, -7094996, -36172596, 14785, 535016, -166629,2587, 
0x00000000, -17024408, -7197115, -37126716, 5757, 574089, -165152,2740, 
0x00000000, -18132364, -7423644, -38330692, -3922, 622377, -165388,2892, 
0x00000000, -19065522, -7575399, -39472948, -12959, 668586, -163745,3046, 
0x00000000, -20321652, -7987657, -40674576, -22449, 717247, -170945,3197, 
0x00000000, -21307892, -8227642, -41988140, -33401, 770127, -172199,3347, 
0x00000000, -22056182, -8407730, -43285560, -43702, 822826, -173407,3498, 
0x00000000, -22872916, -8676293, -44594452, -54317, 875491, -177863,3650, 
0x00000000, -23519300, -8841314, -45942780, -65580, 930198, -178831,3802, 
0x00000000, -24123832, -9078490, -47096680, -74595, 976401, -183519,3954, 
0x00000000, -24537390, -9268530, -48099136, -83053, 1016675, -187472,4106, 
0x00000000, -25103594, -9665830, -48671320, -87420, 1039733, -199409,4259, 
0x00000000, -25421596, -9848486, -49584628, -94850, 1076481, -204373,4411, 
0x00000000, -25909734, -10083883, -50512460, -102146, 1113714, -209884,4569, 
0x00000000, -26250068, -10361556, -51415404, -109541, 1149869, -218052,4720, 
0x00000000, -26378440, -10446850, -52264496, -116490, 1184599, -220578,4871, 
0x00000000, -26577128, -10925037, -53077588, -123334, 1217656, -238216,5025, 
0x00000000, -26839540, -11220534, -54083024, -131236, 1257919, -248546,5179, 
0x00000000, -26656180, -11443502, -54932336, -138532, 1291660, -258473,5332, 
0x00000000, -26588452, -11530083, -55921336, -146214, 1331541, -262111,5485, 
0x00000000, -25928236, -10959122, -56551636, -151571, 1356855, -243411,5639, 
0x00000000, -26003882, -10919291, -56601244, -151731, 1358642, -241264,5791, 
0x00000000, -26073952, -10912256, -56589384, -151799, 1358384, -240602,5943, 
0x00000000, -25724658, -10665977, -56731296, -152848, 1364180, -233257,6101, 
0x00000000, -24637092, -9948080, -56832572, -154494, 1367200, -210942,6256, 
0x00000000, -24452144, -9932364, -54932952, -139266, 1290815, -213042,6408, 
0x00000000, -24612184, -10022829, -53499124, -127989, 1232771, -215866,6562, 
0x00000000, -24285648, -10237955, -49888236, -99051, 1087966, -228031,6963, 
0x00000000, -25116628, -10113390, -49293464, -94160, 1063733, -216777,7129, 
0x00000000, -24843076, -10057739, -47709036, -81389, 1000467, -216770,7289, 
0x00000000, -24059020, -9762014, -45831604, -66157, 925031, -211693,7450, 
0x00000000, -22519520, -9219059, -43436628, -46797, 828344, -202425,7680, 
0x00000000, -20591560, -8698168, -41575648, -31633, 753689, -197070,7843, 
0x00000000, -18928900, -8227530, -39965264, -18505, 687162, -190716,8003, 
0x00000000, -17924720, -7805800, -38580288, -7126, 632360, -182509,8169, 
0x00000000, -15769070, -7243572, -36838884, 6907, 562144, -176430,8331, 
0x00000000, -14342205, -7144520, -35150800, 20539, 494016, -184114,8496, 
0x00000000, -13183279, -7347348, -33217402, 35670, 415744, -202184,8673, 
0x00000000, -13157126, -7596836, -31691710, 47742, 354312, -212977,8832, 
0x00000000, -13115409, -7711273, -30433164, 57664, 303378, -217917,8991, 
0x00000000, -13093167, -7714392, -29069478, 68683, 248461, -218531,9152, 
0x00000000, -13322264, -7782344, -27869700, 78359, 200181, -219946,9315, 
0x00000000, -13339526, -7672912, -27310564, 82690, 177958, -215720,9472, 
0x00000000, -13345764, -7671025, -27300148, 82681, 177589, -215538,9633, 
0x00000000, -13334454, -7672011, -27304192, 82946, 176987, -215709,9794, 
0x00000000, -13345507, -7672206, -27284840, 82919, 177159, -215354,9958, 
0x00000000, -13339707, -7664991, -27292530, 82907, 176756, -215357,10125, 
0x00000000, -13337314, -7666588, -27275510, 82920, 176709, -215601,10287, 
0x00000000, -13335427, -7670192, -27284036, 83104, 176565, -215606,10448, 
0x00000000, -13337938, -7670532, -27288192, 83005, 176480, -215495,10608, 
0x00000000, -13328233, -7675399, -27291674, 82921, 176273, -215513,10771, 
0x00000000, -13324202, -7678219, -27279784, 83063, 176097, -215357, 1646313049208, 
