encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-734,2157,-1690,-46,22,360,155,0
0,2284,-5679,6611,63,91,-14,309,0
0,394,-1495,3946,173,127,133,462,0
0,-11064,-2445,7080,1,127,-34,618,0
117,-1416,-3407,964,321,322,15,771,0
645,-11996,7689,2563,101,146,234,928,0
1237,-14140,-781,2667,178,259,87,1083,0
1927,-10076,-712,-5193,2,400,-25,1237,0
2549,667882,-377434,-1397,-5387,28099,2755,1391,0
3173,2429004,-987813,56718,-18626,98906,10543,1545,0
3809,3989732,-1796584,-57631,-30737,162089,12509,1700,0
4461,5561366,-2374712,72596,-42564,224834,21940,1860,0
5126,7235404,-2906529,265129,-56118,292736,34714,2017,0
5731,8671052,-3400326,451944,-67399,350032,46712,2171,0
6343,10024804,-3896373,578236,-78737,404906,56702,2324,0
7015,11522072,-5181789,308874,-91304,465733,56187,2487,-1
7651,12994884,-6525609,-56129,-102828,525223,52087,2640,-1
8226,14451388,-7704199,-345533,-114812,583524,50274,2794,-1
8924,16196780,-8957149,-732748,-129043,654054,43995,2947,-1
9493,17769444,-9805249,-1056529,-141585,717685,38130,3101,-1
10196,19388128,-10556087,-1205371,-154752,782422,38677,3257,-1
10769,20743148,-11103109,-1516566,-165929,837126,30672,3411,-1
11407,21682508,-11993319,-2074517,-173628,875151,15182,3570,-1
12052,23026004,-12400685,-2306626,-184621,929084,9188,3723,-1
12679,24250728,-12936077,-2603431,-194462,978156,1128,3876,-1
13318,25447212,-13123813,-2996105,-204197,1027343,-12702,4029,-1
13949,26768840,-13440225,-3540261,-214974,1079672,-32347,4187,-1
14582,28187876,-13231589,-3763590,-226783,1136970,-42135,4340,-1
15145,29544204,-12844789,-3345503,-237345,1190714,-28582,4493,-1
15472,29705800,-12797417,-3166755,-238935,1198048,-20820,4645,-1
15472,29710492,-12691989,-3085573,-238776,1198340,-18238,4800,-1
15472,29696792,-12679875,-3038549,-238487,1197126,-16786,4952,-1
15472,29669260,-12709261,-3047690,-238309,1196096,-16876,5110,-1
15472,29649016,-12706929,-3029776,-238178,1195472,-16172,5262,-1
15472,29623376,-12712861,-3023139,-238087,1194571,-15871,5415,-1
15472,29602404,-12697695,-3006303,-237944,1193570,-15483,5571,-1
15204,30109612,-12306801,-2568096,-242630,1213767,160,5825,-1
14568,27725296,-10903261,-2168955,-223784,1117273,5094,5978,-1
13930,26191776,-11024777,-2313596,-211757,1055815,-1045,6134,-1
13298,24975900,-11376485,-2410522,-201940,1006366,-2314,6286,-1
12727,23415040,-11051751,-2540746,-189498,943682,-11014,6439,-1
12084,22025196,-10799457,-2363343,-178123,887951,-5774,6593,-1
11456,21427892,-11774797,-2535560,-173519,863663,-5510,6746,-1
10820,20045868,-11332627,-2342324,-162349,808675,-1210,6897,-1
10182,18227036,-10213205,-1942810,-147403,735167,5437,7051,-1
9612,16547996,-9482153,-1755394,-133299,667317,6770,7205,-1
8976,14774876,-7817213,-1356588,-119122,595831,9734,7357,-1
8331,13356112,-6349005,-846869,-107534,538873,18640,7513,-1
7699,11907164,-4880257,-356983,-95784,480806,26072,7673,-1
6998,10245324,-3427772,1800,-82129,413826,29281,7828,-1
6423,8754668,-1574959,459586,-69929,353368,32745,7980,0
5788,7397656,-440679,531989,-59169,299420,26805,8134,0
5144,5440792,322463,283292,-43842,220053,9863,8286,0
4509,4147052,306966,20141,-33684,168419,-881,8440,0
3935,2850120,288548,3470,-23062,114805,-1638,8593,0
3451,2725942,231832,-42443,-22109,110242,-3190,8746,0
3464,2724900,-301795,-234916,-22273,111170,-7059,8898,0
3467,2749568,-135590,-194917,-22482,111516,-6465,9052,0
3467,2776488,-274108,-243222,-22679,112078,-7537,9206,0
3467,2787372,-225848,-213981,-22619,112958,-6761,9364,0
3468,2798536,-240306,-225030,-22606,113192,-6908,9527,0
3468,2810680,-251109,-226661,-22663,113802,-7145,9679,0
3468,2824372,-232466,-226836,-22902,114363,-7067,9831,0
3468,2825664,-237706,-221362,-22933,114590,-7147,9982,0
3468,2833416,-222215,-210536,-22825,114661,-6739,10137,0
3468,2849052,-229821,-226539,-23008,114932,-6736,10291,0
3468,2848172,-223071,-215854,-23033,115327,-6838,10442,0
3468,2864852,-219077,-212794,-23212,115674,-6514,10594,0
3468,2872048,-222208,-219607,-23137,115784,-6868,10747,0
3468,2889780,-213572,-218689,-23450,116105,-6444,10903,0
3468,2885640,-221213,-217346,-23305,116146,-7086,11057,0
3468,2886040,-218389,-215278,-23179,116374,-6472,11210,0
3468,2892748,-217181,-211443,-23279,116351,-6438,11363,0
3468,2898388,-212377,-212561,-23531,116727,-6622,11518,0
3468,2899844,-206646,-207823,-23380,116931,-6474,11681,0
3468,2901092,-209883,-220896,-23559,117052,-6754,11837,0
3468,2911396,-205203,-197622,-23376,117234,-6409,12101,0
3468,2923600,-202978,-212588,-23560,117693,-6896,12258,0
3468,2917440,-203693,-203432,-23446,117688,-6401,12411,0
3468,2924442,-195959,-209857,-23574,117645,-6541,12565,0
3468,2926476,-200194,-200233,-23558,118000,-6477,12726,0
3468,2925216,-197587,-208269,-23602,118090,-6443,12878,0
3468,2933396,-201171,-200760,-23577,118310,-6454,13031,0
3468,2930746,-187771,-197417,-23569,118405,-6321,13183,0
3468,2942044,-186945,-200252,-23490,118379,-6335,13345,0
3468,2939956,-180487,-199663,-23607,118282,-6269,13498,0
3468,2938852,-194457,-209624,-23855,118543,-6346,13649,0
3468,2937636,-187381,-196528,-23534,118460,-6234,13803,0
3468,2942768,-176996,-194273,-23705,118660,-6255,13954,0
3468,2942826,-187846,-199701,-23567,118963,-6139,14107,0
3468,2955828,-183605,-192253,-23578,119025,-6146,14261,0
3468,2959722,-173819,-185399,-23602,119190,-6190,14413,0
3468,2944890,-186126,-202347,-23619,119299,-6142,14566,0
3468,2960644,-177902,-192429,-23856,119463,-5964,14719,0
3468,2958232,-179299,-197408,-23655,119499,-6239,14875,0
3468,2951680,-178281,-189956,-23843,119426,-6298,15030,0
3468,2953820,-173508,-201583,-23906,119429,-5863,15183,0
3468,2971920,-184651,-190558,-23901,119825,-6157,15338,0
3468,2965634,-176330,-189484,-23809,119558,-5966,15491,0
3468,2957668,-171733,-195503,-23872,119733,-6169,15644,0
3468,2960532,-181154,-192492,-23901,119770,-6092,15799,0
3468,2952752,-174974,-195753,-23876,119910,-6320,15958,0
3468,2980176,197207,32679,-24076,120504,-180,16112,0
3094,1353200,175641,-91951,-10838,55051,-5143,16265,0
2482,293044,69676,-69819,-2628,12794,-3933,16420,0
1875,-11832,17071,16126,-191,314,-148,16574,0
1195,-19690,12854,7449,-67,262,-357,16726,0
583,-16988,9016,14447,-56,296,129,16880,0
-25,-25570,11170,12849,-353,271,-154,17034,0
-35,-30164,11813,18056,-247,124,-123,17189,0
-35,-27192,6000,14359,-240,308,195,17342,0
-35,-29816,9452,14068,-213,160,76,17502,0
-35,-20484,-63,7606,-222,107,32,17660,0
-35,-24236,9176,14332,45,119,-2,17813,0
-35,-35908,6530,17243,24,-67,204,17966,0
-35,-21688,10696,15291,-236,145,-182,18123,0
-35,-36824,10393,10950,-182,-11,-196,18277,0
-35,-29962,9604,14234,-149,222,-54,18432,0
-35,-34568,10475,9963,-229,207,-5,18585,0
