Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13307949, -7643717, -27066024, 82399, 173663, -214380,0, 
0x00000000, -13305653, -7641260, -27060584, 82580, 173667, -214644,153, 
0x00000000, -13305969, -7640880, -27053390, 82722, 174001, -214721,305, 
0x00000000, -13308326, -7645803, -27049044, 82635, 173865, -214547,455, 
0x00000000, -13302362, -7653301, -27049722, 82714, 173994, -214759,607, 
0x00000000, -13309204, -7648838, -27055296, 82528, 174069, -214856,759, 
0x00000000, -13306666, -7654293, -27048184, 82544, 174203, -214439,912, 
0x00000000, -13309081, -7648103, -27032172, 82687, 174545, -214745,1065, 
0x00000000, -13307054, -7649219, -27038376, 82849, 174629, -214989,1217, 
0x00000000, -13296262, -7654407, -27040932, 82729, 174414, -214556,1369, 
0x00000000, -13307169, -7653280, -27045112, 82861, 174582, -214670,1520, 
0x00000000, -13307213, -7647243, -27034450, 83064, 174397, -214694,1673, 
0x00000000, -13305532, -7648633, -27030724, 82844, 174394, -214717,1824, 
0x00000000, -13308865, -7656348, -27035678, 82861, 174519, -214838,1978, 
0x00000000, -13309087, -7652475, -27036024, 82680, 174844, -214913,2137, 
0x00000000, -13309539, -7652879, -27036546, 82864, 175001, -214826,2294, 
0x00000000, -13303792, -7650144, -27033272, 82720, 174901, -214674,2443, 
0x00000000, -13304382, -7651696, -27029744, 82873, 174985, -214549,2715, 
0x00000000, -13305612, -7651553, -27031516, 82884, 175078, -214821,2871, 
0x00000000, -13308108, -7650667, -27037388, 83022, 175317, -214847,3029, 
0x00000000, -13304171, -7661907, -27027376, 82895, 175028, -214707,3182, 
0x00000000, -13300669, -7660493, -27029584, 82894, 175168, -215018,3340, 
0x00000000, -13310806, -7651990, -27023816, 82952, 175262, -215035,3492, 
0x00000000, -13306226, -7658533, -27021108, 82943, 175195, -214695,3654, 
0x00000000, -13305877, -7651282, -27008630, 83158, 175384, -214711,3811, 
0x00000000, -13298611, -7652038, -27019526, 83249, 175349, -214833,3968, 
0x00000000, -13297445, -7650841, -27011286, 82919, 175384, -214698,4131, 
0x00000000, -13302190, -7651875, -27005228, 83052, 175205, -214653,4284, 
0x00000000, -13305203, -7652292, -27006264, 83025, 175523, -214928,4437, 
0x00000000, -13449488, -7616303, -27567904, 80907, 198328, -212783,4595, 
0x00000000, -13727453, -7621542, -28417972, 77549, 233274, -211657,4748, 
0x00000000, -13930993, -7603881, -29034256, 74968, 258312, -209949,4904, 
0x00000000, -14117603, -7592315, -29530872, 72922, 278693, -208955,5064, 
0x00000000, -14384043, -7534932, -30455004, 68688, 316289, -205488,5218, 
0x00000000, -14710926, -7533863, -31455844, 64880, 356768, -203611,5369, 
0x00000000, -14977708, -7446429, -32449840, 60385, 397224, -198681,5522, 
0x00000000, -15496046, -7474804, -33339608, 56577, 433820, -198499,5683, 
0x00000000, -15747951, -7370874, -34330692, 52210, 474163, -192615,5840, 
0x00000000, -15866246, -7284542, -35161248, 48689, 508201, -188611,5993, 
0x00000000, -16258925, -7254176, -36006568, 44851, 542979, -185589,6146, 
0x00000000, -16876876, -7384848, -36877680, 41151, 578185, -188037,6304, 
0x00000000, -18184772, -7547526, -37841228, 36844, 617682, -189002,6456, 
0x00000000, -18144288, -7318773, -39502912, 29162, 685623, -179670,6733, 
0x00000000, -18748460, -7433441, -40567804, 24474, 728780, -182123,6886, 
0x00000000, -19602340, -7664350, -41580124, 19953, 770350, -187941,7043, 
0x00000000, -20551108, -8048319, -42484832, 16036, 807382, -200361,7200, 
0x00000000, -20945804, -8262938, -43462476, 11812, 847153, -207371,7355, 
0x00000000, -21283444, -8327781, -44482384, 7028, 888345, -208575,7508, 
0x00000000, -21795828, -8517036, -45334956, 3488, 922975, -213973,7661, 
0x00000000, -22386974, -8767659, -46128192, -74, 956217, -222163,7811, 
0x00000000, -22748520, -8891487, -46884952, -3228, 986679, -225648,7965, 
0x00000000, -23134272, -8995429, -47753804, -6923, 1022326, -228319,8118, 
0x00000000, -23324544, -9080770, -48697504, -11232, 1060770, -230859,8272, 
0x00000000, -23772988, -9214331, -49703936, -15645, 1101690, -234688,8425, 
0x00000000, -23884568, -9295196, -50609404, -19338, 1138350, -237416,8578, 
0x00000000, -24034398, -9320651, -51444756, -23187, 1172326, -237855,8729, 
0x00000000, -24176308, -9432381, -52220992, -26324, 1203979, -242271,8881, 
0x00000000, -24056272, -9446508, -52918428, -29431, 1232316, -242825,9032, 
0x00000000, -23997932, -9535341, -53430940, -31867, 1253065, -247161,9186, 
0x00000000, -23960800, -9663443, -54069944, -34501, 1279339, -252018,9340, 
0x00000000, -24138148, -9717319, -54831328, -37740, 1309274, -254021,9493, 
0x00000000, -24142644, -9790111, -55629220, -41491, 1342055, -256848,9645, 
0x00000000, -23951740, -9770433, -56419272, -44390, 1373508, -256822,9801, 
0x00000000, -23935224, -9894967, -57042864, -47384, 1399109, -261713,9954, 
0x00000000, -23789356, -10162254, -57665680, -50045, 1424584, -273350,10107, 
0x00000000, -23411838, -9985314, -58214088, -52587, 1447000, -267744,10260, 
0x00000000, -23176036, -9588667, -58188432, -52060, 1445508, -252189,10413, 
0x00000000, -22977212, -9349864, -58121052, -51810, 1442487, -243034,10817, 
0x00000000, -22849644, -9231303, -58093596, -51680, 1440956, -238785,10975, 
0x00000000, -21659052, -7684006, -58763264, -202721, 1427163, -81474,11132, 
0x00000000, -21614316, -7922400, -57089356, -279090, 1336621, -92088,11291, 
0x00000000, -21331654, -7776537, -55472328, -274385, 1269982, -78443,11448, 
0x00000000, -21201604, -7871257, -54034504, -260066, 1213311, -98515,11605, 
0x00000000, -21634196, -7984012, -53358820, -307682, 1172134, -97083,11763, 
0x00000000, -21333144, -7958616, -51461232, -286238, 1098213, -116081,11926, 
0x00000000, -20767472, -8035629, -49547160, -250976, 1027316, -137485,12084, 
0x00000000, -20307598, -7829349, -47715884, -218561, 960212, -135799,12241, 
0x00000000, -19461904, -7638865, -45867212, -194748, 888481, -133511,12401, 
0x00000000, -18517578, -7274525, -44260288, -178650, 825456, -119973,12556, 
0x00000000, -17417062, -7058967, -42746968, -170306, 763908, -120677,12714, 
0x00000000, -16196550, -6856899, -40897856, -150476, 691827, -128587,12872, 
0x00000000, -14781280, -6595616, -39056864, -128921, 620081, -142082,13027, 
0x00000000, -13678312, -6751734, -37011352, -92893, 543828, -168980,13186, 
0x00000000, -12530767, -6812420, -35269288, -62739, 479263, -192178,13343, 
0x00000000, -12525790, -6939358, -33983000, -39941, 431607, -198436,13499, 
0x00000000, -12678818, -7294343, -32498996, -13815, 376564, -209779,13654, 
0x00000000, -12697713, -7564086, -30791490, 16690, 313092, -220576,13811, 
0x00000000, -13108295, -7738393, -29548320, 38650, 267242, -220428,13974, 
0x00000000, -13248146, -7819348, -27998700, 65854, 209845, -221656,14128, 
0x00000000, -13319015, -7644912, -27119302, 81635, 177198, -214844,14285, 
0x00000000, -13322074, -7640322, -27104920, 82157, 176640, -214876,14441, 
0x00000000, -13317748, -7645157, -27100860, 81780, 176280, -214858,14597, 
0x00000000, -13310621, -7646803, -27099252, 82018, 175847, -214804,14753, 
0x00000000, -13313177, -7646773, -27088544, 82264, 175715, -214827,14906, 
0x00000000, -13319478, -7641905, -27098108, 82344, 175554, -214849,15062, 
0x00000000, -13317334, -7645106, -27077992, 82166, 175387, -214707,15224, 
0x00000000, -13327108, -7650273, -27084164, 82470, 175509, -215010,15378, 
0x00000000, -13322914, -7641438, -27075612, 82368, 175396, -214918,15548, 
0x00000000, -13315153, -7643150, -27089316, 82367, 175138, -214992,15703, 
0x00000000, -13306888, -7648826, -27083210, 82441, 174778, -215019,15861, 
0x00000000, -13312169, -7646439, -27076464, 82220, 174783, -214944,16020, 
0x00000000, -13309874, -7645584, -27080442, 82298, 174656, -214725,16175, 
0x00000000, -13309394, -7649719, -27077900, 82474, 174625, -214845,16330, 
0x00000000, -13308313, -7645097, -27066480, 82392, 174748, -214782,16487, 
0x00000000, -13309915, -7644541, -27078718, 82548, 174815, -214867,16646, 
0x00000000, -13311308, -7635208, -27080446, 82749, 175010, -214849,16801, 
0x00000000, -13316059, -7639418, -27078308, 82576, 174953, -215192,16956, 
0x00000000, -13313949, -7654529, -27061394, 82634, 174816, -215044,17116, 
0x00000000, -13319587, -7630613, -27080148, 82630, 175044, -214983,17271, 
0x00000000, -13314355, -7648587, -27078712, 82550, 174815, -214907,17424, 
0x00000000, -13310977, -7657582, -27077490, 82384, 174976, -214907,17582, 
0x00000000, -13297893, -7644330, -27078596, 82813, 174812, -214637,17742, 
0x00000000, -13314616, -7644370, -27057812, 82551, 174815, -214863,17897, 
0x00000000, -13311736, -7653015, -27075588, 82563, 175279, -214687,18052, 
0x00000000, -13306503, -7652516, -27071738, 82614, 175125, -214724,18207, 
0x00000000, -13311650, -7654376, -27064636, 82657, 175081, -214853, 1646312902686, 
