encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,9458,-213,-1163,-12,-51,36,145,0
0,-1200,2450,5175,212,59,-160,295,0
0,9986,-548,2414,311,12,-68,436,0
0,2892,9117,5122,333,36,46,581,0
0,5248,7233,2656,381,-105,-96,724,0
0,2050,-977,118,195,-156,-69,939,0
0,5076,-1908,4262,206,33,-32,1108,0
0,-3686,-307,1661,238,-95,232,1254,0
0,-9692,-1269,-1328,78,328,151,1397,0
54,3750,13673,4535,199,190,-3,1543,0
210,6960,3429,4607,338,178,-34,1687,0
404,-13462,3,-1745,-7,245,-283,1828,0
606,-6286,-1070,5038,414,233,225,1974,0
820,-6758,2931,4220,309,229,-124,2113,0
1042,-1352,8499,11469,513,206,-61,2254,0
1278,-2768,-1592,7395,532,318,-151,2395,0
1511,-1886,7346,11445,233,169,77,2536,0
1726,-294,10667,2393,499,94,278,2676,0
1943,1548,4617,2272,414,272,42,2816,0
2184,-8736,7456,12898,220,334,-118,2958,0
2414,-8182,-3142,6629,358,243,-127,3100,0
2643,-12738,701,5310,225,281,2,3239,0
2907,-1384,10509,14332,437,87,-328,3380,0
3188,-17900,3269,14854,514,480,56,3531,0
3464,-13304,7776,10550,270,406,87,3676,0
3719,48234,8651,19877,454,108,52,3820,0
4000,218596,19302,-2033,-225,-1005,-362,3970,0
4279,400392,37324,-920,-466,-1918,-291,4114,0
4536,556488,37313,-4546,-1121,-2996,-245,4254,0
4839,724234,59269,-15667,-1524,-3670,-321,4398,0
5139,901648,61229,-13516,-1823,-4696,-343,4542,0
5423,1052980,80039,-16470,-1060,-5691,-493,4683,0
5712,1219068,76791,-10880,200,-6743,-47,4823,0
6020,1394496,117034,4781,436,-7495,-222,4963,0
6317,1565096,103305,-1711,910,-8454,-597,5105,0
6625,1756208,100243,2125,1042,-9190,-502,5244,0
6975,1955568,111452,231,1304,-9999,-599,5384,0
7325,2171086,137502,-5971,1417,-10828,-408,5526,0
7646,2374242,147548,-34295,1464,-11601,-179,5671,0
8001,2574244,170729,-33627,1409,-11625,-202,5817,0
8339,2756092,159179,71271,2007,-10823,-670,5956,0
8642,2963420,183319,7210,2047,-11464,-767,6098,-1
8950,3152856,183552,23736,2560,-11875,-644,6239,-1
9227,3307044,222731,-755,2526,-12172,-648,6382,-1
9466,3450948,287877,66069,2918,-12615,-647,6523,-1
9680,3557608,273655,8456,2597,-13013,-621,6663,-1
9890,3675936,318175,43168,2590,-13321,-458,6812,-1
10110,3826724,294530,-29478,2955,-13576,-495,6952,-1
10360,3966692,358521,44774,3130,-14089,-650,7102,-1
10594,4086796,273693,-56528,3418,-14684,-231,7242,-1
10944,4222680,348190,-19982,3669,-15194,-213,7450,-1
11226,4422368,242820,-87410,4486,-15590,-188,7597,-1
11478,4537956,233353,-138117,5005,-15553,-220,7744,-1
11759,4699016,324513,-47711,5246,-16537,-396,7887,-1
12025,4857300,282237,-77632,5853,-16875,-518,8037,-1
12290,4994356,386875,22160,6252,-17205,-674,8181,-1
12549,5147408,316994,7197,6743,-17772,-550,8321,-1
12811,5289592,377128,75825,7029,-17942,-987,8462,-1
13095,5446044,327503,35254,7237,-18462,-926,8610,-1
13346,5599388,322166,50081,7660,-19020,-570,8750,-1
13598,5765804,359433,102020,8066,-19661,-634,8891,-1
13855,5887588,300333,99653,8153,-20176,-862,9033,-1
14118,6016220,374037,183615,8459,-20279,-1078,9183,-1
14411,6053220,333241,207847,8295,-20608,-1205,9331,-1
14675,6080672,249188,157721,8095,-20641,-1323,9471,-1
14967,6176380,313370,311313,8307,-21085,-1941,9620,-1
15236,6194940,305622,246539,7979,-20947,-1305,9762,-1
15503,6186184,244481,195679,7923,-20582,-1545,9913,-1
15794,6202548,350185,270299,7429,-20878,-1753,10054,-1
