Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10826008, -4722727, -30834576, 66042, 205585, -155632,0, 
0x00000000, -10825938, -4720208, -30829500, 65985, 205569, -155388,142, 
0x00000000, -10823208, -4724506, -30824836, 65871, 205475, -155581,282, 
0x00000000, -10824613, -4728695, -30826630, 65924, 205676, -155585,422, 
0x00000000, -10828301, -4723727, -30825708, 65594, 205374, -155374,563, 
0x00000000, -10820131, -4720561, -30825720, 66026, 205247, -155455,702, 
0x00000000, -10829399, -4729806, -30826306, 65740, 205516, -155571,2722, 
0x00000000, -10802829, -4739767, -31300152, 63291, 203484, -155848,2865, 
0x00000000, -10795021, -4736283, -31444004, 63047, 203219, -155613,3004, 
0x00000000, -10790531, -4752853, -31549642, 62279, 202731, -155692,3151, 
0x00000000, -10784338, -4779646, -31659342, 61777, 202520, -155855,3298, 
0x00000000, -10760685, -4757789, -31772760, 61401, 202217, -156063,3440, 
0x00000000, -10767797, -4755773, -31895488, 60972, 201838, -155935,3582, 
0x00000000, -10772609, -4783838, -32011600, 62565, 201105, -155881,3725, 
0x00000000, -10767445, -4790163, -32112344, 62418, 200937, -155758,3871, 
0x00000000, -10747729, -4741897, -32237734, 62437, 200637, -156013,4012, 
0x00000000, -10741417, -4792490, -32352820, 62182, 199944, -156010,4153, 
0x00000000, -10741981, -4801542, -32511400, 62245, 199610, -155835,4302, 
0x00000000, -10750609, -4782009, -32647688, 62058, 199375, -156150,4442, 
0x00000000, -10730727, -4786296, -32770528, 61916, 199116, -156093,4583, 
0x00000000, -10735022, -4786842, -32890868, 61741, 198951, -155777,4722, 
0x00000000, -10713951, -4778908, -33016496, 61190, 198761, -156150,4872, 
0x00000000, -10695206, -4781440, -33158618, 60950, 198589, -156151,5013, 
0x00000000, -10693763, -4736446, -33259828, 60498, 199228, -156340,5156, 
0x00000000, -10678554, -4740668, -33374732, 59917, 199639, -156398,5306, 
0x00000000, -10650017, -4770103, -33496814, 59840, 199596, -156361,5449, 
0x00000000, -10639975, -4784746, -33649896, 59844, 199239, -156168,5591, 
0x00000000, -10668638, -4845813, -33781856, 59675, 199016, -156298,5734, 
0x00000000, -10668362, -4863273, -33921988, 59547, 198837, -156080,5875, 
0x00000000, -10698749, -4914740, -34059420, 59444, 198986, -155987,6020, 
0x00000000, -10658481, -4889814, -34181876, 59255, 198876, -156256,6161, 
0x00000000, -10655384, -4893703, -34318664, 59056, 198700, -156230,6302, 
0x00000000, -10610474, -4862147, -34454172, 58960, 198618, -156246,6449, 
0x00000000, -10620167, -4926714, -34590104, 58561, 198839, -156381,6591, 
0x00000000, -10602824, -4922792, -34705388, 58294, 198461, -156552,6734, 
0x00000000, -10592251, -4900005, -34832360, 58276, 198375, -156356,6880, 
0x00000000, -10565271, -4886808, -34975272, 57828, 198047, -156453,7021, 
