encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,5278,-2000,9256,7,138,-111,141,0
0,13104,7356,1728,-40,-116,-11,283,0
0,5190,-998,5185,166,28,-176,424,0
0,12084,-707,-4624,55,48,229,565,0
0,5852,1689,3962,48,-180,-231,705,0
0,10058,-2263,3050,341,235,68,881,0
0,1988,-600,10639,416,136,266,1032,0
0,412,-1137,9942,162,136,-156,1177,0
0,8484,-2764,6030,131,106,138,1317,0
0,17942,1309,-2124,106,154,14,1463,0
0,2800,747,3537,84,136,179,1604,0
0,11284,1852,9388,252,144,-107,1744,0
136,-3876,1026,-250,152,361,106,1891,0
194,4228,881,10295,3,114,64,2032,0
194,10560,2025,2044,29,211,2,2275,0
194,10144,8655,-971,-22,21,34,2418,0
194,288,2222,6178,50,-4,5,2559,0
194,10560,2793,10718,60,145,82,2704,0
194,-5280,6076,5035,-83,40,-73,2858,0
194,2328,3261,-2778,137,130,200,3004,0
194,10752,-2623,7270,-261,257,31,3144,0
194,-1402,11764,-740,-248,-61,324,3352,0
194,638,10149,-625,-99,8,176,3493,0
194,8706,4673,1652,-160,240,4,3636,0
194,7954,4175,1401,-113,94,120,3779,0
194,7864,-238,-2959,-130,106,-14,3924,0
194,-2796,12388,5432,-221,214,-185,4066,0
194,-4318,10194,11869,107,179,162,4208,0
194,5492,5369,3807,-4,170,-37,4351,0
194,-1656,9604,5591,-335,449,-179,4491,0
195,5488,8659,6094,-58,265,-87,4640,0
195,7988,8022,5647,-94,195,-138,4781,0
195,5144,8797,4789,-139,115,153,4921,0
195,-520,8208,295,-73,114,94,5061,0
195,-6074,11250,8506,-41,304,-61,5207,0
195,7268,1473,7305,-263,297,6,5354,0
195,-10796,8828,-420,-50,10,104,5494,0
195,-3728,14578,1281,-192,343,144,5638,0
195,-8740,8595,4580,130,195,79,5780,0
195,-15988,579,2128,58,426,-1,5924,0
195,-13672,5742,1627,-14,262,20,6071,0
195,-15992,13480,6589,-160,260,277,6215,0
195,-14516,8700,12646,289,289,37,6357,0
195,-11816,11111,7004,44,417,104,6502,0
195,-5050,5327,-1940,-105,346,-187,6646,0
195,-4088,723,9362,227,393,56,6793,0
195,-13696,7251,11500,-16,240,5,6938,0
195,-8968,6448,10516,-135,351,67,7082,0
195,-5508,7257,2110,-54,254,234,7234,0
195,-12104,17592,13631,92,389,-12,7378,0
195,-12988,13059,6934,13,185,-130,7519,0
195,-16944,13957,3530,-201,338,48,7664,0
195,-2828,6015,-53,-56,438,41,7806,0
195,-2334,12215,4662,-84,227,-98,7947,0
195,-20848,15621,7795,-127,409,133,8091,0
195,-5044,13083,6575,-270,162,315,8233,0
195,-18170,8218,2776,-191,350,-139,8375,0
195,-11888,6511,4959,-237,527,-180,8516,0
195,-17420,14067,5693,105,203,206,8664,0
195,-17484,10648,9845,41,330,300,8805,0
195,-22980,6991,-3220,-338,294,191,8945,0
195,-20452,7210,9767,-33,473,107,9087,0
195,-19382,5341,8124,102,308,50,9235,0
195,-28704,8065,3958,-36,162,16,9386,0
195,-17008,10310,11722,4,308,-99,9538,0
179,-21544,10401,14635,143,436,121,9682,0
123,-18376,639,140,-311,428,-18,9826,0
123,-22306,11577,-1157,-351,416,74,9969,0
123,-16662,11571,6493,-45,425,-309,10112,0
123,-22680,16839,6709,-155,139,92,10254,0
123,-32688,9096,4812,-31,317,-41,10396,0
123,-28672,16529,6991,-78,121,-126,10539,0
123,-22606,10896,13654,-138,290,137,10682,0
123,-32228,9983,12573,280,280,86,10823,0
123,-24124,6862,6457,291,623,121,10966,0
123,-30588,11310,118,-81,261,-337,11110,0
123,-22762,15541,-191,-96,293,84,11254,0
123,-23912,11352,5484,-85,316,-212,11396,0
123,-30690,10928,4292,126,334,263,11538,0
123,-27678,7067,5192,319,265,-64,11685,0
123,-20626,12492,-371,-61,261,158,11826,0
123,-37560,11950,6975,11,242,56,11972,0
123,-26492,6263,8023,-45,269,-228,12113,0
123,-29364,10573,2061,-50,341,-38,12260,0
123,-30128,7808,6033,225,457,300,12403,0
123,-29414,11635,5495,16,564,-73,12545,0
123,-36288,11909,8404,166,316,111,12694,0
123,-27488,8946,-652,43,354,304,12841,0
123,-32556,14397,9124,275,437,64,12984,0
123,-35360,15884,7302,145,390,4,13173,0
123,-40284,13837,8459,-205,270,-76,13318,0
123,-41176,6626,6296,54,382,94,13460,0
123,-35870,14512,6267,230,423,291,13602,0
123,-40926,11903,7564,12,535,145,13744,0
123,-49084,8806,8431,128,488,-53,13894,0
123,-38846,16136,5901,363,316,-228,14039,0
124,-36804,10198,1326,181,355,-53,14180,0
163,-45252,9995,2960,77,495,139,14325,0
244,-40264,18499,4946,-65,505,100,14475,0
349,-45136,10977,7089,111,394,-182,14620,0
450,-51528,17251,9383,151,358,10,14764,0
568,-69744,13437,3565,-153,692,-60,14906,0
689,-61920,936,5899,302,743,151,15052,0
815,-51212,14594,6907,290,280,126,15194,0
959,-66824,6469,-2353,74,207,-286,15346,0
1085,-53308,6180,2605,134,474,-14,15496,0
1224,-67862,10183,7775,114,741,169,15641,0
1372,-70194,10206,4584,306,822,99,15784,0
1527,-68584,16795,2823,187,530,-75,15928,0
1681,-69624,5170,5529,352,502,-5,16076,0
1842,-59832,11626,12182,167,545,-34,16219,0
2008,-68468,6973,-626,3,501,-118,16373,0
2224,-67478,7308,454,-7,574,-216,16528,0
2437,-73488,5667,3001,278,324,60,16676,0
2631,-67100,1896,6047,-61,163,-16,16824,0
2756,-64132,1423,2519,333,558,-41,16974,0
2887,-73820,8415,4769,359,618,-157,17126,0
3018,-60024,8469,5315,118,690,12,17278,0
3127,-81770,7814,2314,104,618,-146,17426,0
3243,-70220,941,6575,388,718,99,17568,0
3366,-66090,3182,7592,28,514,63,17717,0
3464,-68160,7430,-5996,60,650,-45,17863,0
3584,-78880,3282,1720,30,525,-174,18008,0
3692,-74528,8369,-1711,287,369,59,18159,0
3803,-68142,7820,-318,461,617,-57,18304,0
3915,-71896,14285,-4057,54,468,-45,18447,0
4028,-75146,3327,573,260,592,26,18597,0
4145,-72100,-1827,-5836,26,988,218,18744,0
4278,-71660,-2268,-1849,338,755,404,18896,0
4385,-73304,-1491,788,207,726,10,19044,0
4518,-70212,776,-672,313,599,-16,19195,0
4636,-64172,6093,766,331,525,-97,19345,0
4770,-70028,8838,-13228,-142,626,-44,19500,0
4887,-68392,3479,-8821,203,605,16,19646,0
5030,-64092,1988,-3001,302,637,21,19801,0
5174,11166,5559,-13,37,392,3,19962,0
5302,96372,15997,-9951,-521,199,-355,20112,0
5433,176528,26920,-9934,-825,-190,-60,20261,0
5578,257972,19269,-21182,-1045,-520,-64,20416,0
5723,361136,31462,-16561,-1883,-771,-199,20566,0
5838,437646,31456,-22688,-2250,-1159,-532,20712,0
5970,527098,37507,-27054,-2452,-1404,-174,20860,0
6097,598890,45005,-27873,-2725,-1739,-309,21005,0
6241,673780,41379,-33836,-3062,-1765,-494,21158,0
6380,744116,44185,-36666,-3481,-2039,-82,21307,0
6535,836184,57416,-43710,-3872,-2385,-478,21469,0
6677,914970,61699,-48139,-4232,-2659,-556,21614,0
6832,1009940,71648,-40517,-4038,-3181,-291,21771,0
6975,1090328,61555,-51396,-3114,-3635,-400,21920,0
7129,1172478,68761,-35802,-2483,-3871,-486,22066,0
7259,1266224,88231,-22878,-2976,-4053,-555,22213,0
7397,1322186,86475,-27818,-2987,-4257,-446,22362,0
7553,1407830,97067,-34131,-3030,-4599,-163,22512,0
7694,1507852,85913,-53469,-2869,-4949,-167,22659,0
7846,1611540,119257,-31060,-3146,-5314,-166,22807,0
