Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10838877, -4729141, -30934892, 65882, 204877, -154761,0, 
0x00000000, -10838324, -4734677, -30941604, 65924, 204599, -155105,141, 
0x00000000, -10841749, -4735544, -30938264, 65598, 204781, -154647,283, 
0x00000000, -10844550, -4736531, -30939216, 65632, 204816, -154937,422, 
0x00000000, -10827756, -4725915, -30939752, 65634, 204630, -154997,562, 
0x00000000, -10825999, -4726416, -30943632, 65680, 204435, -154608,703, 
0x00000000, -10836024, -4731162, -30924918, 65785, 204518, -154446,844, 
0x00000000, -10839521, -4734238, -30944764, 65852, 204502, -155067,994, 
0x00000000, -10836922, -4725798, -30923308, 65540, 204698, -155043,1151, 
0x00000000, -10838116, -4729780, -30949076, 65564, 204921, -155060,1293, 
0x00000000, -10839069, -4733492, -30941956, 65559, 204706, -154881,1434, 
0x00000000, -10839560, -4737525, -30940216, 65634, 204664, -154957,1582, 
0x00000000, -10842424, -4731545, -30943046, 65328, 204677, -155001,1724, 
0x00000000, -10833146, -4730066, -30942244, 65638, 204518, -154899,1873, 
0x00000000, -10837499, -4732584, -30944720, 65607, 204628, -155036,2015, 
0x00000000, -10836723, -4731917, -30939152, 65535, 204602, -154917,2163, 
0x00000000, -10839645, -4724692, -30942008, 65679, 204733, -154820,2305, 
0x00000000, -10835667, -4727801, -30936772, 65533, 204598, -154920,2447, 
0x00000000, -10836847, -4722566, -30939504, 65400, 204382, -154933,2602, 
0x00000000, -10835884, -4725582, -30946748, 65406, 204674, -155264,2742, 
0x00000000, -10835335, -4736695, -30947092, 65334, 204415, -155071,2883, 
0x00000000, -10836095, -4731106, -30946270, 65426, 204667, -154790,3024, 
0x00000000, -10834676, -4726097, -30939192, 65509, 204632, -155137,3171, 
0x00000000, -10840032, -4728270, -30937124, 65394, 204430, -155081,3312, 
0x00000000, -10832008, -4729026, -30936000, 65531, 204515, -155388,3453, 
0x00000000, -10837257, -4724997, -30954740, 65416, 204305, -155295,3595, 
0x00000000, -10842161, -4718595, -30939016, 65478, 204488, -154912,3744, 
0x00000000, -10839560, -4724199, -30947952, 65247, 204486, -154906,3893, 
0x00000000, -10837175, -4733039, -30936288, 65244, 204473, -155022,4037, 
0x00000000, -10833483, -4723704, -30943272, 65474, 204524, -155188,4179, 
0x00000000, -10834951, -4726779, -30935796, 65282, 204578, -155170,4319, 
0x00000000, -10837715, -4729385, -30935228, 65659, 204559, -155135,4461, 
0x00000000, -10837471, -4725620, -30939606, 65679, 204561, -155089,4605, 
0x00000000, -10830495, -4717433, -30938964, 65467, 204673, -154899,4750, 
0x00000000, -10827443, -4728482, -30932704, 65071, 204287, -154862,4893, 
0x00000000, -10840118, -4729227, -30936620, 65216, 204330, -154698,5035, 
0x00000000, -10842267, -4723840, -30941748, 65442, 204356, -155070,5180, 
0x00000000, -10837564, -4721571, -30937296, 65376, 204410, -155093,5329, 
0x00000000, -10838248, -4724500, -30942578, 65198, 204540, -154969,5471, 
0x00000000, -10838482, -4729529, -30932416, 64992, 204516, -155279,5623, 
0x00000000, -10829629, -4730962, -30932028, 65312, 204341, -155182,5765, 
0x00000000, -10830596, -4716384, -30939908, 65488, 204376, -154846,5912, 
0x00000000, -10845598, -4716707, -30928486, 65640, 204403, -155013,6055, 
0x00000000, -10829998, -4727550, -30939832, 65356, 204297, -155072,6198, 
0x00000000, -10832238, -4721732, -30939170, 65404, 204475, -155026,6354, 
0x00000000, -10836184, -4718044, -30938356, 65493, 204243, -155243,6502, 
0x00000000, -10839500, -4735740, -30944810, 65192, 204377, -154940,6649, 
0x00000000, -10837552, -4721029, -30936572, 65533, 204402, -155028,6800, 
0x00000000, -10831315, -4724831, -30938792, 65534, 204410, -155045,6944, 
0x00000000, -10838081, -4720816, -30933708, 65362, 204318, -154997,7088, 
0x00000000, -10830069, -4729617, -30935868, 65033, 204423, -154944,7235, 
0x00000000, -10835083, -4724411, -30938974, 65380, 204025, -155123,7384, 
0x00000000, -10839023, -4722190, -30922806, 65463, 204325, -154989,7526, 
0x00000000, -10832432, -4725297, -30937706, 65608, 204270, -154742,7671, 
0x00000000, -10831275, -4731292, -30934212, 65353, 204598, -155094,7821, 
0x00000000, -10838155, -4730782, -30935430, 65448, 204435, -155125,7975, 
0x00000000, -10833624, -4727365, -30941790, 65405, 204185, -155054,8117, 
0x00000000, -10838002, -4721033, -30930958, 65576, 204561, -155073,8262, 
0x00000000, -10841468, -4725767, -30929786, 65460, 204383, -154881,8404, 
0x00000000, -10838248, -4720363, -30929032, 65448, 204488, -154873,8551, 
0x00000000, -10835760, -4724035, -30937900, 65706, 204571, -155058,8699, 
0x00000000, -10832541, -4723607, -30931232, 65737, 204519, -155068,8842, 
0x00000000, -10838583, -4723841, -30932306, 65695, 204393, -154910,8986, 
0x00000000, -10833420, -4733704, -30938648, 65509, 204359, -155004,9128, 
0x00000000, -10838103, -4729499, -30931116, 65538, 204632, -154975,9282, 
0x00000000, -10838330, -4726998, -30950036, 65716, 204460, -155198,9426, 
0x00000000, -10840226, -4728902, -30927816, 65672, 204397, -155020,9572, 
0x00000000, -10842374, -4735619, -30935080, 65400, 204297, -155087,9732, 
0x00000000, -10832518, -4730716, -30925144, 65500, 204639, -155064,9873, 
0x00000000, -10839330, -4728261, -30933316, 65627, 204517, -154895,10021, 
0x00000000, -10839789, -4724867, -30932644, 65605, 204377, -155154,10181, 
0x00000000, -10836630, -4713581, -30934624, 65735, 204575, -155014,10332, 
0x00000000, -10838730, -4721592, -30948044, 65741, 204661, -155223,10474, 
0x00000000, -10829489, -4720548, -30942224, 65589, 204620, -154952,10619, 
0x00000000, -10839958, -4721180, -30933752, 65823, 204681, -155030,10763, 
0x00000000, -10833128, -4733648, -30928212, 65450, 204466, -154908,10906, 
0x00000000, -10828266, -4728686, -30928378, 65738, 204419, -155010,11048, 
0x00000000, -10831968, -4722097, -30938432, 65774, 204434, -155186,11190, 
0x00000000, -10837532, -4724383, -30929928, 65661, 204654, -154979,11333, 
0x00000000, -10835833, -4725696, -30923318, 65677, 204614, -155005,11479, 
0x00000000, -10836889, -4719558, -30936016, 65919, 204685, -154975,11622, 
0x00000000, -10838167, -4731146, -30922308, 65764, 204720, -155022,11765, 
0x00000000, -10836418, -4727306, -30917890, 65577, 204562, -155142,11906, 
0x00000000, -10837627, -4718350, -30934658, 65771, 204757, -154773,12049, 
0x00000000, -10835089, -4721505, -30928050, 66055, 204597, -155355,12191, 
0x00000000, -10830483, -4719154, -30927660, 65978, 204525, -155175,12336, 
0x00000000, -10833593, -4726982, -30919218, 65875, 204701, -155238,12482, 
0x00000000, -10829820, -4720739, -30921574, 66029, 204520, -155154,12626, 
0x00000000, -10831190, -4720512, -30919272, 65901, 204930, -155359,12772, 
0x00000000, -10834689, -4719774, -30925286, 65990, 204835, -154919,12918, 
0x00000000, -10835912, -4726749, -30921226, 65953, 204524, -154963,13060, 
0x00000000, -10832572, -4724791, -30945608, 65600, 204758, -155134,13202, 
0x00000000, -10829011, -4726734, -31000560, 65359, 204606, -155434,13359, 
0x00000000, -10822335, -4723993, -31061124, 65079, 204076, -155123,13503, 
0x00000000, -10824351, -4731777, -31116492, 64633, 204079, -154835,13644, 
0x00000000, -10823987, -4733983, -31206920, 64233, 203639, -155121,13793, 
0x00000000, -10820944, -4738723, -31287804, 64039, 203425, -155361,13949, 
0x00000000, -10811164, -4731313, -31386112, 63642, 203037, -155407,14091, 
0x00000000, -10808153, -4751008, -31465200, 63027, 202626, -155372,14233, 
0x00000000, -10796580, -4746019, -31558888, 62838, 202472, -155296,14471, 
0x00000000, -10793507, -4757477, -31678468, 61849, 202155, -155409,14613, 
0x00000000, -10778008, -4783718, -31782374, 61339, 201745, -155497,14757, 
0x00000000, -10782302, -4765039, -31867512, 61127, 201418, -155287,14902, 
0x00000000, -10764974, -4776206, -31965776, 61139, 201305, -155358,15045, 
0x00000000, -10781999, -4788507, -32056720, 62373, 200469, -155091,15188, 
0x00000000, -10768235, -4761538, -32143424, 62670, 200135, -155282,15334, 
0x00000000, -10750618, -4761890, -32239956, 62250, 200229, -155474,15479, 
0x00000000, -10738716, -4744049, -32323950, 61936, 199806, -155468,15622, 
0x00000000, -10733733, -4746823, -32414642, 62209, 199411, -155347,15773, 
0x00000000, -10731605, -4781421, -32540536, 62135, 199198, -155474,15920, 
0x00000000, -10734611, -4767280, -32628688, 62108, 198857, -155474,16064, 
0x00000000, -10723928, -4772268, -32721786, 62121, 198644, -155437,16206, 
0x00000000, -10712890, -4796869, -32826544, 61734, 198361, -155629,16347, 
0x00000000, -10712256, -4769748, -32927196, 61815, 198195, -155781,16495, 
0x00000000, -10695476, -4764235, -33032636, 61277, 198053, -155902,16639, 
0x00000000, -10695820, -4766778, -33140674, 61111, 197841, -155722,16781, 
0x00000000, -10682484, -4749172, -33247818, 60900, 197487, -155778,16927, 
0x00000000, -10661439, -4787139, -33347016, 60295, 197353, -155890,17072, 
0x00000000, -10681734, -4762341, -33455142, 60112, 197431, -156007,17214, 
0x00000000, -10648787, -4754792, -33531020, 59792, 198431, -155962,17359, 
0x00000000, -10627450, -4732726, -33636928, 59552, 198377, -155856,17508, 
0x00000000, -10612322, -4765326, -33765304, 59455, 198002, -155959,17652, 
0x00000000, -10656366, -4818757, -33886852, 59287, 198169, -155669,17803, 
0x00000000, -10661034, -4835782, -34005092, 59321, 197962, -155825,17947, 
0x00000000, -10642050, -4849883, -34121180, 58904, 197812, -155702,18091, 
0x00000000, -10625717, -4854092, -34226688, 59081, 197926, -155890,18234, 
0x00000000, -10623750, -4870700, -34341780, 58929, 197773, -155690,18375, 
0x00000000, -10620923, -4899445, -34457628, 58733, 197852, -155433,18523, 
0x00000000, -10606969, -4877933, -34549336, 58473, 197544, -155715,18672, 
0x00000000, -10587647, -4869870, -34672228, 58357, 197383, -156179,18816, 
0x00000000, -10550432, -4850188, -34778852, 58127, 197320, -156082,18963, 
0x00000000, -10551776, -4862490, -34888956, 57860, 197007, -156260,19107, 
0x00000000, -10530565, -4876523, -35015080, 57502, 196673, -155947,19252, 
0x00000000, -10545671, -4882123, -35097072, 57427, 197013, -156322,19397, 
0x00000000, -10505985, -4889933, -35212972, 57202, 196654, -156175,19541, 
0x00000000, -10495388, -4852790, -35307636, 57301, 196345, -156188,19689, 
0x00000000, -10468549, -4860162, -35409200, 57208, 195937, -156409,19834, 
0x00000000, -10484735, -4862781, -35502224, 57148, 195802, -156019,19984, 
0x00000000, -10481642, -4902676, -35631508, 56724, 195629, -156229,20127, 
0x00000000, -10480955, -4889148, -35711328, 56519, 195370, -156207,20273, 
0x00000000, -10464977, -4905526, -35812912, 56264, 195345, -156527,20415, 
0x00000000, -10511170, -4944778, -35900104, 56169, 195371, -156103,20559, 
0x00000000, -10478269, -4916189, -35982816, 56307, 194897, -156509,20703, 
0x00000000, -10469615, -4921229, -36066928, 56156, 194694, -156528,20852, 
0x00000000, -10457989, -4888655, -36145744, 56027, 194688, -156520,21000, 
0x00000000, -10482026, -4906217, -36225600, 55974, 194686, -156066,21141, 
0x00000000, -10457435, -4883552, -36313948, 55495, 194467, -156207,21287, 
0x00000000, -10450673, -4853976, -36407956, 55564, 194141, -156618,21432, 
0x00000000, -10419496, -4837071, -36505912, 55644, 193737, -156421,21583, 
0x00000000, -10407391, -4833199, -36597208, 55648, 193223, -156610,21725, 
0x00000000, -10426159, -4817737, -36677480, 55503, 193211, -156553,21870, 
0x00000000, -10439632, -4827461, -36746484, 55296, 193015, -156488,22019, 
0x00000000, -10433397, -4819624, -36841184, 55174, 192819, -156705,22166, 
0x00000000, -10443962, -4805409, -36927124, 55027, 192870, -156717,22313, 
0x00000000, -10440902, -4792913, -37010544, 55289, 192527, -156736,22457, 
0x00000000, -10451831, -4788901, -37077204, 54883, 192413, -156601,22602, 
0x00000000, -10442925, -4786811, -37162832, 54981, 191967, -156706,22752, 
0x00000000, -10440864, -4769199, -37255728, 54609, 191867, -156787,22895, 
0x00000000, -10444623, -4741032, -37322376, 54647, 191774, -156810,23044, 
0x00000000, -10441912, -4703778, -37365464, 54374, 191753, -157210,23187, 
0x00000000, -10433611, -4670180, -37362084, 54255, 191486, -156914,23331, 
0x00000000, -10428317, -4678053, -37379592, 54339, 191601, -157192,23473, 
0x00000000, -10420566, -4665625, -37415240, 53992, 191461, -156839,23616, 
0x00000000, -10425561, -4639729, -37460000, 53995, 191313, -156929,23767, 
0x00000000, -10415686, -4620455, -37527680, 53769, 190971, -157073,23924, 
0x00000000, -10447495, -4621597, -37623988, 53814, 190905, -157341,24070, 
0x00000000, -10424102, -4595852, -37672892, 53631, 190664, -157187,24213, 
0x00000000, -10413520, -4589371, -37729840, 53288, 190676, -157081,24358, 
0x00000000, -10413515, -4594304, -37766560, 53414, 190641, -157373,24504, 
0x00000000, -10424677, -4592993, -37790292, 53191, 190196, -157147,24662, 
0x00000000, -10426577, -4586307, -37823700, 53133, 190624, -157207,24805, 
0x00000000, -10426140, -4595395, -37891032, 53028, 190371, -157203,24949, 
0x00000000, -10440618, -4604453, -38004416, 52841, 190040, -156969,25095, 
0x00000000, -10442694, -4576668, -38122372, 52630, 189721, -157457,25240, 
0x00000000, -10403587, -4532914, -38191364, 52459, 189372, -157560,25384, 
0x00000000, -10405389, -4517320, -38230632, 52361, 189263, -157577,25526, 
