Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10846751, -4765114, -30861864, 67638, 205307, -154974,0, 
0x00000000, -10840349, -4760631, -30844608, 67821, 205409, -154605,183, 
0x00000000, -10847475, -4766161, -30842542, 67731, 205629, -154624,327, 
0x00000000, -10846791, -4760801, -30851708, 67583, 205249, -154649,474, 
0x00000000, -10854188, -4764298, -30848384, 67549, 205318, -154783,621, 
0x00000000, -10839719, -4756462, -30849744, 67550, 205284, -154619,769, 
0x00000000, -10846871, -4766652, -30857788, 67829, 205218, -154711,914, 
0x00000000, -10855679, -4761656, -30856452, 67815, 205246, -154961,1069, 
0x00000000, -10853576, -4766574, -30855924, 67586, 205131, -154580,1218, 
0x00000000, -10852963, -4769902, -30866126, 67660, 205282, -154751,1365, 
0x00000000, -10846041, -4763891, -30850740, 67706, 205038, -154601,1505, 
0x00000000, -10850225, -4770072, -30867908, 67571, 205140, -154793,1653, 
0x00000000, -10847519, -4760687, -30860340, 67937, 205030, -154464,1798, 
0x00000000, -10861465, -4759827, -30866128, 67790, 205214, -154726,1946, 
0x00000000, -10850015, -4763584, -30866894, 67574, 205141, -154644,2098, 
0x00000000, -10851313, -4757832, -30863500, 67464, 205158, -154590,2248, 
0x00000000, -10851715, -4765238, -30861384, 67575, 205171, -154478,2396, 
0x00000000, -10849500, -4768695, -30862376, 67584, 205310, -154645,2542, 
0x00000000, -10842992, -4773470, -30868780, 67629, 205279, -154661,2685, 
0x00000000, -10848597, -4768885, -30858732, 67676, 205073, -154485,2829, 
0x00000000, -10841711, -4769575, -30857006, 67516, 205355, -154856,2974, 
0x00000000, -10849320, -4772091, -30868200, 67544, 205481, -154665,3122, 
0x00000000, -10851660, -4764469, -30864802, 67575, 205551, -154597,3267, 
0x00000000, -10849354, -4764658, -30859450, 67645, 205402, -154685,3412, 
0x00000000, -10851916, -4767046, -30859088, 67659, 205546, -154813,3558, 
0x00000000, -10840345, -4765157, -30862410, 67711, 205398, -154702,3701, 
0x00000000, -10846800, -4763741, -30863456, 67639, 205533, -154605,3849, 
0x00000000, -10846998, -4767628, -30854444, 67702, 205714, -154645,3994, 
0x00000000, -10850972, -4770070, -30858072, 67797, 205615, -154720,4152, 
0x00000000, -10847377, -4769945, -30857320, 67501, 205501, -154662,4306, 
0x00000000, -10847928, -4768815, -30859180, 67625, 205430, -154686,4451, 
0x00000000, -10851639, -4767675, -30855402, 67774, 205674, -154541,4592, 
0x00000000, -10845835, -4761249, -30856356, 67684, 205527, -154592,4735, 
0x00000000, -10844232, -4768295, -30852932, 67681, 205640, -154653,4877, 
0x00000000, -10840557, -4763684, -30846508, 67802, 205580, -154475,5019, 
0x00000000, -10849588, -4767885, -30842096, 67732, 205662, -154513,5170, 
0x00000000, -10842745, -4773539, -30855790, 67809, 205793, -154735,5319, 
0x00000000, -10850228, -4768754, -30844802, 67837, 205705, -154772,5465, 
0x00000000, -10846856, -4768036, -30849938, 67901, 205677, -154807,5614, 
0x00000000, -10846434, -4764332, -30858984, 68040, 205869, -154754,5765, 
0x00000000, -10844900, -4761812, -30854390, 68109, 205624, -154799,5917, 
0x00000000, -10839790, -4770915, -30842526, 67879, 205782, -154616,6063, 
0x00000000, -10844320, -4760012, -30856468, 67835, 205755, -154687,6212, 
0x00000000, -10846549, -4766719, -30854364, 68009, 205862, -154762,6365, 
0x00000000, -10857265, -4771063, -30844524, 67922, 205786, -154691,6512, 
0x00000000, -10847491, -4768250, -30853522, 68016, 205848, -154856,6658, 
0x00000000, -10844870, -4761680, -30848676, 67991, 205746, -154764,6805, 
0x00000000, -10847737, -4765801, -30858628, 68118, 205974, -154533,6948, 
0x00000000, -10851211, -4776178, -30853344, 68100, 206072, -154787,7100, 
0x00000000, -10840059, -4762928, -30858112, 68053, 205912, -154720,7253, 
0x00000000, -10844681, -4765339, -30860172, 68130, 205875, -154892,7400, 
0x00000000, -10846638, -4774716, -30847416, 67927, 205957, -154907,7546, 
0x00000000, -10848344, -4769719, -30853120, 68133, 206134, -154982,7713, 
0x00000000, -10844934, -4767848, -30850612, 68242, 205936, -154978,7855, 
0x00000000, -10849791, -4766016, -30839104, 68126, 206131, -154599,8004, 
0x00000000, -10843765, -4764921, -30836912, 68087, 206085, -154653,8150, 
0x00000000, -10847431, -4765748, -30840706, 68288, 206065, -154662,8393, 
0x00000000, -10835297, -4767125, -31003044, 67521, 205335, -155127,8535, 
0x00000000, -10838185, -4789168, -31136566, 66586, 204713, -154778,8681, 
0x00000000, -10823713, -4797641, -31262374, 66415, 204094, -155051,8825, 
0x00000000, -10810840, -4787447, -31384940, 65462, 203979, -154796,8970, 
0x00000000, -10810708, -4802745, -31509658, 64733, 203653, -154970,9125, 
0x00000000, -10795160, -4807215, -31614410, 64284, 203038, -155204,9279, 
0x00000000, -10801215, -4794007, -31739532, 63587, 202685, -155139,9424, 
0x00000000, -10790480, -4828436, -31854340, 63178, 202598, -155250,9568, 
0x00000000, -10779838, -4798421, -31960876, 63227, 202053, -155236,9712, 
0x00000000, -10790217, -4811650, -32066796, 64810, 201488, -154954,9862, 
0x00000000, -10764800, -4808222, -32177264, 64304, 201096, -155162,10009, 
0x00000000, -10744774, -4809383, -32273088, 64458, 201094, -155242,10155, 
0x00000000, -10742555, -4796889, -32412284, 64337, 200790, -155520,10303, 
0x00000000, -10750571, -4823294, -32550608, 64342, 200288, -155092,10445, 
0x00000000, -10745305, -4779905, -32675080, 64275, 199700, -155603,10589, 
0x00000000, -10733350, -4826587, -32807984, 64099, 199639, -155128,10732, 
0x00000000, -10746063, -4823400, -32938400, 63817, 199397, -155410,10878, 
0x00000000, -10736479, -4805650, -33106376, 63492, 199098, -155257,11022, 
0x00000000, -10702407, -4794785, -33246228, 62878, 199000, -155291,11169, 
0x00000000, -10704605, -4813142, -33352406, 61984, 200357, -155573,11318, 
0x00000000, -10651916, -4805387, -33514912, 62105, 199920, -155425,11466, 
0x00000000, -10665051, -4819675, -33664136, 61801, 199728, -155558,11609, 
0x00000000, -10673016, -4866956, -33798440, 61649, 199380, -155395,11757, 
0x00000000, -10692334, -4920035, -33934788, 61621, 199208, -155375,11903, 
0x00000000, -10677408, -4884082, -34084224, 61406, 199159, -155555,12054, 
0x00000000, -10668260, -4925519, -34232536, 61242, 199226, -155759,12209, 
0x00000000, -10646415, -4946811, -34362536, 61154, 198838, -155648,12357, 
0x00000000, -10659105, -4971974, -34480744, 60848, 198707, -155208,12507, 
0x00000000, -10615306, -4935171, -34603772, 60815, 198838, -155536,12656, 
0x00000000, -10622899, -4938256, -34721416, 60440, 198666, -155509,12801, 
0x00000000, -10625162, -4966879, -34832956, 60180, 198532, -155585,12945, 
0x00000000, -10608944, -4953615, -34973592, 59666, 198407, -155655,13089, 
0x00000000, -10579850, -4929472, -35090328, 59680, 198322, -155765,13234, 
0x00000000, -10550394, -4909078, -35194280, 59464, 197887, -155916,13383, 
0x00000000, -10512017, -4889038, -35317736, 59465, 197442, -155767,13536, 
0x00000000, -10509759, -4925104, -35434700, 59282, 197181, -155802,13685, 
0x00000000, -10518177, -4952076, -35545656, 58919, 197210, -155993,13829, 
0x00000000, -10522418, -4965211, -35652476, 58911, 197081, -156019,13976, 
0x00000000, -10554771, -4983520, -35766512, 58699, 196963, -155766,14138, 
0x00000000, -10525381, -4934579, -35883808, 58867, 196678, -155956,14318, 
0x00000000, -10498175, -4940290, -35969752, 58578, 196307, -155972,14465, 
0x00000000, -10519536, -4939498, -36040912, 58496, 196203, -155764,14609, 
0x00000000, -10531253, -4967140, -36106696, 58424, 196260, -156000,14755, 
0x00000000, -10519519, -4934509, -36206032, 58561, 196156, -155746,14909, 
0x00000000, -10522992, -4936881, -36298520, 58061, 195796, -156056,15063, 
0x00000000, -10504626, -4919222, -36411724, 58023, 195751, -155992,15214, 
0x00000000, -10474043, -4870397, -36511112, 58222, 195552, -155920,15367, 
0x00000000, -10480440, -4856970, -36609288, 58369, 195038, -156421,15516, 
0x00000000, -10488561, -4877024, -36745372, 58182, 195050, -156035,15669, 
0x00000000, -10507415, -4860650, -36894640, 57855, 194625, -156216,15821, 
0x00000000, -10500511, -4805975, -37016956, 58017, 194197, -156298,15965, 
0x00000000, -10461206, -4776834, -37122996, 57608, 194063, -156139,16117, 
0x00000000, -10481400, -4763711, -37180064, 57506, 194096, -156607,16268, 
0x00000000, -10468087, -4732954, -37231040, 57337, 193743, -156625,16432, 
0x00000000, -10472992, -4708025, -37260636, 57269, 193659, -156516,16583, 
0x00000000, -10507865, -4708915, -37290808, 57259, 193610, -156338,16732, 
0x00000000, -10503962, -4692596, -37315540, 57005, 193803, -156747,16885, 
0x00000000, -10504987, -4727239, -37341752, 56864, 193651, -156675,17033, 
0x00000000, -10491152, -4697827, -37369236, 56848, 193698, -156532,17176, 
0x00000000, -10502031, -4725389, -37450960, 56379, 193528, -156469,17328, 
0x00000000, -10525501, -4708541, -37594092, 56312, 193281, -156411,17471, 
0x00000000, -10524437, -4672766, -37662500, 56152, 193017, -156637,17617, 
0x00000000, -10524703, -4660126, -37680388, 56355, 192903, -156745,17763, 
0x00000000, -10526506, -4658710, -37694360, 56173, 192996, -156683,17913, 
