encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,7808,4636,-1705,-184,-186,-202,143,0
0,-5776,-1950,3236,-326,-2,134,292,0
0,-9120,-6029,2841,-152,-29,-142,430,0
0,-3920,-5555,-4073,-334,76,-151,570,0
2,-5540,939,205,50,-53,50,710,0
13,-768,-2024,9418,252,-169,208,850,0
44,5218,-7897,-3922,-158,34,278,996,0
100,3896,-10248,-2383,-107,237,184,1147,0
166,-9640,1978,-1979,-191,-50,-97,1289,0
249,-9690,1700,800,-490,-78,72,1432,0
327,-2424,-6022,-4782,110,146,157,1571,0
402,-4548,-4086,-6984,-120,25,40,1710,0
508,-4156,-1748,-807,77,43,20,1851,0
638,-6784,-3683,-924,11,-44,-81,1989,0
793,-5316,-892,297,260,-147,66,2128,0
948,6320,5458,2067,-54,80,-51,2267,0
1108,-9612,4663,-145,31,-69,-35,2406,0
1260,3260,-4769,806,46,192,100,2546,0
1415,-904,-4341,-4192,-104,333,182,2687,0
1580,2928,1589,2558,-64,56,22,2828,0
1732,8204,102,-3896,-83,286,133,2974,0
1897,13524,3987,-4519,-377,-16,49,3117,0
2049,29960,1783,5109,4,144,-55,3256,0
2215,15524,-322,6623,-252,127,-39,3396,0
2366,12936,-3554,-475,-212,179,54,3539,0
2519,11832,3116,-4850,-467,187,48,3677,0
2688,26248,-3343,-7344,-422,250,29,3816,0
2841,29088,-245,1522,-265,297,145,3958,0
3004,18344,-2219,-3586,-236,391,-3,4101,0
3155,21236,1922,3787,-232,48,115,4241,0
3311,28964,2197,937,-277,144,29,4381,0
3477,96356,13115,-627,-281,890,174,4528,0
3644,176088,16297,-276,-340,1130,-174,4667,0
3795,238260,18116,-636,-630,1357,-154,4810,0
3947,301940,27767,6657,-416,1963,-126,4949,0
4112,392736,21629,11785,-656,2363,58,5090,0
4266,441528,30584,6478,-833,2797,96,5230,0
4416,507932,22220,7990,-602,3058,63,5371,0
4599,589322,30244,20316,-745,3956,101,5517,0
4752,659254,36145,25064,-991,3890,66,5657,0
4903,720496,23700,15000,-889,4459,122,5797,0
5071,807706,29674,35376,-1087,5076,94,5936,0
5223,879008,27684,28965,-1075,5248,89,6076,0
5374,945086,35076,31374,-1390,5814,-66,6222,0
5544,980040,28809,8182,-72,5732,106,6361,0
5695,1037342,35709,17547,178,6270,32,6500,0
5847,1114094,38630,37906,128,6548,206,6644,0
6024,1195638,63464,9515,-44,6966,326,6783,0
6204,1255624,63713,20717,357,7475,-225,6926,0
6370,1333644,69390,-8554,571,7747,-366,7070,0
6549,1425328,73941,8405,603,8358,187,7210,0
6729,1488510,85928,-11482,495,8816,11,7356,0
6878,1560556,72569,13634,592,9430,283,7494,0
7057,1631902,70493,-22326,852,10062,-278,7642,0
7238,1713218,84743,10562,556,10638,110,7781,0
7400,1797948,108761,7516,947,11162,-15,7921,0
7561,1879790,119100,523,458,11662,-89,8064,0
7758,1953942,96350,-32714,639,12224,-421,8206,0
7924,2020184,125660,-24503,696,12696,42,8346,0
8092,2108190,113255,-27915,542,13279,-415,8490,0
8267,2189616,131241,-21450,899,13853,-432,8630,0
8432,2257686,128118,-21978,736,14402,-23,8773,0
8595,2317388,133673,-42442,1194,15226,-112,8914,0
8774,2399256,113215,-43142,1454,15694,-479,9054,0
8954,2480408,147272,-23580,1503,16082,-15,9198,0
9119,2559386,129648,-40863,2032,17058,-68,9341,0
9284,2627302,139519,-31304,1930,17357,114,9482,0
9480,2687344,156103,-7742,1956,17951,-17,9628,0
9644,2772196,133418,13169,1724,18342,51,9770,0
9803,2823852,134848,-4967,2078,19002,-42,9911,0
