encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,1142,692,-520,201,-200,136,142,0
0,-1616,3108,8591,257,-294,48,282,0
0,-2568,2967,4384,240,-196,-66,422,0
0,-13680,9529,7639,174,-411,-18,561,0
0,-11108,3610,5388,40,-224,121,702,0
0,-14148,11679,60,-243,-376,152,841,0
0,-17748,-973,1846,176,-89,27,1001,0
0,-22548,4993,-3661,-28,-106,206,1141,0
0,-23056,7129,-7607,4,-275,-18,1288,0
0,-21172,3688,-5070,-189,-202,9,1429,0
0,-20872,1273,-7973,116,-409,120,1572,0
0,-33404,-3054,5497,-27,228,-111,1712,0
0,-35188,1592,5730,93,-177,-48,1857,0
0,-27804,1917,439,-271,230,-142,2007,0
0,-35700,6951,8298,118,-55,193,2148,0
0,-23048,1784,-6236,170,-22,385,2289,0
0,-29636,-19,1998,167,-65,5,2428,0
0,-38120,1548,-4785,9,432,245,2570,0
0,-39648,1436,7513,414,330,211,2712,0
0,-38534,-4387,1038,368,133,259,2850,0
0,-44580,2260,-4874,277,277,227,2994,0
0,-43762,3389,-4674,363,172,-203,3136,0
0,-56104,-4602,626,539,282,206,3275,0
0,-53168,1696,-3773,428,346,44,3414,0
0,-57640,7485,1798,483,40,-227,3555,0
0,67312,-2666,-11745,335,779,104,3696,0
0,167778,8817,-1436,605,1265,187,3835,0
0,277284,12746,-182,752,1845,105,3982,0
0,384494,18351,4648,1091,2466,-92,4128,0
0,477796,13110,13319,511,2962,240,4278,0
134,482532,17636,-491,-94,3305,192,4424,0
161,620528,28923,16284,-154,4247,386,4562,0
450,752204,36605,37506,-122,5068,220,4704,0
665,828032,2348,17289,773,5230,192,4843,0
852,961300,52422,-564,964,5904,146,4997,0
1030,1070588,62123,-1069,1296,6638,162,5139,0
1215,1174168,77738,-12002,1372,7178,264,5280,0
1437,1278068,34062,-220,1903,8131,215,5420,0
1637,1354588,95220,3384,2104,8708,100,5561,0
1856,1467810,65403,23786,1953,9431,352,5707,0
2056,1556988,122431,-20008,2375,10231,72,5846,0
2290,1662860,93946,9645,2098,11002,302,5988,0
2525,1768444,114943,-20270,2263,11394,-132,6129,0
2792,1887256,133727,14486,2358,12621,357,6279,0
3057,1978348,131220,-38770,2185,13088,-328,6423,0
3333,2084972,124307,-42993,2642,14182,-212,6575,0
3631,2197136,127438,7353,2569,15287,208,6730,0
3954,2294724,110922,-32198,2806,15535,-9,6878,0
4229,2411268,157946,-33302,2997,16535,-45,7020,0
4487,2510728,134466,-53919,2915,17332,-241,7160,0
4745,2613408,167198,-18503,3130,18378,109,7300,0
4974,2698320,146430,-47571,3302,18844,-110,7442,0
5213,2763934,148325,-36944,3419,19445,181,7586,0
5429,2838844,165111,17319,3597,20022,308,7726,0
5664,2898664,144627,45418,3737,20327,285,7866,0
5881,2998220,162291,43354,3572,21026,447,8007,0
6108,3009140,160472,18162,3975,21455,365,8148,0
6365,3067100,171874,36850,4054,21544,471,8321,0
6577,3151200,197305,21987,4057,22236,434,8463,0
6812,3202796,166303,8191,4241,22715,531,8605,0
7050,3269960,180285,9387,4307,23288,115,8746,0
7257,3320484,196711,-2805,4625,23563,195,8887,0
7491,3406744,211412,29627,4767,24262,631,9036,0
7726,3478100,217405,29435,4678,24621,377,9181,0
7935,3548284,211926,33416,4938,25142,660,9325,0
8147,3600100,204757,12433,4786,25571,91,9466,0
8352,3659964,223780,-4147,5052,26046,349,9606,0
8561,3749440,221470,-1685,5246,26608,502,9758,0
8747,3818532,237648,6995,5121,27284,295,9899,0
8915,3875516,221415,-11524,5327,27718,539,10040,0
9094,3951028,248611,329,5339,28137,432,10189,0
9273,4008516,245915,-7967,5346,28635,99,10329,0
9447,4069624,266277,15291,5623,29463,661,10469,0
9605,4144108,263538,30814,5532,29437,509,10611,0
9783,4177720,249756,10635,5842,29871,478,10751,0
9959,4248356,266344,-22987,5270,30476,250,10891,0
10127,4313772,258546,4010,5659,30574,625,11032,0
10296,4352832,258153,155,5751,31148,321,11174,0
