Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10737829, -4580748, -30598360, 65846, 206523, -152775,0, 
0x00000000, -10746954, -4586515, -30592300, 65716, 206405, -152531,149, 
0x00000000, -10739214, -4579792, -30593454, 65710, 206385, -152663,294, 
0x00000000, -10742964, -4576780, -30585288, 65948, 206573, -152518,434, 
0x00000000, -10733245, -4575691, -30597482, 65946, 206508, -152666,575, 
0x00000000, -10746606, -4586301, -30589332, 65875, 206526, -152554,715, 
0x00000000, -10742109, -4579364, -30576842, 65876, 206741, -152638,854, 
0x00000000, -10742702, -4584138, -30579204, 65643, 206441, -152851,997, 
0x00000000, -10749024, -4586440, -30588552, 65574, 206682, -152660,1144, 
0x00000000, -10736113, -4590222, -30587812, 65561, 206592, -152533,1287, 
0x00000000, -10737194, -4588473, -30581724, 65647, 206453, -152584,1427, 
0x00000000, -10732269, -4585310, -30591748, 65633, 206367, -152700,1569, 
0x00000000, -10746381, -4586455, -30585768, 65723, 206683, -152837,1711, 
0x00000000, -10735955, -4586655, -30588348, 65830, 206379, -152670,1851, 
0x00000000, -10748401, -4576576, -30582844, 65827, 206616, -152904,1990, 
0x00000000, -10739104, -4584072, -30587640, 65821, 206273, -152597,2135, 
0x00000000, -10739777, -4588344, -30585780, 65894, 206705, -152433,2286, 
0x00000000, -10739661, -4586180, -30593312, 65767, 206720, -152598,2433, 
0x00000000, -10752018, -4588696, -30596960, 65872, 206831, -152728,2580, 
0x00000000, -10745135, -4586507, -30593994, 65750, 206538, -152558,2724, 
0x00000000, -10752696, -4591391, -30590694, 65901, 206547, -152870,2864, 
0x00000000, -10746299, -4587242, -30607212, 65604, 206502, -152576,3005, 
0x00000000, -10746916, -4586769, -30600612, 65667, 206374, -152819,3144, 
0x00000000, -10744192, -4588570, -30601100, 65838, 206422, -152730,3285, 
0x00000000, -10739631, -4593891, -30681844, 65640, 207164, -152561,3425, 
0x00000000, -10743922, -4593179, -30780756, 65583, 207496, -152591,3564, 
0x00000000, -10737697, -4593451, -30856500, 65593, 207916, -152722,3706, 
0x00000000, -10722422, -4576048, -30945628, 65529, 208473, -152600,3846, 
0x00000000, -10727010, -4573766, -31025140, 65443, 208880, -152756,3986, 
0x00000000, -10723075, -4572336, -31108180, 65414, 209317, -152423,4129, 
0x00000000, -10719275, -4574924, -31181126, 65071, 209845, -152204,4274, 
0x00000000, -10723396, -4554228, -31277388, 65347, 210428, -152455,4413, 
0x00000000, -10710479, -4554734, -31364932, 64917, 210979, -152655,4553, 
0x00000000, -10698572, -4548034, -31462740, 65057, 211438, -152562,4694, 
0x00000000, -10722063, -4558973, -31507034, 66095, 211687, -152651,4833, 
0x00000000, -10710445, -4573439, -31575952, 66164, 211949, -152540,4972, 
0x00000000, -10699385, -4560700, -31665132, 66003, 212533, -152597,5114, 
0x00000000, -10682169, -4597068, -31757040, 66235, 212865, -152826,5264, 
0x00000000, -10691704, -4603949, -31827252, 66508, 213588, -152648,5403, 
0x00000000, -10683511, -4604673, -31896934, 66761, 213667, -152926,5549, 
0x00000000, -10677967, -4595430, -31995806, 66893, 214370, -152326,5694, 
0x00000000, -10664404, -4595432, -32074276, 66861, 215274, -152889,5834, 
0x00000000, -10666216, -4591537, -32156256, 66652, 215610, -152845,5975, 
0x00000000, -10642814, -4596284, -32259284, 66761, 216469, -152950,6114, 
0x00000000, -10645797, -4595498, -32358248, 66974, 216993, -152826,6254, 
0x00000000, -10649414, -4582990, -32455044, 66895, 217773, -152412,6394, 
0x00000000, -10632819, -4576590, -32554582, 67075, 218384, -152553,6536, 
0x00000000, -10631553, -4580695, -32624772, 67140, 219114, -152361,6678, 
0x00000000, -10638742, -4608342, -32691188, 67301, 219663, -152843,6816, 
0x00000000, -10633922, -4584198, -32781880, 67313, 220274, -152404,6961, 
