encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-1950,1643,-5690,-164,-237,-153,141,0
0,860,2177,10914,49,95,-258,282,0
0,-10086,7450,5975,-15,-155,-305,421,0
-42,-4884,-2995,-6352,-57,40,-293,562,0
-42,164,-547,-1437,-171,-67,-226,703,0
-42,-11296,10938,1073,-225,-165,-319,844,0
-42,-12842,-4586,-1458,-186,43,-328,995,0
-42,-14464,-4680,-2737,-91,-78,-355,1135,0
-42,-17126,-2453,-8285,-288,-111,-167,1282,0
-42,-18144,4992,-9275,-168,-173,-214,1422,0
-42,-7688,4365,-11561,-265,-303,45,1562,0
-42,-11580,3092,-10068,-165,-16,100,1701,0
-42,-20834,-854,-7262,-10,158,-242,1842,0
-42,-20496,241,-716,-197,-121,-128,1984,0
-36,-16156,-1532,-1375,-72,-149,-112,2125,0
-10,-28202,9421,-5258,-91,41,-282,2265,0
27,-23004,-3568,1016,82,25,-211,2405,0
82,-22508,-4508,-2533,39,-80,-163,2551,0
129,-39810,4395,-776,-115,-273,-616,2691,0
175,-30076,-4056,-3696,1,167,-43,2831,0
233,-30206,-4088,-1836,-20,-148,-99,2974,0
294,-30428,-331,2441,254,260,-19,3114,0
385,-24316,1590,-6539,-60,-9,-49,3253,0
488,-33444,3798,-56,-106,133,-251,3392,0
587,-34712,3931,-4110,-252,213,-123,3537,0
675,-34644,-3986,-629,118,225,-194,3681,0
752,-35132,-2418,5299,53,-163,-255,3821,0
837,-21076,5501,-4657,77,154,-281,3972,0
937,-22432,-1324,-3540,-98,289,-132,4133,0
1022,-15396,218,-5160,-329,207,-66,4276,0
1114,-19776,7508,-4100,-40,20,-436,4416,0
1199,-24468,-4752,-2180,-335,408,-180,4565,0
1293,-23916,3239,-6956,-255,142,132,4708,0
1392,-22700,-946,1570,-118,263,-165,4852,0
1493,-25828,2242,1475,-100,203,-150,5003,0
1599,-20508,3186,3173,-85,-28,-175,5148,0
1704,-32148,-589,32,-338,144,3,5288,0
1822,-27034,-2349,4030,166,94,-210,5427,0
1946,-30088,-2494,-2506,-278,241,-73,5574,0
2065,-24152,3081,-9873,-532,254,-331,5717,0
2192,-37744,722,3814,-35,136,207,5859,0
2335,-31532,1832,-4118,-336,-31,-213,5999,0
2463,-43904,-2762,-5727,-232,218,-109,6142,0
2597,-37736,-281,-6269,-289,344,-152,6282,0
2743,24034,-7173,2915,-185,725,-292,6424,0
2887,82852,7719,-5852,-385,728,-182,6567,0
3018,149416,8427,-12300,-507,1381,-33,6709,0
3150,193812,20472,7905,-186,1567,-55,6852,0
