Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10733569, -4596085, -30724232, 65201, 206199, -152942,0, 
0x00000000, -10733310, -4604347, -30732538, 65150, 206289, -152786,151, 
0x00000000, -10734462, -4601668, -30719700, 65152, 206466, -153035,294, 
0x00000000, -10737333, -4601791, -30727902, 65287, 206256, -153025,435, 
0x00000000, -10737685, -4600312, -30720724, 65162, 206458, -152798,575, 
0x00000000, -10733568, -4603016, -30727568, 65236, 206203, -152773,713, 
0x00000000, -10742161, -4597942, -30713676, 65263, 206284, -153070,854, 
0x00000000, -10735381, -4600829, -30724836, 65381, 206573, -153066,1011, 
0x00000000, -10738812, -4592127, -30726108, 65223, 206428, -153024,1155, 
0x00000000, -10735591, -4600919, -30724172, 65486, 206488, -153136,1298, 
0x00000000, -10738921, -4595825, -30712366, 65167, 206573, -152721,1438, 
0x00000000, -10739837, -4602206, -30726338, 65193, 206763, -152962,1584, 
0x00000000, -10740622, -4602524, -30712192, 65360, 206409, -153212,1724, 
0x00000000, -10744148, -4600995, -30718404, 65276, 206557, -153087,1864, 
0x00000000, -10729491, -4609143, -30705006, 65238, 206229, -153113,2006, 
0x00000000, -10744758, -4604608, -30724508, 65174, 206342, -153102,2145, 
0x00000000, -10739598, -4602289, -30713988, 65308, 206362, -152933,2284, 
0x00000000, -10740762, -4592622, -30712814, 65623, 206213, -153119,2426, 
0x00000000, -10740939, -4603085, -30701412, 65399, 206547, -152904,2567, 
0x00000000, -10736001, -4600659, -30704648, 65402, 206217, -153237,2709, 
0x00000000, -10739503, -4594534, -30697632, 65482, 206222, -153094,2849, 
0x00000000, -10739306, -4597242, -30703698, 65470, 206355, -152827,2988, 
0x00000000, -10737782, -4608727, -30709624, 65358, 206241, -152934,3127, 
0x00000000, -10738655, -4606437, -30707144, 65542, 206101, -152921,3266, 
0x00000000, -10740933, -4594446, -30699094, 65497, 206436, -152855,3405, 
0x00000000, -10738732, -4598804, -30695472, 65679, 206256, -152949,3544, 
0x00000000, -10738058, -4601336, -30702100, 65597, 206318, -153107,3691, 
0x00000000, -10742245, -4600983, -30704252, 65449, 206287, -152935,3838, 
0x00000000, -10741081, -4605052, -30700942, 65414, 206461, -153049,3979, 
0x00000000, -10746318, -4603889, -30698492, 65642, 206394, -152868,4122, 
0x00000000, -10747696, -4601097, -30696590, 65425, 206432, -152861,4264, 
0x00000000, -10740793, -4613859, -30823252, 65449, 207071, -152635,4404, 
0x00000000, -10730153, -4605275, -30897214, 65414, 207508, -152926,4554, 
0x00000000, -10735948, -4605749, -30989836, 65448, 208152, -153068,4695, 
0x00000000, -10732879, -4609010, -31071088, 65322, 208442, -152867,4837, 
0x00000000, -10729644, -4588410, -31127988, 65262, 209000, -152774,4976, 
0x00000000, -10720294, -4597377, -31219332, 65166, 209327, -153022,5118, 
0x00000000, -10725483, -4582310, -31319308, 65029, 210093, -152493,5260, 
0x00000000, -10706069, -4562559, -31426032, 64766, 210682, -152951,5495, 
0x00000000, -10709452, -4565962, -31554816, 64753, 211800, -152749,5640, 
0x00000000, -10741514, -4592111, -31605852, 65907, 211483, -153084,5784, 
0x00000000, -10711550, -4572912, -31700324, 65795, 212089, -152743,5931, 
0x00000000, -10688030, -4575014, -31796384, 66019, 212667, -153025,6072, 
0x00000000, -10696438, -4600426, -31854004, 66000, 212923, -152850,6214, 
0x00000000, -10670884, -4610376, -31947932, 66115, 213229, -152891,6358, 
0x00000000, -10676319, -4601885, -32041528, 66399, 213788, -152870,6499, 
0x00000000, -10670348, -4597755, -32096850, 66428, 214362, -152769,6639, 
0x00000000, -10674355, -4600051, -32167580, 66280, 214729, -153130,6783, 
0x00000000, -10660945, -4596572, -32245184, 66464, 215036, -152874,6924, 
0x00000000, -10692433, -4621446, -32293364, 66381, 215918, -152917,7065, 
0x00000000, -10659837, -4585911, -32369684, 66196, 216516, -152799,7208, 
0x00000000, -10633475, -4583207, -32440982, 66417, 216850, -152856,7356, 
0x00000000, -10638630, -4626799, -32534690, 66403, 217682, -152988,7497, 
0x00000000, -10660230, -4629897, -32611578, 66331, 218246, -152864,7637, 
0x00000000, -10625216, -4597376, -32700574, 66518, 218587, -153159,7779, 
0x00000000, -10630593, -4615697, -32770028, 66667, 219317, -152842,7918, 
0x00000000, -10630643, -4622362, -32843420, 66354, 219666, -153018,8059, 
0x00000000, -10601081, -4633987, -32922520, 66523, 220130, -152936,8204, 
0x00000000, -10618959, -4636057, -33009924, 66608, 220717, -153387,8345, 
0x00000000, -10597499, -4604497, -33091058, 66797, 221232, -152875,8486, 
0x00000000, -10617864, -4668826, -33155840, 66820, 221824, -153258,8626, 
0x00000000, -10598415, -4619338, -33232914, 67142, 222437, -152927,8769, 
0x00000000, -10627057, -4667651, -33307136, 67232, 223099, -153203,8913, 
0x00000000, -10594156, -4596208, -33366390, 67381, 223189, -152862,9055, 
0x00000000, -10614420, -4589702, -33432692, 67421, 224002, -152820,9198, 
0x00000000, -10633624, -4658734, -33463320, 67835, 224195, -153293,9338, 
0x00000000, -10585665, -4668724, -33530208, 67590, 224829, -153059,9479, 
0x00000000, -10601402, -4663938, -33596008, 67722, 225446, -153130,9621, 
0x00000000, -10587235, -4680503, -33664772, 68002, 225832, -153188,9764, 
0x00000000, -10569347, -4650540, -33745880, 68312, 226207, -152933,9904, 
0x00000000, -10555774, -4630341, -33817152, 68351, 227066, -152711,10050, 
0x00000000, -10560372, -4640949, -33901220, 68609, 227545, -153247,10191, 
0x00000000, -10556600, -4633632, -33985096, 68319, 228130, -152926,10334, 
0x00000000, -10545585, -4608648, -34050940, 68826, 229005, -152879,10476, 
0x00000000, -10533198, -4612050, -34118248, 68886, 229025, -152773,10617, 
0x00000000, -10526766, -4623164, -34192564, 69034, 229657, -152916,10764, 
0x00000000, -10521661, -4602704, -34269144, 69315, 230326, -152799,10904, 
0x00000000, -10523883, -4574348, -34342924, 69258, 230762, -152543,11045, 
0x00000000, -10522585, -4593242, -34409888, 69260, 231291, -152829,11186, 
0x00000000, -10486701, -4610145, -34467408, 69049, 231610, -152503,11329, 
0x00000000, -10503403, -4549640, -34540752, 69270, 232530, -152463,11471, 
0x00000000, -10515756, -4565427, -34591716, 69326, 232939, -152434,11611, 
0x00000000, -10483334, -4578043, -34673928, 69288, 233146, -152249,11754, 
0x00000000, -10481541, -4599318, -34737640, 69424, 233994, -152364,11896, 
0x00000000, -10468380, -4615102, -34810356, 69301, 234302, -152684,12038, 
0x00000000, -10482295, -4579404, -34875928, 69601, 234864, -152808,12185, 
0x00000000, -10488017, -4599063, -34934624, 69593, 235485, -152629,12326, 
0x00000000, -10471544, -4598937, -34995408, 69504, 235540, -152653,12468, 
0x00000000, -10466814, -4591995, -35063604, 69855, 235932, -152649,12608, 
0x00000000, -10474490, -4599757, -35141540, 69929, 236169, -152542,12753, 
0x00000000, -10466248, -4581311, -35215188, 70130, 237111, -152470,12893, 
0x00000000, -10480648, -4601429, -35276032, 70082, 237638, -152783,13035, 
0x00000000, -10462190, -4608336, -35333648, 70110, 238338, -152815,13176, 
0x00000000, -10449206, -4600414, -35410572, 70440, 238485, -152646,13319, 
0x00000000, -10472770, -4604632, -35470496, 70424, 239079, -152571,13461, 
0x00000000, -10429946, -4665868, -35519564, 70441, 239369, -152947,13605, 
0x00000000, -10451830, -4751205, -35573360, 70608, 240318, -153537,13753, 
0x00000000, -10493440, -4838059, -35543948, 70264, 240041, -154489,13900, 
0x00000000, -10570647, -4959072, -35519148, 70424, 240380, -155360,14043, 
0x00000000, -10485280, -4824285, -35503536, 71205, 241165, -154071,14184, 
0x00000000, -10510085, -4846065, -35496016, 71264, 241907, -154442,14329, 
0x00000000, -10602818, -4929389, -35474540, 71811, 242001, -155320,14472, 
0x00000000, -10609534, -4927544, -35451724, 72954, 241668, -155261,14614, 
0x00000000, -10613069, -4891136, -35433268, 73429, 242640, -155197,14759, 
0x00000000, -10561817, -4807106, -35461232, 74141, 243350, -154089,14904, 
0x00000000, -10537534, -4841045, -35481184, 74239, 243649, -154241,15044, 
0x00000000, -10534251, -4816771, -35642900, 75407, 245527, -154242,15185, 
0x00000000, -10489054, -4829143, -35688556, 75664, 246183, -154222,15327, 
0x00000000, -10492353, -4844328, -35721488, 76650, 247363, -154178,15469, 
0x00000000, -10468951, -4810134, -35760776, 77103, 248010, -153912,15615, 
0x00000000, -10489493, -4817443, -35773596, 77697, 248530, -154067,15758, 
0x00000000, -10475922, -4833010, -35790916, 78582, 249425, -154237,15898, 
0x00000000, -10484143, -4827824, -35800400, 79457, 250529, -154256,16043, 
0x00000000, -10499150, -4803157, -35835024, 80226, 251075, -153983,16184, 
0x00000000, -10513760, -4808049, -35846372, 79903, 251414, -154126,16332, 
0x00000000, -10537285, -4767429, -35879904, 80051, 251667, -153737,16481, 
0x00000000, -10579142, -4690212, -35932108, 80492, 252066, -153245,16628, 
0x00000000, -10640110, -4576397, -35986944, 80673, 252757, -152220,16772, 
