encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,13196,21,-2958,-79,-137,199,143,0
0,4068,-3606,-9906,-371,-108,97,285,0
0,11640,1040,-5403,-347,-400,22,423,0
0,8008,1454,-5159,-259,-290,359,566,0
0,11430,8380,-7382,-256,-125,-130,705,0
0,11880,-719,-5523,-191,-406,36,844,0
0,10394,1163,-882,-157,-332,-85,1023,0
0,11724,-1390,-3056,-479,-197,74,1173,0
42,6372,3073,3233,-393,-156,14,1314,0
154,8280,-452,-6084,-319,-12,136,1454,0
288,20540,1228,-6378,-415,-171,244,1595,0
409,14364,-5301,-4431,-430,-177,180,1735,0
541,5952,-9181,-4659,-337,-368,146,1879,0
690,14136,5875,-16744,-312,-487,219,2019,0
848,4666,-8218,-8638,-609,-1,20,2161,0
1014,27120,-7213,-8027,-488,-157,-65,2301,0
1179,8186,-1496,-16127,-584,4,28,2445,0
1346,22042,-2021,-6436,-423,-291,-104,2589,0
1512,21340,-5663,-10369,-435,-55,59,2729,0
1664,20834,-2809,-9131,-651,-194,118,2869,0
1816,9736,-3524,-12907,-763,-236,273,3014,0
1997,15668,-11452,-11086,-440,-100,190,3163,0
2147,18872,-7793,-8249,-832,-162,23,3304,0
2301,12458,-445,-7881,-526,-186,43,3445,0
2465,10112,-6065,-10745,-490,-119,24,3589,0
2634,-572,-10521,-4671,-460,6,123,3729,0
2787,15308,-637,-15278,-652,-161,259,3869,0
2966,14462,-7746,-19712,-569,55,189,4033,0
3148,7260,-3438,-6527,-388,-143,85,4186,0
3314,10844,-1476,-16460,-457,-42,195,4337,0
3468,18576,-8547,-13879,-553,27,-34,4478,0
3671,1114,-3490,-8366,-392,-92,313,4626,0
3990,5724,-12846,-11597,-293,264,217,4769,0
3941,13122,-1416,-11929,-398,222,-171,4909,0
3941,8468,-4918,-12291,-581,278,151,5070,0
3941,5304,-15588,-13547,-462,135,350,5212,0
3941,6564,-8858,-17873,-343,103,160,5351,0
3941,4296,-7359,-11957,-422,338,164,5496,0
3941,2908,-15550,-18976,-598,341,350,5641,0
3941,2796,-11058,-9332,-456,265,312,5780,0
3941,-3600,-9516,-15755,-593,287,3,5921,0
3941,-1232,-10003,-21738,-383,121,-1,6063,0
3941,5304,-8159,-16719,-563,336,3,6214,0
3941,-10924,-7385,-13890,-238,443,-12,6356,0
3941,-12760,-14223,-11206,-368,165,276,6497,0
3941,-2796,-13273,-20061,-401,440,313,6638,0
3941,-19306,-12599,-9834,-177,515,200,6784,0
3941,-11024,-11803,-18621,-176,317,280,6928,0
3941,-22,-3125,-12731,-251,266,168,7070,0
3941,-3964,-3665,-11269,-469,257,351,7210,0
3941,-7412,-5385,-13736,-391,442,129,7356,0
3941,-9688,-9078,-16221,-259,378,130,7498,0
3941,-13332,-11922,-8334,-154,279,359,7658,0
3941,-13924,-16063,-16986,-131,528,-30,7799,0
3941,-16288,-19683,-14384,-48,490,-80,7945,0
3941,-8080,-14003,-9793,-154,190,214,8087,0
3941,-4956,-10640,-12913,-402,614,161,8228,0
3941,-2548,-12062,-15067,-320,432,23,8379,0
3941,-3698,-14226,-24291,-360,320,246,8521,0
3941,-17136,-19277,-7216,-288,340,475,8665,0
3941,-7068,-13703,-4538,-16,349,176,8807,0
3941,-16760,-13249,-16084,-211,345,385,8954,0
3941,206108,-33453,2021,-209,1709,257,9098,0
3941,278184,-18841,-10091,-307,2243,215,9239,0
3941,254214,-32742,-15459,-295,1664,141,9379,0
3941,351486,13576,-7384,-532,2353,427,9526,0
3941,478024,19933,13031,-641,3208,267,9680,0
3941,738688,31817,13930,-819,4597,241,9821,0
3941,913912,12540,-16829,54,5733,336,9961,0
3941,1165916,36364,16315,800,7343,482,10102,0
3941,1386374,54448,-33274,918,8426,107,10243,0
3941,1606840,61821,-40404,1343,10431,23,10383,0
3941,1852868,70992,-36813,1375,11941,146,10526,0
3941,2025644,90846,-18948,1334,13308,230,10674,0
3941,2158354,108997,21195,1522,14153,649,10815,0
4525,2280080,78722,-11228,1558,15011,269,10969,0
5331,2402620,109354,-10508,1764,16036,473,11108,0
5995,2520040,96240,-24898,1930,16756,227,11250,0
5995,2625732,123291,719,2196,17536,419,11398,0
6012,2717964,112801,-25705,2431,18345,401,11539,0
6258,2776040,135428,-17283,2398,18739,326,11691,0
6628,2874536,117100,-55064,2574,19477,-26,11832,0
7220,2980040,148432,-17313,3035,19989,268,11976,0
7712,3085608,128928,-45657,3099,20988,-106,12123,0
8249,3199020,157433,-32213,3464,21775,239,12263,0
8792,3303836,153108,-38080,3560,22489,333,12409,0
9331,3416328,183531,-52536,3750,23339,-19,12555,0
9829,3492476,191842,-26014,3837,24132,154,12703,0
10215,3595504,173543,15118,4244,24739,719,12849,0
10471,3702040,195508,-18527,4319,25763,388,12991,0
10696,3808592,222610,-38895,4285,26368,911,13136,0
10953,3902364,234940,-8909,4468,27065,946,13278,0
11206,3981232,217312,-6595,4658,27694,460,13419,0
