encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,596,-576,-6322,-114,-46,-216,152,0
0,7956,1788,-4934,25,47,-193,311,0
0,-6714,3975,-1593,-39,-72,-107,469,0
0,-6452,1374,-11010,182,72,-415,629,0
0,-4020,-6438,-3231,155,-225,-373,786,0
0,-13368,-4314,-7737,7,-129,-242,959,0
0,-1296,-2596,-3448,207,47,-172,1115,0
0,-20798,-742,-6247,-85,105,-274,1274,0
0,-9224,2478,-8571,43,-70,-153,1427,0
73,-16768,-311,-6761,78,-60,-218,1598,0
179,-10164,8080,1245,179,210,-120,1748,0
287,-11584,-4331,-16192,-199,188,-124,1904,0
428,-7404,7002,615,161,-28,-104,2057,0
563,956,-3187,-6762,-5,379,-167,2222,0
684,-15980,-4604,-7838,141,30,-372,2373,0
816,-8712,2884,-1710,318,19,-273,2524,0
969,-10224,1082,-8855,31,92,-190,2683,0
1113,4420,-3299,-6663,-138,73,-236,2845,0
1258,-6736,462,-7907,132,156,-364,3000,0
1401,-7264,-1240,-5835,145,46,-237,3162,0
1562,-15912,-1661,-4954,119,59,66,3316,0
1705,-12998,-6442,-6470,274,189,-182,3472,0
1862,-16980,4745,-8697,133,28,-346,3632,0
2007,-23956,3163,-6217,369,-85,-263,3783,0
2163,-16816,9197,-1631,288,203,-409,3935,0
2318,-6870,1844,-7741,143,168,-203,4096,0
2463,-4184,-1098,-3569,163,164,-354,4248,0
2608,-13272,5786,-4854,208,-230,-73,4399,0
2753,-20996,-459,-4304,240,168,-229,4551,0
2907,-10136,2999,-2352,302,242,-107,4711,0
3052,-25796,4342,-7889,94,211,-301,4863,0
3212,-16490,-7078,-3278,437,306,-152,5015,0
3352,-22192,6547,-3246,121,263,-39,5167,0
3511,-21356,-1514,-2632,301,103,-288,5326,0
3647,-24008,-1818,-3937,269,195,-141,5478,0
3779,-35152,4534,-7284,297,289,109,5633,0
3924,-23980,793,-5651,274,364,-80,5786,0
4060,19520,1707,-7019,51,-195,81,5939,0
4193,138244,14261,-12037,29,-1278,-376,6093,0
4326,249738,9115,-11851,-469,-1976,-266,6244,0
4458,376124,23044,-13407,-1031,-2805,-112,6394,0
4606,469344,35242,-8659,-1021,-3581,-544,6547,0
4738,557462,57155,-10023,-1303,-4142,-549,6698,0
4881,622634,49970,-3394,-1543,-4766,-548,6855,0
5018,709504,53687,-14302,-2157,-5079,-499,7007,0
5152,793808,44145,2546,-2142,-5462,-405,7159,0
5282,860004,45469,10580,-2602,-5849,-615,7313,0
5416,913920,16445,37638,-2960,-6129,-467,7465,0
5561,1033148,30638,30630,-3406,-7019,-1085,7617,0
5693,1139602,63023,17794,-2854,-8030,-685,7770,0
5815,1241120,59392,-608,-1839,-8725,-379,7923,0
5947,1315424,67738,-4388,-1687,-9443,-599,8074,0
6068,1417972,64048,-518,-1352,-10220,-569,8226,0
6193,1512032,85428,-5401,-1638,-10795,-538,8380,0
6324,1583536,91400,-40733,-1815,-11440,-205,8531,0
6438,1722544,90095,-36350,-1611,-11969,-309,8683,0
