Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10677705, -4334309, -30570102, 63859, 199762, -204306,0, 
0x00000000, -10689276, -4335142, -30556432, 63636, 199861, -203898,158, 
0x00000000, -10678461, -4334994, -30561268, 63745, 199795, -204265,317, 
0x00000000, -10691454, -4340117, -30571276, 63662, 199828, -204201,475, 
0x00000000, -10677713, -4338998, -30566548, 63751, 199486, -204198,639, 
0x00000000, -10681354, -4335426, -30564972, 63582, 199492, -204156,796, 
0x00000000, -10681543, -4343046, -30559576, 63390, 199680, -204165,953, 
0x00000000, -10690721, -4345880, -30564756, 63768, 199582, -204258,1109, 
0x00000000, -10683418, -4339157, -30570688, 63641, 199462, -204228,1277, 
0x00000000, -10681826, -4341035, -30566272, 63713, 199473, -204267,1445, 
0x00000000, -10681743, -4337734, -30568552, 63755, 199612, -204428,1601, 
0x00000000, -10679002, -4337148, -30563308, 64078, 199738, -204275,1757, 
0x00000000, -10682926, -4333484, -30578584, 63687, 199648, -204311,1914, 
0x00000000, -10673904, -4332833, -30571810, 63743, 199499, -204564,2068, 
0x00000000, -10674200, -4343308, -30562624, 63695, 199511, -204175,2234, 
0x00000000, -10687753, -4340265, -30562940, 63667, 199839, -204336,2392, 
0x00000000, -10685711, -4331162, -30562304, 63523, 199489, -204448,2559, 
0x00000000, -10679584, -4336758, -30567312, 63769, 199676, -204502,2721, 
0x00000000, -10675149, -4331251, -30569536, 63764, 199664, -204073,2878, 
0x00000000, -10684517, -4337341, -30570202, 63723, 199673, -204237,3033, 
0x00000000, -10684329, -4334534, -30566136, 63498, 199539, -204188,3189, 
0x00000000, -10671503, -4340910, -30573136, 63701, 199647, -204105,3345, 
0x00000000, -10681820, -4337101, -30572548, 63645, 199358, -204171,3500, 
0x00000000, -10679492, -4338728, -30575800, 63511, 199572, -204157,3656, 
0x00000000, -10683523, -4336518, -30577864, 63433, 199639, -204060,3822, 
0x00000000, -10678289, -4337396, -30578518, 63469, 199656, -204385,3982, 
0x00000000, -10682700, -4334430, -30575140, 63534, 199684, -204432,4137, 
0x00000000, -10676156, -4329297, -30586008, 63933, 199487, -204128,4292, 
0x00000000, -10685335, -4333589, -30572924, 63579, 199679, -204208,4446, 
0x00000000, -10679172, -4337804, -30585460, 63472, 199808, -204210,4602, 
0x00000000, -10686633, -4334077, -30581214, 63525, 199891, -204263,4761, 
0x00000000, -10682257, -4335668, -30576016, 63423, 199671, -204268,4916, 
0x00000000, -10683373, -4334373, -30585202, 63560, 199730, -204542,5072, 
0x00000000, -10691729, -4335148, -30588546, 63431, 199793, -204182,5233, 
0x00000000, -10680750, -4332409, -30577904, 63382, 199642, -204235,5387, 
0x00000000, -10685750, -4344681, -30578322, 63261, 199724, -204362,5543, 
0x00000000, -10683767, -4330133, -30577592, 63423, 199620, -204345,5702, 
0x00000000, -10678417, -4329264, -30583020, 63416, 199711, -204193,5856, 
0x00000000, -10678369, -4341871, -30581668, 63196, 199808, -204337,6011, 
0x00000000, -10685876, -4331909, -30578368, 63473, 199650, -204327,6175, 
0x00000000, -10688889, -4338952, -30593008, 63334, 199838, -204401,6330, 
0x00000000, -10675824, -4336262, -30572084, 63184, 199570, -204187,6484, 
0x00000000, -10680956, -4335682, -30580026, 63408, 199800, -204103,6638, 
0x00000000, -10673427, -4334828, -30724590, 62995, 198678, -204321,6798, 
0x00000000, -10659760, -4330416, -30836184, 62537, 197466, -204470,6955, 
0x00000000, -10655223, -4363212, -30939584, 61805, 196849, -204329,7111, 
0x00000000, -10663270, -4367619, -31045016, 61752, 195979, -204152,7268, 
0x00000000, -10665338, -4366886, -31123356, 61455, 195396, -204303,7421, 
0x00000000, -10628604, -4340397, -31201960, 61314, 194757, -204278,7575, 
0x00000000, -10627338, -4331905, -31263636, 61386, 194489, -204449,7730, 
0x00000000, -10648440, -4337748, -31341400, 60759, 194188, -204545,7885, 
0x00000000, -10646763, -4328927, -31432052, 60455, 193509, -204515,8039, 
0x00000000, -10673077, -4305040, -31479110, 60335, 193422, -204810,8192, 
0x00000000, -10650020, -4317850, -31587604, 59662, 192693, -204763,8352, 
0x00000000, -10612187, -4330060, -31711590, 59877, 191577, -204840,8506, 
0x00000000, -10624251, -4352615, -31825086, 61179, 190322, -204630,8659, 
0x00000000, -10613986, -4348312, -31923612, 61095, 189658, -204543,8815, 
0x00000000, -10608481, -4347191, -32058410, 61511, 188912, -204473,8969, 
0x00000000, -10614223, -4370482, -32175952, 61470, 187906, -204863,9122, 
0x00000000, -10616768, -4415540, -32348908, 61361, 187003, -204228,9283, 
