Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10685136, -4327529, -30581880, 63723, 199324, -204890,0, 
0x00000000, -10692483, -4324956, -30573252, 63869, 199279, -204648,158, 
0x00000000, -10690812, -4333628, -30574558, 63680, 199193, -204828,318, 
0x00000000, -10687064, -4318343, -30579960, 63787, 199559, -204566,476, 
0x00000000, -10689309, -4330359, -30583344, 63827, 199336, -204669,637, 
0x00000000, -10691577, -4331075, -30581464, 63686, 199331, -204825,794, 
0x00000000, -10678505, -4321129, -30584868, 63687, 199209, -204847,1000, 
0x00000000, -10685762, -4322225, -30569044, 63853, 199260, -204806,1162, 
0x00000000, -10686360, -4328346, -30567880, 63810, 199244, -204807,1319, 
0x00000000, -10685764, -4324707, -30574026, 63807, 199296, -204673,1497, 
0x00000000, -10681781, -4322256, -30562876, 63787, 199360, -204824,1654, 
0x00000000, -10692974, -4321067, -30566956, 63798, 199259, -204639,1811, 
0x00000000, -10690542, -4322161, -30566896, 64041, 199360, -204986,1972, 
0x00000000, -10685302, -4325527, -30567066, 63767, 199294, -204691,2127, 
0x00000000, -10679836, -4320087, -30572440, 63882, 199376, -204327,2283, 
0x00000000, -10689569, -4321868, -30567716, 64009, 199445, -204659,2441, 
0x00000000, -10687951, -4333374, -30574958, 63710, 199456, -205089,2600, 
0x00000000, -10683959, -4326373, -30566192, 64129, 199555, -204659,2761, 
0x00000000, -10682663, -4322811, -30569568, 63954, 199569, -204903,2918, 
0x00000000, -10686909, -4328176, -30562680, 64069, 199682, -204804,3074, 
0x00000000, -10683114, -4328885, -30571300, 63993, 199337, -204644,3229, 
0x00000000, -10692661, -4327367, -30558484, 64004, 199702, -204415,3392, 
0x00000000, -10686453, -4335027, -30561714, 63815, 199704, -204936,3549, 
0x00000000, -10682350, -4328184, -30558426, 64006, 199563, -204795,3703, 
0x00000000, -10683628, -4329541, -30553402, 63942, 199839, -204599,3857, 
0x00000000, -10687991, -4329918, -30562580, 63821, 199687, -204662,4012, 
0x00000000, -10688331, -4328439, -30561896, 63985, 199776, -204719,4169, 
0x00000000, -10690667, -4328741, -30562744, 64340, 199591, -204526,4327, 
0x00000000, -10682565, -4322167, -30549072, 64208, 199721, -204613,4485, 
0x00000000, -10674547, -4335629, -30549756, 63853, 199697, -204692,4641, 
0x00000000, -10684997, -4337679, -30558104, 64015, 199746, -204741,4794, 
0x00000000, -10681733, -4330023, -30647188, 64089, 199370, -204641,4953, 
0x00000000, -10664372, -4352189, -30899124, 63435, 197234, -204737,5108, 
0x00000000, -10644190, -4345110, -31119296, 63244, 195761, -205173,5262, 
0x00000000, -10634774, -4332914, -31250366, 63016, 195091, -204706,5421, 
0x00000000, -10636565, -4314006, -31370820, 62581, 194589, -205004,5585, 
0x00000000, -10645801, -4301702, -31531744, 62138, 193490, -205037,5740, 
0x00000000, -10694294, -4290550, -31638670, 61328, 193129, -205120,5894, 
0x00000000, -10737738, -4302937, -31752278, 62673, 191509, -205172,6062, 
0x00000000, -10626627, -4312407, -31973296, 62442, 189730, -205188,6217, 
0x00000000, -10624579, -4312495, -32162448, 62305, 188702, -205206,6373, 
0x00000000, -10597495, -4336324, -32416564, 62641, 187132, -205255,6529, 
0x00000000, -10569668, -4368812, -32613532, 62450, 186219, -205023,6683, 
0x00000000, -10575178, -4397740, -32780048, 62328, 185502, -204731,6837, 
0x00000000, -10562490, -4368848, -32974668, 62242, 184850, -205499,7005, 
0x00000000, -10538731, -4388593, -33184080, 61955, 183840, -205083,7158, 
0x00000000, -10556553, -4421211, -33413248, 62171, 183205, -204780,7312, 
0x00000000, -10506286, -4386981, -33594712, 61864, 182419, -205260,7466, 
0x00000000, -10506905, -4418915, -33796912, 61978, 181492, -205080,7622, 
0x00000000, -10492613, -4236061, -34029976, 62325, 180424, -206216,7777, 
0x00000000, -10700993, -4427517, -34037088, 62674, 180561, -205122,7934, 
0x00000000, -10622270, -4358357, -34056484, 62588, 180709, -205229,8101, 
0x00000000, -10623827, -4392632, -34051248, 62473, 180860, -205187,8256, 
0x00000000, -10633498, -4375715, -34064576, 62192, 180611, -205225,8413, 
0x00000000, -10615991, -4347380, -34047160, 62575, 180874, -205215,8570, 
0x00000000, -10619861, -4364513, -34053616, 62233, 180882, -205315,8724, 
0x00000000, -10618423, -4349991, -34058832, 62321, 180699, -205584,8879, 
0x00000000, -10622797, -4348127, -34062768, 62439, 180769, -205276,9040, 
0x00000000, -10617389, -4366637, -34055024, 62245, 180634, -205423,9194, 
0x00000000, -10625486, -4336625, -34060456, 62499, 180865, -205327,9355, 
0x00000000, -10618435, -4349046, -34061336, 62524, 180660, -205334,9512, 
0x00000000, -10623033, -4344458, -34060692, 62335, 180733, -205185,9666, 
0x00000000, -10628848, -4350221, -34052756, 62365, 181158, -205363,9829, 
0x00000000, -10613735, -4346947, -34054864, 62561, 180707, -205565,9983, 
0x00000000, -10637736, -4329112, -34045444, 62720, 180959, -205230,10140, 
0x00000000, -10619394, -4341233, -34052212, 62689, 180986, -205400,10295, 
0x00000000, -10628373, -4332972, -34046748, 62378, 181131, -205660,10458, 
0x00000000, -10618240, -4351959, -34055792, 62418, 180935, -205490,10612, 
0x00000000, -10618700, -4330313, -34042380, 62762, 180702, -205433,10771, 
0x00000000, -10620545, -4345083, -34046016, 62623, 180852, -205567,10924, 
0x00000000, -10623560, -4340326, -34029888, 62512, 180853, -205499,11077, 
0x00000000, -10622579, -4345531, -34044700, 62523, 180904, -205295,11231, 
0x00000000, -10626828, -4337405, -34045056, 62678, 180855, -205274,11383, 
0x00000000, -10620196, -4326238, -34043408, 62698, 180817, -205294,11536, 
0x00000000, -10619632, -4340018, -34035864, 62723, 180795, -205367,11703, 
0x00000000, -10623049, -4342709, -34040300, 62595, 181101, -205270,11861, 
0x00000000, -10629595, -4334782, -34034376, 62604, 180888, -205130,12015, 
0x00000000, -10623128, -4339334, -34029960, 62721, 180882, -205454,12168, 
0x00000000, -10631539, -4342038, -34032924, 62445, 181156, -205502,12321, 
0x00000000, -10631697, -4337596, -34026212, 62598, 180967, -205473,12474, 
0x00000000, -10620850, -4340943, -34025024, 62833, 181141, -205677,12626, 
0x00000000, -10635266, -4336168, -34031840, 62597, 181071, -205333,12783, 
0x00000000, -10621285, -4341600, -34020952, 62822, 180862, -205485,12996, 
0x00000000, -10624436, -4331711, -34033012, 62765, 180962, -205608,13151, 
0x00000000, -10617638, -4338874, -34036660, 62635, 181007, -205371,13310, 
0x00000000, -10629275, -4335613, -34021992, 62714, 180901, -205685,13467, 
0x00000000, -10621450, -4340058, -34035588, 62566, 180851, -205290,13630, 
0x00000000, -10624596, -4335411, -34025260, 62767, 181204, -205361,13790, 
0x00000000, -10629157, -4325168, -34025384, 62774, 180765, -205586,13960, 
0x00000000, -10630374, -4329321, -34017568, 62692, 181064, -205295,14116, 
0x00000000, -10613176, -4336731, -34038252, 62773, 180727, -205499,14274, 
0x00000000, -10631240, -4334030, -34020440, 62882, 180933, -205616,14429, 
0x00000000, -10617746, -4336744, -34022616, 62564, 181092, -205247,14584, 
0x00000000, -10626196, -4339473, -34010136, 62790, 181032, -205696,14746, 
0x00000000, -10625871, -4345437, -34028620, 62539, 181100, -205581,14905, 
0x00000000, -10613483, -4331268, -34024072, 62729, 180893, -205554,15062, 
0x00000000, -10627994, -4338574, -34024188, 62768, 180861, -205110,15217, 
0x00000000, -10618215, -4333716, -34026644, 62735, 180929, -205468,15375, 
0x00000000, -10630568, -4333849, -34026508, 62945, 180862, -205705,15532, 
0x00000000, -10620140, -4432524, -34011148, 62834, 181128, -204562,15686, 
0x00000000, -10577070, -4317736, -34047496, 62826, 180632, -205559,15845, 
0x00000000, -10601055, -4328049, -34044732, 62688, 180946, -205607,16007, 
0x00000000, -10579735, -4333897, -34053608, 62567, 180920, -205491,16159, 
0x00000000, -10595024, -4341377, -34054136, 62799, 180789, -205464,16332, 
0x00000000, -10530289, -4341786, -34017904, 62644, 180990, -205274,16488, 
0x00000000, -10581165, -4489482, -34109136, 62794, 180852, -204583,16654, 
0x00000000, -10494320, -4424552, -34414296, 63068, 179584, -204936,16810, 
0x00000000, -10515393, -4494525, -34662232, 63829, 179058, -204749,16971, 
0x00000000, -10457664, -4418437, -34827164, 63854, 178233, -205029,17126, 
0x00000000, -10433167, -4382364, -34947364, 63970, 177785, -205245,17280, 
0x00000000, -10424514, -4406100, -35068856, 64072, 177532, -205072,17434, 
0x00000000, -10433814, -4407036, -35170360, 63991, 177179, -205166,17596, 
0x00000000, -10373686, -4337962, -35264780, 64168, 177052, -205773,17751, 
0x00000000, -10396599, -4383335, -35361128, 63931, 176316, -205088,17911, 
0x00000000, -10399801, -4388650, -35493544, 63977, 175754, -205478,18073, 
0x00000000, -10403342, -4351754, -35609908, 64250, 175411, -205854,18229, 
0x00000000, -10398912, -4318468, -35747928, 64264, 174394, -205742,18385, 
0x00000000, -10415013, -4353993, -35846756, 64337, 174052, -205497,18541, 
0x00000000, -10416788, -4328620, -35984672, 64698, 173669, -205700,18708, 
