Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10707242, -4348419, -30677956, 63427, 198949, -204324,0, 
0x00000000, -10696700, -4353530, -30663424, 63467, 199209, -204281,160, 
0x00000000, -10700350, -4350793, -30678484, 63496, 198928, -204363,309, 
0x00000000, -10691703, -4347937, -30672644, 63485, 199081, -204065,462, 
0x00000000, -10690703, -4344913, -30666312, 63529, 198752, -204223,615, 
0x00000000, -10695815, -4348133, -30679668, 63319, 198990, -203881,770, 
0x00000000, -10697555, -4349231, -30666454, 63473, 198939, -203998,926, 
0x00000000, -10704788, -4347938, -30672132, 63513, 199085, -204423,1079, 
0x00000000, -10690725, -4348219, -30674660, 63447, 199010, -204223,1230, 
0x00000000, -10698066, -4355200, -30673630, 63322, 199040, -204161,1386, 
0x00000000, -10699154, -4342989, -30683832, 63447, 199047, -204268,1547, 
0x00000000, -10698565, -4349011, -30677870, 63358, 199054, -204041,1721, 
0x00000000, -10697568, -4353757, -30676148, 63281, 198992, -204311,1875, 
0x00000000, -10701092, -4346539, -30685900, 63448, 199018, -204163,2038, 
0x00000000, -10697366, -4351162, -30678744, 63288, 198835, -204168,2190, 
0x00000000, -10691754, -4349812, -30680680, 63381, 198827, -203867,2342, 
0x00000000, -10697845, -4347331, -30682262, 63494, 199203, -204354,2497, 
0x00000000, -10693424, -4355156, -30670424, 63130, 198935, -204039,2652, 
0x00000000, -10700900, -4356975, -30685294, 63263, 199021, -204142,2805, 
0x00000000, -10696933, -4346102, -30668612, 63228, 199142, -204036,2959, 
0x00000000, -10696413, -4347190, -30674490, 63423, 198978, -204076,3111, 
0x00000000, -10693210, -4346638, -30682956, 63619, 199032, -204242,3261, 
0x00000000, -10687851, -4347676, -30678740, 63277, 198973, -203930,3413, 
0x00000000, -10701736, -4346655, -30686638, 63392, 198837, -204181,3567, 
0x00000000, -10693450, -4352976, -30679136, 63314, 198901, -203989,3719, 
0x00000000, -10697790, -4341078, -30688726, 63469, 198886, -204178,3870, 
0x00000000, -10696974, -4341961, -30690760, 63458, 198951, -203995,4022, 
0x00000000, -10690938, -4345680, -30691786, 63247, 198853, -204136,4174, 
0x00000000, -10696216, -4341915, -30694690, 63229, 198850, -204287,4327, 
0x00000000, -10700603, -4343219, -30706500, 63220, 198916, -204366,4480, 
0x00000000, -10696167, -4341759, -30701924, 63217, 198752, -203901,4632, 
0x00000000, -10699082, -4344109, -30704568, 63219, 198734, -204091,4789, 
0x00000000, -10703311, -4338676, -30711200, 63085, 198725, -204148,4939, 
0x00000000, -10696034, -4336222, -30712588, 63170, 198727, -204254,5097, 
0x00000000, -10703473, -4348666, -30704940, 62979, 198838, -204422,5247, 
0x00000000, -10698787, -4332581, -30714384, 63265, 198785, -203882,5397, 
0x00000000, -10701631, -4338995, -30718416, 63017, 198962, -204127,5552, 
0x00000000, -10693498, -4344441, -30723856, 62922, 198489, -204345,5704, 
0x00000000, -10704134, -4336754, -30730332, 63069, 198988, -204007,5855, 
0x00000000, -10696810, -4337996, -30725372, 62963, 198756, -204177,6007, 
0x00000000, -10698855, -4344774, -30721034, 62789, 198664, -204215,6159, 
0x00000000, -10695923, -4338848, -30729636, 62891, 198527, -204088,6311, 
0x00000000, -10697982, -4348104, -30717218, 62683, 198619, -204137,6468, 
0x00000000, -10697781, -4341603, -30722586, 62921, 198655, -204120,6621, 
0x00000000, -10697910, -4345997, -30732172, 62704, 198510, -204029,6772, 
0x00000000, -10689533, -4335888, -30743836, 62735, 198269, -204471,6923, 
0x00000000, -10688533, -4336385, -30734842, 62857, 198443, -204187,7078, 
0x00000000, -10698103, -4341354, -30729388, 62628, 198446, -204361,7232, 
0x00000000, -10695083, -4336967, -30738492, 62639, 198490, -204075,7389, 
0x00000000, -10685036, -4344614, -30813596, 62502, 197539, -204083,7544, 
0x00000000, -10679142, -4338455, -30936112, 61952, 196704, -204108,7695, 
0x00000000, -10674688, -4329190, -31030448, 61316, 195814, -204404,7845, 
0x00000000, -10675765, -4363058, -31131440, 60642, 195035, -203991,7998, 
0x00000000, -10655052, -4353263, -31244914, 60574, 194254, -204551,8154, 
0x00000000, -10667356, -4364609, -31347928, 59926, 193453, -204298,8309, 
0x00000000, -10662108, -4359967, -31422688, 59774, 192989, -204267,8461, 
0x00000000, -10653363, -4353917, -31498008, 58876, 192517, -204494,8610, 
0x00000000, -10646956, -4376549, -31611796, 58632, 191815, -204522,8761, 
0x00000000, -10640193, -4368020, -31691108, 58341, 191270, -204569,8911, 
0x00000000, -10629859, -4366230, -31781032, 57972, 190734, -204735,9062, 
0x00000000, -10619052, -4379230, -31834884, 58316, 190121, -204623,9213, 
0x00000000, -10655919, -4390466, -31928388, 59784, 189046, -204143,9363, 
0x00000000, -10639416, -4373558, -32008796, 60136, 188873, -204157,9517, 
0x00000000, -10618786, -4361034, -32128528, 59665, 187949, -204540,9670, 
0x00000000, -10616053, -4385125, -32214320, 59959, 186896, -204346,9825, 
0x00000000, -10607007, -4362489, -32325490, 60077, 186445, -204499,9978, 
0x00000000, -10611912, -4371902, -32417244, 60023, 185836, -204325,10129, 
0x00000000, -10620585, -4400581, -32531484, 59858, 185317, -204273,10285, 
0x00000000, -10632396, -4411953, -32612778, 59859, 185078, -203985,10437, 
0x00000000, -10600756, -4389102, -32760508, 59808, 184187, -204484,10588, 
0x00000000, -10590548, -4377518, -32865152, 59662, 183620, -204632,10827, 
0x00000000, -10589605, -4368344, -33017288, 59419, 183110, -204519,10978, 
0x00000000, -10563335, -4349338, -33118662, 59294, 182503, -204811,11130, 
0x00000000, -10574757, -4374566, -33227718, 59091, 182424, -204936,11296, 
0x00000000, -10576407, -4358363, -33324146, 58621, 182496, -204871,11450, 
0x00000000, -10520850, -4337353, -33433228, 58670, 181529, -205213,11602, 
0x00000000, -10536510, -4391168, -33566868, 58498, 181296, -204854,11762, 
0x00000000, -10513639, -4406788, -33848032, 58827, 179695, -204850,12198, 
0x00000000, -10538776, -4439097, -33977436, 58912, 179278, -204700,12364, 
0x00000000, -10543710, -4421911, -34103812, 59027, 178573, -204794,12524, 
0x00000000, -10519691, -4411690, -34182988, 59189, 178092, -204483,12683, 
0x00000000, -10527715, -4426743, -34307336, 59374, 177887, -204530,12922, 
0x00000000, -10501019, -4426567, -34470568, 59362, 177047, -204873,13081, 
