encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-14532,10542,-5111,40,260,43,160,0
0,528,6892,-2374,69,-21,-39,309,0
0,-5312,15539,482,58,132,259,462,0
0,-11644,16539,3506,102,-197,101,615,0
0,1712,11427,286,-108,41,443,770,0
0,-11502,9687,-812,46,-10,326,926,0
0,-5824,2454,481,86,136,-99,1079,0
0,-3296,16517,200,20,61,101,1230,0
0,-4326,9176,-6781,-105,91,163,1386,0
0,5876,8088,5430,20,98,56,1547,0
0,-86,8677,-592,-69,105,283,1721,0
0,-1808,9674,-5338,-146,43,13,1875,0
0,7944,6150,1880,21,69,161,2038,0
0,788,9876,-2743,-139,-114,156,2190,0
0,2724,15488,-1393,-46,-122,457,2342,0
0,4306,9397,1088,67,254,-30,2497,0
0,-7532,13818,-6737,-297,-14,285,2652,0
0,7338,6342,-8556,-164,72,182,2805,0
0,-9344,10309,2317,-199,193,288,2959,0
0,-3466,10829,1229,-4,29,248,3111,0
0,5000,14032,1781,192,83,82,3261,0
0,784,19391,743,-150,24,394,3413,0
0,8682,5506,1764,-35,-112,143,3567,0
0,1180,13792,-4557,-113,-48,335,3719,0
0,10770,9452,7341,42,-63,146,3870,0
0,12804,10268,6458,31,2,329,4022,0
77,13830,16304,2739,-180,-96,188,4174,0
77,16734,11026,6504,-198,-99,37,4327,0
77,28544,6639,5200,-207,-33,-42,4480,0
77,23968,11075,6660,-210,-197,423,4632,0
90,26612,8160,4310,-208,-215,233,4789,0
167,33244,3931,9743,-342,-224,176,4939,0
272,34632,11208,12197,-257,-222,70,5097,0
397,26984,3769,-247,-448,-111,-98,5247,0
530,36428,8455,15838,-162,-164,442,5397,0
680,40460,5611,9424,-410,13,197,5552,0
839,45900,13744,3978,-505,-460,-21,5704,0
999,52376,3108,11665,-358,39,317,5855,0
1142,47416,10432,10423,-464,-193,147,6007,0
1288,43078,8387,3645,-638,-285,109,6159,0
1432,51680,11319,9571,-536,-422,236,6311,0
1590,39262,9260,315,-744,-330,187,6468,0
1733,44630,9461,6816,-506,-294,204,6621,0
1881,54216,9332,2422,-723,-439,295,6772,0
2028,65880,17709,12531,-692,-680,-147,6923,-1
2178,56886,18709,12034,-570,-506,137,7078,-1
2331,51432,9139,7065,-799,-503,-37,7232,-1
2481,60536,12159,11452,-788,-459,249,7389,-1
2619,135640,22206,3805,-925,-1410,241,7544,-1
2760,258156,28100,9964,-1475,-2245,216,7695,-1
2890,352492,32554,19229,-2111,-3135,-80,7845,-1
3027,453484,31477,-14639,-2785,-3914,333,7998,-1
3166,566958,52190,-4844,-2853,-4695,-227,8154,-1
3307,669972,39886,-16190,-3501,-5496,26,8309,-1
3449,744732,45134,-11548,-3653,-5960,57,8461,-1
3574,820052,53879,-5498,-4551,-6432,-170,8610,-1
3714,933840,60286,-28130,-4795,-7134,-198,8761,-1
3856,1013152,67049,-19601,-5086,-7679,-245,8911,-1
3976,1103076,77383,-17811,-5455,-8215,-411,9062,-1
4101,1156928,88190,-30811,-5111,-8828,-299,9213,-1
4218,1250432,51323,-42047,-3643,-9903,181,9363,-1
4361,1330840,67826,-25139,-3291,-10076,167,9517,-1
4477,1450572,88456,-12615,-3762,-11000,-216,9670,-1
4603,1536364,91189,-36706,-3468,-12053,-22,9825,-1
