Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10698450, -4340493, -30660204, 62805, 198777, -204395,0, 
0x00000000, -10694091, -4336030, -30647792, 62908, 198527, -204578,967, 
0x00000000, -10695511, -4331830, -30648408, 63128, 198707, -204221,1130, 
0x00000000, -10695223, -4336295, -30648276, 63014, 198733, -204100,1291, 
0x00000000, -10696425, -4340369, -30647652, 62933, 198601, -204200,1451, 
0x00000000, -10689708, -4338946, -30649688, 63042, 198559, -204352,1620, 
0x00000000, -10699779, -4328139, -30644524, 63296, 198748, -204302,1783, 
0x00000000, -10701566, -4329905, -30639466, 63237, 198591, -204224,1940, 
0x00000000, -10699521, -4336651, -30645896, 63150, 198965, -204342,2099, 
0x00000000, -10693192, -4338997, -30647250, 63081, 198676, -203927,2258, 
0x00000000, -10688930, -4335145, -30655730, 63050, 198821, -204300,2418, 
0x00000000, -10685363, -4326689, -30643420, 63198, 198687, -204457,2578, 
0x00000000, -10694003, -4332765, -30635342, 63118, 198773, -204185,2735, 
0x00000000, -10686791, -4332663, -30637520, 63332, 198677, -204454,2894, 
0x00000000, -10686128, -4340619, -30629680, 63217, 198753, -204225,3056, 
0x00000000, -10694098, -4335088, -30641808, 63128, 198917, -204434,3213, 
0x00000000, -10695332, -4327724, -30630120, 63551, 198742, -204468,3377, 
0x00000000, -10688162, -4338912, -30636982, 63349, 198891, -204777,3538, 
0x00000000, -10698599, -4338307, -30638216, 63199, 198882, -204426,3697, 
0x00000000, -10685725, -4328873, -30638504, 63420, 198891, -204384,3854, 
0x00000000, -10688971, -4340047, -30628090, 63661, 198829, -204379,4024, 
0x00000000, -10688394, -4329637, -30635000, 63231, 198986, -203931,4188, 
0x00000000, -10689032, -4331132, -30625380, 63393, 199047, -204239,4344, 
0x00000000, -10685090, -4331947, -30623850, 63385, 198835, -204357,4505, 
0x00000000, -10692286, -4332759, -30631216, 63473, 198835, -204216,4661, 
0x00000000, -10689838, -4339830, -30626764, 63249, 198767, -204512,4819, 
0x00000000, -10689519, -4334425, -30635032, 63326, 199066, -204374,4977, 
0x00000000, -10688560, -4331825, -30629708, 63528, 198915, -204278,5137, 
0x00000000, -10681958, -4332952, -30622664, 63320, 198692, -204325,5297, 
0x00000000, -10680697, -4333840, -30623508, 63543, 199074, -204312,5454, 
0x00000000, -10689432, -4334845, -30620476, 63237, 199135, -204390,5612, 
0x00000000, -10692859, -4333197, -30611266, 63464, 199027, -204400,5768, 
0x00000000, -10686163, -4334521, -30625700, 63520, 199006, -204499,5924, 
0x00000000, -10691288, -4333649, -30616144, 63524, 199125, -204604,6080, 
0x00000000, -10691897, -4330229, -30606630, 63461, 199235, -204115,6240, 
0x00000000, -10696190, -4338001, -30614184, 63533, 199342, -204200,6395, 
0x00000000, -10689033, -4328204, -30615908, 63511, 199181, -204360,6551, 
0x00000000, -10687161, -4334846, -30607380, 63390, 199090, -204304,6709, 
0x00000000, -10689802, -4327829, -30610776, 63379, 199142, -204304,6865, 
0x00000000, -10685190, -4339247, -30607456, 63289, 199139, -204332,7020, 
0x00000000, -10693041, -4338224, -30610954, 63379, 199177, -204545,7175, 
0x00000000, -10693708, -4336478, -30601868, 63463, 199269, -204280,7328, 
0x00000000, -10689326, -4341006, -30612272, 63307, 199136, -204539,7484, 
0x00000000, -10687177, -4329696, -30614500, 63481, 199286, -204516,7646, 
0x00000000, -10691968, -4329884, -30595228, 63569, 199321, -204431,7802, 
0x00000000, -10683323, -4328684, -30611232, 63355, 199056, -204531,8087, 
0x00000000, -10688016, -4331983, -30606450, 63588, 199401, -204366,8241, 
0x00000000, -10684567, -4338167, -30610728, 63522, 199224, -204082,8394, 
0x00000000, -10679381, -4338065, -30612328, 63508, 199405, -203968,8550, 
0x00000000, -10688617, -4342653, -30613828, 63297, 199249, -204108,8706, 
0x00000000, -10690434, -4331781, -30609774, 63613, 199184, -204385,8863, 
0x00000000, -10686391, -4338679, -30603942, 63493, 199250, -204206,9019, 
0x00000000, -10681805, -4339081, -30610782, 63391, 199457, -204124,9178, 
0x00000000, -10680390, -4334590, -30610956, 63540, 199397, -204416,9337, 
0x00000000, -10685454, -4342967, -30781124, 63042, 198104, -204158,9489, 
0x00000000, -10660398, -4334449, -30944892, 62352, 196593, -204626,9645, 
0x00000000, -10653309, -4356462, -31019902, 61951, 195927, -204454,9799, 
0x00000000, -10653135, -4361886, -31119572, 61603, 195244, -204469,9953, 
0x00000000, -10644601, -4365299, -31269160, 61133, 194283, -204404,10108, 
0x00000000, -10648273, -4370425, -31406216, 60452, 193422, -204348,10263, 
0x00000000, -10631060, -4390939, -31538648, 59775, 192651, -204438,10417, 
0x00000000, -10607461, -4355637, -31687484, 60093, 191528, -204574,10579, 
0x00000000, -10631440, -4365473, -31773264, 61489, 190474, -204498,10736, 
0x00000000, -10621088, -4366646, -31857640, 61404, 190195, -204600,10889, 
0x00000000, -10621968, -4362999, -31974216, 61490, 189358, -204551,11042, 
0x00000000, -10627589, -4377397, -32054708, 61730, 188785, -204354,11203, 
0x00000000, -10619742, -4388549, -32185160, 62059, 187886, -204186,11357, 
0x00000000, -10627221, -4385801, -32335888, 62021, 187421, -204642,11509, 
0x00000000, -10602818, -4384032, -32489662, 62003, 186465, -204799,11662, 
0x00000000, -10597532, -4371755, -32627398, 61962, 185722, -204741,11819, 
0x00000000, -10589921, -4387124, -32782400, 62003, 185301, -204354,11973, 
0x00000000, -10576212, -4340379, -32908842, 61750, 184629, -205128,12129, 
0x00000000, -10598587, -4377139, -33047076, 61419, 184766, -204787,12285, 
0x00000000, -10538850, -4350089, -33217656, 61205, 183862, -205110,12438, 
0x00000000, -10533307, -4372056, -33345240, 61274, 183662, -204681,12592, 
0x00000000, -10508103, -4376213, -33502028, 61180, 182591, -204998,12744, 
0x00000000, -10521087, -4402712, -33676756, 61404, 181730, -204659,12906, 
0x00000000, -10491676, -4362059, -33821484, 61863, 181223, -204977,13059, 
0x00000000, -10526051, -4435568, -33960676, 61864, 180740, -204590,13212, 
0x00000000, -10551464, -4464177, -34123568, 62386, 180300, -204258,13365, 
0x00000000, -10507092, -4414022, -34302128, 62188, 179436, -204860,13522, 
0x00000000, -10507611, -4430895, -34467440, 62263, 178745, -204586,13675, 
0x00000000, -10483894, -4429204, -34632956, 62362, 178278, -204884,13828, 
0x00000000, -10471860, -4383399, -34761620, 62472, 177739, -205013,13981, 
0x00000000, -10451793, -4410692, -34921948, 62243, 177241, -204797,14134, 
0x00000000, -10451135, -4358460, -35032676, 62236, 176829, -205074,14297, 
0x00000000, -10424718, -4379034, -35155872, 62312, 176139, -204846,14451, 
0x00000000, -10470584, -4442023, -35300044, 62682, 175733, -204688,14603, 
0x00000000, -10467534, -4435053, -35426064, 62946, 174983, -204859,14761, 
0x00000000, -10457786, -4440666, -35570760, 62845, 174571, -204982,14914, 
0x00000000, -10441123, -4378895, -35719792, 63262, 173958, -205191,15073, 
0x00000000, -10452220, -4374698, -35860228, 63468, 173250, -205268,15231, 
0x00000000, -10424639, -4333072, -35997984, 63650, 172632, -205452,15388, 
0x00000000, -10420421, -4297438, -36145520, 63719, 172113, -205698,15541, 
0x00000000, -10381614, -4268919, -36254524, 63768, 171418, -205714,15692, 
0x00000000, -10434089, -4314572, -36358648, 63690, 171255, -205556,15844, 
0x00000000, -10439727, -4311001, -36498048, 64009, 170716, -205525,15999, 
0x00000000, -10414525, -4238677, -36581488, 64218, 170414, -206093,16153, 
0x00000000, -10419855, -4260539, -36667828, 64054, 170201, -205880,16309, 
0x00000000, -10410667, -4263699, -36586112, 63916, 170845, -205766,16464, 
0x00000000, -10434222, -4277373, -36572128, 64041, 171012, -205966,16618, 
0x00000000, -10405904, -4284737, -36563480, 64114, 171025, -205532,16771, 
0x00000000, -10442953, -4309103, -36560660, 63891, 171226, -205403,16927, 
0x00000000, -10479703, -4329358, -36586544, 63717, 171529, -205510,17080, 
0x00000000, -10435601, -4323542, -36722192, 63655, 171383, -205427,17233, 
0x00000000, -10391916, -4270642, -36806204, 63804, 170646, -205489,17392, 
