encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,5356,6331,5895,-58,-437,-94,151,0
0,-5128,-899,7377,288,-1,178,302,0
0,-3718,658,6009,22,-146,-94,454,0
0,974,1450,3520,193,35,-179,604,0
0,1310,6489,7439,251,-312,-135,756,0
0,-4578,-2154,-890,155,-35,-102,907,0
0,-2482,-1573,6355,194,-52,-8,1056,0
0,-2482,-3592,6649,237,-79,-248,1207,0
0,1454,-197,7715,98,-44,-76,1359,0
0,-6974,-915,7373,55,-152,108,1517,0
9,-1362,1302,3696,-54,-32,-158,1670,0
82,-7688,7448,2003,88,-48,66,1822,0
166,9900,2391,5012,31,-102,-146,1973,0
269,3044,8268,10070,191,-157,156,2124,0
408,-9894,-1147,8328,-51,228,2,2274,0
566,-734,-1144,5722,-151,268,-244,2428,0
717,-1130,3750,16111,325,-35,-101,2588,0
848,-6942,1767,12748,41,10,46,2739,0
981,-4426,6065,-348,-37,-70,-387,2891,0
1114,598,-8024,8872,-10,115,-218,3044,0
1261,1226,7495,5915,-6,112,-172,3195,0
1395,-1838,-8324,7184,151,176,-117,3346,0
1568,-4470,3301,5902,69,116,-181,3498,0
1748,184,-254,7371,147,0,-301,3648,0
1936,174,3492,4458,48,157,110,3806,0
2122,-6566,8984,9395,213,17,187,3966,0
2300,-2078,-186,11392,83,177,-244,4120,0
2479,-7054,2204,15456,-43,-12,-97,4271,0
2663,2996,-2728,16502,-153,138,-3,4421,0
2860,-11210,3055,15559,22,252,-64,4576,0
3032,3386,-1596,8749,-167,79,-138,4727,0
3181,4604,766,9580,-116,36,-13,4878,0
3261,-2174,5265,10126,-43,154,-150,5031,0
3347,-3034,12577,17412,-353,71,-173,5189,0
3434,-2502,4179,15622,16,-70,-119,5341,0
3527,5382,6294,15121,118,136,-160,5493,0
3852,9554,-4159,7746,-242,240,-289,5971,0
3952,2402,-2375,10858,-326,145,118,6133,0
