Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10682980, -4264330, -30730820, 61829, 198422, -207071,0, 
0x00000000, -10683138, -4270652, -30726780, 61898, 198448, -207076,156, 
0x00000000, -10684056, -4268717, -30735652, 61805, 198344, -206924,308, 
0x00000000, -10688016, -4267787, -30727952, 61956, 198549, -206989,463, 
0x00000000, -10680819, -4264188, -30733360, 61733, 198349, -206910,615, 
0x00000000, -10681051, -4269837, -30730690, 61675, 198320, -206897,764, 
0x00000000, -10680729, -4262719, -30725462, 61859, 198224, -206796,914, 
0x00000000, -10680940, -4268845, -30727224, 61980, 198380, -206966,1079, 
0x00000000, -10683989, -4257665, -30731168, 61931, 198410, -207059,1230, 
0x00000000, -10690614, -4268693, -30730044, 61851, 198362, -206716,1381, 
0x00000000, -10689768, -4268335, -30738960, 62028, 198263, -207146,1538, 
0x00000000, -10682866, -4264753, -30729088, 62045, 198116, -207314,1707, 
0x00000000, -10679601, -4271561, -30720980, 61803, 198014, -206968,1857, 
0x00000000, -10684826, -4272398, -30733224, 61864, 198049, -207041,2009, 
0x00000000, -10685560, -4274500, -30729824, 61855, 197946, -206922,2158, 
0x00000000, -10682313, -4270670, -30733552, 62174, 198113, -206853,2309, 
0x00000000, -10685012, -4261473, -30736620, 61886, 198459, -206962,2460, 
0x00000000, -10688062, -4273708, -30731222, 61702, 198228, -207070,2611, 
0x00000000, -10688767, -4270569, -30731144, 62103, 198172, -206804,2762, 
0x00000000, -10680777, -4263598, -30734340, 62086, 198062, -207173,2912, 
0x00000000, -10688131, -4270058, -30731032, 61945, 198031, -206973,3068, 
0x00000000, -10679287, -4270193, -30722976, 62013, 197768, -206997,3245, 
0x00000000, -10681626, -4263889, -30736992, 62034, 198066, -207134,3398, 
0x00000000, -10687587, -4262052, -30734092, 62176, 197996, -207112,3554, 
0x00000000, -10689907, -4270280, -30733684, 61975, 197891, -207097,3716, 
0x00000000, -10684848, -4264723, -30733350, 62045, 197933, -207065,3867, 
0x00000000, -10700036, -4262790, -30760176, 61862, 197829, -207058,4019, 
0x00000000, -10682594, -4263524, -30953556, 61665, 196542, -207008,4169, 
