encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,4144,1719,-1819,249,-259,378,152,0
0,1830,12421,2229,139,-52,412,309,0
0,-4782,-1344,-772,4,55,205,470,0
0,-1500,5481,1913,38,-148,-38,624,0
0,372,3090,-147,-129,-207,193,776,0
0,8406,2894,-2029,-83,-375,268,931,0
0,5330,-3498,-3315,-59,-177,40,1085,0
0,-7232,-979,-3923,-93,-46,172,1248,0
0,4110,5242,-3766,-116,-372,130,1407,0
0,-9298,5567,3578,-89,-309,138,1585,0
40,7628,-3524,-119,67,-182,77,1736,0
156,-14932,5898,5141,67,-226,86,1888,0
269,308,-792,-151,-288,-130,482,2043,0
374,3336,9851,10308,17,-117,283,2196,0
477,6832,2536,1142,-339,-92,241,2352,0
594,7768,2257,3239,14,-46,-68,2506,0
715,-3048,-2182,6106,16,60,11,2659,0
827,8590,2912,1731,-258,-119,329,2811,0
976,7370,-3885,6872,-15,100,-220,2965,0
1159,14816,-2126,1339,-110,133,181,3117,0
1324,16586,1371,-669,-212,232,72,3269,0
1514,12336,-3168,5579,-27,-34,286,3428,0
1709,17424,2080,-3119,-180,324,133,3580,0
1904,11124,-2292,1558,-398,193,220,3733,0
2121,33092,603,-1961,-27,8,260,3884,0
2305,19060,-458,6001,-115,-147,-21,4041,0
2489,13240,325,4672,-158,-105,301,4197,0
2659,12792,3895,-5287,-437,185,119,4354,0
2824,23372,-6368,12361,-258,-29,182,4504,0
3012,36660,-8868,5247,-348,10,-111,4657,0
3177,28096,-6866,6955,-536,104,267,4808,0
3377,148124,4765,4806,-1041,-838,76,4976,0
3561,314196,18864,10510,-1331,-1787,-9,5127,0
3740,439006,32026,5757,-1507,-2711,-153,5279,0
3945,582492,32824,-18022,-1862,-3453,416,5435,0
4141,690436,33111,-8050,-2243,-3845,-15,5588,0
4335,816142,46295,-18827,-2498,-4652,98,5740,0
4532,949048,61114,-9436,-2525,-5142,-280,5891,0
4756,1061528,32373,-43446,-1209,-6245,342,6051,0
4964,1207164,63875,-27850,-994,-6744,-188,6205,0
5190,1342660,67926,5954,-703,-7708,-217,6363,0
5416,1476662,57867,-23421,-12,-8221,109,6518,0
5624,1636028,70031,36043,216,-8810,-537,6671,0
5842,1812514,72866,-39645,400,-9710,20,6824,0
6083,1981772,89944,18409,599,-9820,-102,6975,0
6308,2137952,105987,-8765,339,-10379,-44,7127,-1
6516,2285664,89639,15905,582,-10057,-170,7278,-1
6755,2464618,99698,-19805,417,-10810,-181,7431,-1
7003,2667464,118482,-20635,353,-11351,-158,7590,-1
7251,2851404,122768,-63467,603,-11785,8,7741,-1
7473,3054612,129146,-48265,1531,-12490,-97,7892,-1
7724,3207584,140025,-12946,1462,-13136,-644,8045,-1
7968,3403752,111174,-84431,2100,-13405,33,8195,-1
8215,3545544,122650,-77278,2649,-13885,-127,8347,-1
8462,3737032,143919,-100784,3070,-14076,134,8498,-1
8683,3908032,201081,-24552,3359,-14543,-58,8654,-1
8913,4079776,183360,-85001,3542,-14839,-47,8806,-1
9145,4216856,236275,-28797,3631,-14654,-117,8958,-1
9374,4418672,207168,-76469,4080,-15231,-63,9121,-1
9596,4548484,238750,-50488,4392,-15803,-83,9274,-1
9813,4687580,216966,-115057,4964,-15969,393,9427,-1
10032,4856760,206585,-82839,5761,-16257,-125,9580,-1
10251,5014696,228550,-46356,6301,-16774,0,9742,-1
10469,5177896,223057,-41457,6534,-16774,-125,9897,-1
10686,5345408,272061,66160,6978,-17471,-371,10047,-1
10926,5503712,280795,53508,7379,-17735,-200,10215,-1
