encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-5300,1990,-5371,-158,-73,-144,161,0
0,1740,1426,1983,-133,-158,-24,323,0
0,-404,-3498,-5261,-439,182,50,479,0
0,204,-2591,-3304,-296,-51,63,639,0
0,13092,-5380,-8948,-649,8,310,795,0
780,18690,2251,742,-233,-61,-19,2459,0
904,195118,25322,-3867,-683,-1373,-6,2619,0
1026,285898,17292,-9482,-618,-1589,-61,2776,0
1139,384414,25126,-5933,-598,-2361,-173,2935,0
1261,462832,17293,-21317,-689,-2600,91,3090,0
1372,543570,34791,-13432,-497,-3041,-221,3244,0
1498,605536,45982,-17318,-623,-3516,-5,3402,0
1611,703074,61424,-9711,-652,-3766,-310,3565,0
1730,771760,56369,-21095,-852,-3914,28,3721,0
1853,820760,64659,-2859,-686,-4442,2,3877,0
1974,897052,43325,9296,-825,-4543,-423,4035,0
2088,967368,63048,10937,-890,-4624,-191,4189,0
2201,1029376,55166,27538,-974,-5026,-444,4343,0
2319,1104362,39437,30927,-1052,-5189,-179,4496,0
2445,1155362,69894,38663,-1357,-5479,-469,4658,0
2558,1162774,-24555,58647,-1767,-5185,-626,4814,0
2677,1241446,-23901,44009,-1076,-5777,-609,4981,0
2803,1344458,5428,54790,140,-6750,-803,5138,0
2919,1433566,23935,55118,496,-7253,-331,5297,0
3037,1514818,51617,23933,255,-7537,-272,5450,0
3158,1596862,66826,57930,710,-8056,-467,5614,0
3290,1696118,75769,48680,969,-8567,-645,5781,0
3404,1772948,70607,52031,1242,-8990,-512,5937,0
3515,1866672,78142,24562,1229,-9324,-262,6093,0
3638,1973898,86860,24713,1736,-10075,-286,6248,0
3751,2057858,103634,-3894,1691,-10164,-115,6404,0
3873,2163142,109596,2328,1765,-10361,-364,6559,0
3984,2248722,105278,-3300,1785,-10842,-83,6713,0
4111,2346154,132624,-9020,1961,-11128,-30,6868,0
4222,2426694,114192,-3419,1900,-10988,48,7022,-1
4338,2531814,146857,11158,2295,-11434,-59,7179,-1
4468,2595846,158606,28305,2215,-11618,-500,7335,-1
4576,2640514,80344,11188,1747,-10620,-298,7494,-1
