Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10652710, -4268301, -30577496, 62814, 199027, -207269,0, 
0x00000000, -10655473, -4272058, -30574860, 62631, 199413, -207230,157, 
0x00000000, -10662183, -4265927, -30578204, 62668, 199275, -207219,315, 
0x00000000, -10656499, -4267669, -30579860, 62804, 199307, -207087,473, 
0x00000000, -10657131, -4267979, -30576228, 62784, 199035, -207053,641, 
0x00000000, -10660653, -4278064, -30578754, 62688, 199491, -207195,796, 
0x00000000, -10652231, -4264218, -30574408, 63011, 199172, -207221,953, 
0x00000000, -10658683, -4276877, -30577772, 62720, 199490, -206954,1105, 
0x00000000, -10664406, -4278349, -30573528, 62818, 199536, -207068,1269, 
0x00000000, -10662659, -4272786, -30575578, 62833, 199435, -207312,1426, 
0x00000000, -10666122, -4271519, -30571956, 63074, 199498, -207258,1581, 
0x00000000, -10669024, -4274579, -30573920, 62966, 199540, -207267,1737, 
0x00000000, -10656776, -4276053, -30579502, 62718, 199528, -206959,1892, 
0x00000000, -10662031, -4277332, -30569142, 63027, 199475, -207040,2049, 
0x00000000, -10659292, -4271894, -30573444, 62987, 199490, -207042,2214, 
0x00000000, -10661259, -4271982, -30567068, 63347, 199594, -207253,2367, 
0x00000000, -10658394, -4274737, -30566024, 63051, 199437, -207013,2534, 
0x00000000, -10656454, -4268535, -30574080, 63047, 199369, -206873,2694, 
0x00000000, -10657910, -4274309, -30567812, 63157, 199509, -207384,2850, 
0x00000000, -10658144, -4264826, -30570682, 63089, 199609, -207145,3006, 
0x00000000, -10660045, -4272327, -30564772, 63154, 199713, -207112,3160, 
0x00000000, -10652635, -4272801, -30566524, 63038, 199559, -207021,3314, 
0x00000000, -10656464, -4263367, -30578752, 63055, 199267, -207276,3468, 
0x00000000, -10660224, -4276848, -30570320, 62896, 199731, -207076,3622, 
0x00000000, -10648460, -4280044, -30755356, 62510, 198740, -207299,3777, 
0x00000000, -10639848, -4276912, -30986022, 62319, 197342, -207189,3931, 
0x00000000, -10630324, -4285889, -31185736, 61629, 196258, -207152,4083, 
0x00000000, -10624847, -4292745, -31362108, 61392, 195602, -207377,4245, 
0x00000000, -10599463, -4310892, -31527956, 61313, 194859, -207402,4398, 
0x00000000, -10598492, -4295836, -31752992, 63126, 193351, -207112,4552, 
0x00000000, -10590663, -4266183, -31915552, 63175, 192612, -207369,4709, 
0x00000000, -10594841, -4295903, -32096356, 63808, 191632, -207178,4864, 
0x00000000, -10566483, -4288899, -32302304, 64289, 190416, -207301,5024, 
0x00000000, -10563473, -4274500, -32577356, 64658, 189967, -207470,5186, 
0x00000000, -10568949, -4285681, -32801744, 64689, 190240, -207527,5341, 
0x00000000, -10570132, -4319688, -33096908, 64919, 189866, -207433,5495, 
0x00000000, -10542074, -4278495, -33420180, 65035, 188720, -207685,5648, 
0x00000000, -10498092, -4296178, -33732876, 65790, 187491, -207259,5807, 
0x00000000, -10524580, -4367221, -34072600, 67357, 186700, -207388,5961, 
0x00000000, -10500998, -4339732, -34401808, 68261, 186467, -207486,6114, 
0x00000000, -10470114, -4316131, -34746480, 68822, 186105, -207482,6273, 
0x00000000, -10437529, -4310898, -35058032, 69614, 185847, -207281,6430, 
0x00000000, -10419846, -4316172, -35306808, 70438, 185110, -207498,6584, 
0x00000000, -10398795, -4232174, -35565212, 71153, 184550, -207637,6744, 
0x00000000, -10426094, -4232425, -35737656, 71732, 184199, -207612,6895, 
0x00000000, -10424453, -4196078, -35861720, 71945, 183660, -207881,7050, 
0x00000000, -10414797, -4198318, -36043916, 72321, 183208, -207591,7204, 
0x00000000, -10386616, -4166170, -36199452, 72698, 182777, -207698,7359, 
0x00000000, -10401040, -4195992, -36352540, 73087, 182269, -207683,7513, 
0x00000000, -10351117, -4096111, -36536224, 73622, 182236, -208168,7674, 
0x00000000, -10397549, -4146692, -36666484, 74325, 181593, -207648,7828, 
0x00000000, -10377867, -4107539, -36842016, 74681, 180959, -207870,7980, 
