Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10667745, -4220848, -30536014, 61871, 198539, -208033,0, 
0x00000000, -10668771, -4225004, -30520176, 61855, 198263, -208252,162, 
0x00000000, -10666902, -4227069, -30524876, 61858, 198455, -208249,315, 
0x00000000, -10662721, -4223286, -30523130, 61923, 198261, -208282,471, 
0x00000000, -10667859, -4229118, -30535564, 62060, 198705, -208287,626, 
0x00000000, -10662010, -4224593, -30539368, 61752, 198555, -208280,780, 
0x00000000, -10666322, -4225958, -30537334, 61811, 198361, -208096,935, 
0x00000000, -10659537, -4227345, -30531284, 61843, 198314, -208317,1088, 
0x00000000, -10668101, -4225745, -30538744, 61882, 198396, -208382,1246, 
0x00000000, -10657194, -4224744, -30533250, 62004, 198251, -208421,1398, 
0x00000000, -10663530, -4222198, -30534112, 62014, 198488, -208266,1552, 
0x00000000, -10662624, -4215114, -30526702, 62148, 198201, -208057,1710, 
0x00000000, -10663648, -4230779, -30534952, 61901, 198346, -207839,1864, 
0x00000000, -10666070, -4225570, -30533604, 62085, 198348, -207999,2017, 
0x00000000, -10668388, -4218064, -30530724, 62197, 198592, -208026,2168, 
0x00000000, -10674652, -4224247, -30538016, 61882, 198509, -208014,2321, 
0x00000000, -10669266, -4225985, -30536248, 61792, 198243, -207975,2476, 
0x00000000, -10659454, -4225685, -30535608, 61976, 198358, -208073,2634, 
0x00000000, -10671081, -4223778, -30536788, 61918, 198252, -208192,2794, 
0x00000000, -10672781, -4229313, -30530500, 61761, 198425, -208145,2945, 
0x00000000, -10670229, -4219610, -30530698, 62015, 198510, -208311,3098, 
0x00000000, -10664768, -4224404, -30542884, 61801, 198347, -208245,3260, 
0x00000000, -10668375, -4227067, -30544090, 61808, 198487, -208166,3412, 
0x00000000, -10663530, -4224810, -30543068, 62107, 198211, -208118,3568, 
0x00000000, -10674930, -4219566, -30544360, 62044, 198289, -207883,3721, 
0x00000000, -10675292, -4225124, -30545206, 61827, 198604, -208161,3873, 
