encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-1688,-8930,-11407,-257,75,-15,152,0
0,6700,-7164,-10790,68,72,12,303,0
0,-3912,-8656,-3749,-121,195,-54,460,0
0,88,-15130,-14947,-220,375,-52,610,0
0,2240,-2696,-6720,-101,171,-111,762,0
0,3704,-11211,-4709,56,-20,-227,927,0
0,-2376,-7676,-2407,159,128,-11,1087,0
0,-5138,-7162,-868,7,24,-95,1238,0
0,672,-500,-3118,-308,-57,-157,1389,0
25,3752,-14254,-3501,-178,144,-269,1541,0
71,3406,-7980,-4977,-127,136,-137,1691,0
120,3096,-10564,-6681,-237,122,-129,1840,0
199,20538,-4823,-3285,18,19,127,1995,0
293,2042,-12950,-5244,-54,99,112,2145,0
396,10016,-9570,833,-8,-152,-79,2295,0
515,20056,-11229,-6315,-388,155,-263,2454,0
634,7276,-7764,-12242,-227,-3,47,2605,0
751,14232,-6940,-211,-90,-65,-324,2757,0
858,10524,-12940,-13726,-308,44,-264,2912,0
991,19512,-3480,-1545,-192,-199,-92,3068,0
1112,15352,-11561,4156,-25,239,-70,3219,0
1234,13304,-11302,-3772,-238,-38,-11,3372,0
1354,15464,-8011,-2436,-345,70,63,3523,0
1478,14048,-6727,-2364,-380,26,-74,3674,0
1607,8480,-10509,655,-100,-6,75,3831,0
1734,28588,-11005,-5961,-418,86,-87,3982,0
1882,19752,-7549,-3490,-549,60,-128,4136,0
2004,31312,-3424,-1277,-235,-91,-286,4294,0
2138,18832,-5860,99,-580,-239,119,4444,0
2284,29516,-7568,5193,-491,45,-238,4594,0
2432,23988,-10057,1954,-568,-16,23,4757,0
2555,18248,-6044,3812,-441,61,-205,4907,0
2676,15016,-9132,-9990,-405,230,23,5062,0
2793,24006,-11064,4422,-605,27,-186,5214,0
2933,22966,-10784,-4255,-681,61,-71,5368,0
3048,22964,-10501,-3807,-689,-109,-89,5524,0
3176,26960,-9904,-4111,-606,-96,-51,5677,0
3291,31780,-3088,-502,-514,-143,-221,5830,0
3402,56136,-8664,-2881,-495,-165,-8,5982,0
3515,146732,-642,-9645,-1181,-666,-265,6133,0
3644,230760,15407,352,-1190,-1709,-104,6295,0
3748,339694,14335,-1417,-1575,-2064,-145,6445,0
3877,438786,22491,2370,-1730,-2562,-325,6598,0
4006,499006,28345,-10725,-2116,-2982,-244,6755,0
4135,591756,20794,-32242,-2234,-3433,-310,6907,0
4269,672914,29975,-38867,-2687,-3850,-236,7062,0
4401,742176,39011,-33867,-2580,-4236,-157,7214,0
4543,825716,29662,-51062,-2685,-4464,-281,7363,0
4701,902756,30214,-55149,-3005,-4687,5,7517,0
4843,1011478,61845,-40009,-2614,-5368,-349,7668,0
5003,1084176,49421,-30430,-1530,-6048,-324,7826,0
5144,1177880,63109,-36306,-1121,-6675,-235,7977,0
5289,1289528,67427,-39417,-1106,-7003,51,8133,0
5449,1383808,84956,-11921,-660,-7411,-77,8286,0
5599,1459792,56686,-56740,-267,-7825,-17,8438,-1
5737,1579526,70692,-40017,-19,-8181,-172,8590,-1
5889,1691074,84046,-25986,-95,-8713,-332,8742,-1
6042,1770296,73693,-42987,25,-9044,-197,8895,-1
6179,1883600,100306,-32713,245,-9488,-330,9045,-1
6331,2016508,93631,-37210,404,-9739,-48,9198,-1
6494,2126200,105998,-13522,469,-9951,-253,9357,-1
6660,2205880,94189,11658,563,-9995,-481,9536,-1
6814,2337332,130409,10403,540,-10260,-590,9692,-1
6950,2449424,144603,20440,588,-10906,-801,9845,-1
7115,2539166,110023,-17553,513,-10022,-309,9996,-1
7266,2674944,166652,1871,442,-10610,-485,10156,-1
7414,2789580,165005,-2865,626,-11124,-441,10308,-1
7557,2883680,157003,-29657,1065,-11629,-498,10461,-1
7718,3022956,129611,-56813,1361,-11974,-56,10620,-1
7863,3123952,146459,-12769,1634,-12482,-855,10773,-1
8009,3220564,144324,-18213,2169,-12558,-398,10926,-1
8153,3338148,142973,-41603,2054,-12859,-481,11079,-1
8316,3459440,145402,-60375,2559,-12950,-421,11237,-1
8462,3549004,164365,-38907,2612,-13393,-132,11389,-1
8605,3671940,193535,-36916,2773,-13796,-387,11541,-1
8769,3768684,185141,-54740,2998,-13696,-203,11696,-1
8914,3877780,219154,-28027,3010,-14120,-308,11847,-1
9057,3967608,222829,-56633,3252,-14483,-421,12003,-1
9202,4078044,218413,-76482,3430,-14586,-76,12155,-1
9350,4200324,230239,-61330,3708,-14517,-383,12307,-1
9494,4298012,247235,-45483,3779,-15136,-420,12458,-1
9639,4391676,198681,-118861,4206,-15107,-143,12611,-1
9786,4499864,196814,-94379,4479,-15595,-149,12761,-1
9947,4597556,224526,-66629,5071,-15723,-316,12916,-1
10090,4681548,183839,-114056,5378,-16079,-241,13067,-1
10236,4789916,209459,-95683,5806,-16179,33,13219,-1
10384,4913456,228909,-42107,6218,-16194,-141,13374,-1
10543,5019280,265335,-952,6369,-16865,-378,13526,-1
10687,5133932,255139,-26031,6479,-17008,-485,13678,-1
10834,5245128,277020,38235,7196,-17278,-490,13834,-1
10980,5348000,299733,63284,7154,-17734,-579,13986,-1
11123,5451936,291107,38005,7641,-17758,-581,14139,-1
11268,5561312,302572,61950,8059,-18319,-492,14294,-1
11432,5679212,324706,119796,8498,-18675,-662,14457,-1
11574,5758660,249442,46633,8688,-18607,-474,14609,-1
