Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10677749, -4241798, -30580428, 62219, 198508, -207418,0, 
0x00000000, -10675940, -4247574, -30572828, 61984, 198632, -207461,157, 
0x00000000, -10665297, -4241095, -30572948, 62296, 198416, -207395,322, 
0x00000000, -10668965, -4242979, -30580706, 62115, 198638, -207431,479, 
0x00000000, -10674900, -4236696, -30569532, 62403, 198722, -207426,636, 
0x00000000, -10667997, -4242645, -30583588, 62239, 198632, -207291,793, 
0x00000000, -10667130, -4236054, -30575816, 62297, 198373, -207574,951, 
0x00000000, -10669367, -4245430, -30582260, 62360, 198770, -207293,1110, 
0x00000000, -10670836, -4244180, -30576952, 62239, 198461, -207391,1265, 
0x00000000, -10675543, -4245590, -30577160, 62329, 198616, -207243,1422, 
0x00000000, -10674171, -4244312, -30574364, 62395, 198674, -207211,1584, 
0x00000000, -10676283, -4235959, -30581508, 62334, 198546, -207370,1740, 
0x00000000, -10676701, -4252391, -30573392, 62186, 198764, -207236,1897, 
0x00000000, -10674136, -4245209, -30582816, 62086, 198820, -207640,2055, 
0x00000000, -10673786, -4252633, -30572646, 61919, 198539, -207488,2222, 
0x00000000, -10685197, -4246832, -30569328, 62099, 198937, -207642,2378, 
0x00000000, -10682003, -4242273, -30577096, 62152, 198747, -207442,2542, 
0x00000000, -10667406, -4239578, -30584046, 62288, 198405, -207241,2701, 
0x00000000, -10674536, -4246565, -30586826, 62217, 198830, -207604,2863, 
0x00000000, -10670562, -4248454, -30575200, 61972, 198785, -207475,3019, 
0x00000000, -10678926, -4247037, -30569440, 61979, 199019, -207547,3183, 
0x00000000, -10671084, -4249904, -30575180, 62157, 198342, -207399,3339, 
0x00000000, -10676192, -4246286, -30577360, 61922, 198732, -207622,3498, 
0x00000000, -10674388, -4244748, -30582588, 61965, 198745, -207467,3655, 
0x00000000, -10676101, -4242436, -30572908, 62267, 198719, -207490,3820, 
0x00000000, -10678930, -4239948, -30576792, 62088, 198632, -207521,3974, 
0x00000000, -10664923, -4246525, -30571172, 61898, 198868, -207354,4130, 
0x00000000, -10678437, -4237804, -30584434, 62200, 199000, -207520,4291, 
0x00000000, -10676742, -4246613, -30596544, 61898, 198673, -207454,4447, 
0x00000000, -10671830, -4240595, -30601868, 61919, 198770, -207536,4602, 
0x00000000, -10672749, -4236564, -30609564, 61872, 198931, -207599,4767, 
0x00000000, -10664968, -4246883, -30623484, 61599, 198801, -207427,4923, 
0x00000000, -10666383, -4240920, -30629062, 61893, 198758, -207751,5093, 
0x00000000, -10671566, -4255269, -30645864, 61446, 198777, -207693,5248, 
0x00000000, -10670666, -4246848, -30640208, 61536, 198853, -207262,5413, 
0x00000000, -10673378, -4245536, -30655502, 61396, 198674, -207611,5569, 
0x00000000, -10668978, -4236213, -30656852, 61367, 198744, -207610,5731, 
0x00000000, -10675458, -4245277, -30662212, 61401, 198835, -207777,5890, 
0x00000000, -10680585, -4240281, -30661000, 61204, 198729, -207395,6046, 
0x00000000, -10676693, -4237937, -30661212, 61242, 198596, -207664,6200, 
0x00000000, -10674052, -4245358, -30668068, 61174, 198567, -207587,6365, 
0x00000000, -10671092, -4246380, -30667456, 61121, 198789, -207511,6518, 
0x00000000, -10669409, -4247647, -30679804, 61094, 198860, -207672,6679, 
0x00000000, -10661517, -4245115, -30743148, 60812, 198441, -207697,6851, 
0x00000000, -10668280, -4261760, -30881320, 60617, 197433, -207774,7011, 
0x00000000, -10657194, -4235513, -30966860, 60519, 197104, -207762,7167, 
0x00000000, -10645172, -4244314, -31050506, 60044, 196439, -207675,7321, 
0x00000000, -10633583, -4257039, -31124930, 59841, 196120, -207630,7479, 
0x00000000, -10634418, -4258564, -31237368, 59942, 195689, -207992,7638, 
0x00000000, -10636117, -4258538, -31307920, 59447, 195410, -207546,7793, 
0x00000000, -10624912, -4258003, -31395956, 59210, 194918, -207941,7949, 
0x00000000, -10632470, -4277238, -31471094, 59068, 194862, -207592,8113, 
0x00000000, -10610185, -4272118, -31559260, 59151, 194251, -207674,8269, 
0x00000000, -10612510, -4264926, -31639868, 58954, 193923, -207899,8429, 
0x00000000, -10603983, -4251471, -31713186, 58818, 193568, -207751,8591, 
0x00000000, -10599570, -4281417, -31817040, 60224, 192775, -207459,8745, 
0x00000000, -10599891, -4265173, -31922790, 61091, 191919, -207926,8899, 
0x00000000, -10602384, -4257945, -32015116, 61304, 191610, -207503,9060, 
0x00000000, -10606192, -4258567, -32117686, 61653, 191434, -207879,9217, 
0x00000000, -10595755, -4261202, -32236740, 61812, 190913, -207737,9370, 
0x00000000, -10579845, -4240746, -32339440, 62088, 189931, -207733,9522, 
0x00000000, -10590766, -4282086, -32436846, 62229, 189797, -207892,9676, 
0x00000000, -10589008, -4287863, -32567668, 62672, 189605, -207420,9829, 
0x00000000, -10566701, -4271447, -32680558, 62823, 189032, -207616,9990, 
0x00000000, -10565434, -4265299, -32766804, 62928, 188376, -207806,10143, 
0x00000000, -10543205, -4259719, -32852764, 62953, 188605, -207854,10296, 
