Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13230710, -7601541, -26256282, 81807, 176659, -213296,0, 
0x00000000, -13233036, -7598469, -26259180, 82034, 176569, -213123,150, 
0x00000000, -13230755, -7601251, -26244724, 81909, 176600, -213071,300, 
0x00000000, -13228511, -7599029, -26258472, 81774, 176539, -212858,453, 
0x00000000, -13227316, -7602197, -26255902, 81802, 176478, -213408,605, 
0x00000000, -13224887, -7608816, -26258400, 81722, 176558, -213028,755, 
0x00000000, -13221035, -7608304, -26253554, 81721, 176573, -213048,1264, 
0x00000000, -13231077, -7601211, -26258848, 81777, 176526, -213215,1414, 
0x00000000, -13231286, -7602492, -26254980, 82006, 176613, -213142,1586, 
0x00000000, -13236466, -7605726, -26252936, 81957, 176814, -212891,1735, 
0x00000000, -13231072, -7598986, -26250164, 81726, 176725, -213446,1890, 
0x00000000, -13231676, -7599413, -26242870, 81864, 176513, -213079,2042, 
0x00000000, -13238086, -7604435, -26258544, 81904, 176758, -212998,2193, 
0x00000000, -13235421, -7596948, -26251232, 81803, 176572, -212994,2344, 
0x00000000, -13235247, -7602574, -26248748, 81769, 176732, -213108,2497, 
0x00000000, -13236204, -7603015, -26246300, 81767, 176695, -213384,2649, 
0x00000000, -13235699, -7591217, -26260908, 81932, 176677, -213170,2801, 
0x00000000, -13227841, -7600561, -26260114, 81687, 176590, -213097,2953, 
0x00000000, -13233914, -7596138, -26247300, 81808, 176611, -213098,3110, 
0x00000000, -13232627, -7596679, -26251054, 81843, 176709, -212988,3260, 
0x00000000, -13232901, -7599481, -26247308, 81607, 176640, -213205,3412, 
0x00000000, -13232950, -7597460, -26248762, 81745, 176582, -213110,3565, 
0x00000000, -13231084, -7600927, -26251586, 81717, 176414, -213021,3717, 
0x00000000, -13234977, -7603431, -26248964, 81732, 176595, -213404,3868, 
0x00000000, -13229289, -7600244, -26263588, 81557, 176659, -213119,4132, 
0x00000000, -13237868, -7597765, -26250648, 81872, 176678, -213201,4283, 
0x00000000, -13227596, -7597605, -26254740, 81780, 176515, -213154,4434, 
0x00000000, -13228917, -7590924, -26267714, 81815, 176557, -213402,4587, 
0x00000000, -13238418, -7594983, -26263552, 81635, 176827, -213365,4738, 
0x00000000, -13230689, -7596830, -26253848, 81615, 176481, -213010,4888, 
0x00000000, -13231381, -7598562, -26256876, 81716, 176523, -213031,5040, 
0x00000000, -13233584, -7597017, -26254192, 81650, 176801, -212938,5192, 
0x00000000, -13240594, -7591244, -26245616, 81740, 176636, -213018,5343, 
0x00000000, -13236828, -7591439, -26257132, 81420, 176638, -213165,5494, 
0x00000000, -13232299, -7600275, -26249240, 81436, 176373, -213076,5646, 
0x00000000, -13232832, -7594859, -26254592, 81656, 176645, -213112,5802, 
0x00000000, -13230797, -7597642, -26264982, 81196, 176641, -213095,5955, 
0x00000000, -13231774, -7592878, -26261392, 81524, 176509, -213360,6105, 
0x00000000, -13238948, -7599581, -26265156, 81488, 176540, -213210,6256, 
0x00000000, -13235560, -7592573, -26259088, 81372, 176654, -213113,6406, 
0x00000000, -13236718, -7600953, -26257144, 81513, 176764, -212986,6556, 
0x00000000, -13232348, -7600006, -26273026, 81461, 176563, -213241,6713, 
0x00000000, -13237515, -7596610, -26260156, 81497, 176766, -213203,6864, 
0x00000000, -13234622, -7591363, -26260000, 81374, 176401, -213166,7013, 
0x00000000, -13236352, -7596471, -26261232, 81389, 176635, -213229,7164, 
0x00000000, -13240178, -7592947, -26266336, 81089, 176786, -213264,7317, 
0x00000000, -13237093, -7596382, -26266630, 81145, 176560, -213299,7735, 
