Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13235808, -7608992, -26295522, 81835, 176335, -213563,0, 
0x00000000, -13236331, -7597849, -26289782, 82133, 176567, -213266,155, 
0x00000000, -13239271, -7600089, -26289018, 81890, 176275, -213537,312, 
0x00000000, -13241954, -7605650, -26283042, 81879, 176575, -213434,467, 
0x00000000, -13234208, -7606176, -26283456, 81990, 176258, -213285,622, 
0x00000000, -13237550, -7611500, -26294816, 81810, 176252, -213355,778, 
0x00000000, -13233522, -7607636, -26288148, 81787, 176190, -213499,933, 
0x00000000, -13236532, -7603670, -26289900, 82006, 176379, -213458,1088, 
0x00000000, -13236732, -7596570, -26285378, 81981, 176151, -213274,1241, 
0x00000000, -13238643, -7598903, -26300132, 81922, 176231, -213143,1397, 
0x00000000, -13224931, -7600297, -26296332, 81704, 176153, -213193,1558, 
0x00000000, -13241982, -7597617, -26290828, 81890, 176162, -213160,1714, 
0x00000000, -13239536, -7600809, -26302190, 81891, 176333, -213353,1869, 
0x00000000, -13239437, -7601265, -26296942, 81825, 176109, -213616,2024, 
0x00000000, -13235843, -7598333, -26292410, 81769, 176342, -213392,2179, 
0x00000000, -13236520, -7607555, -26296538, 81778, 176240, -213191,2335, 
0x00000000, -13237184, -7603471, -26311760, 81991, 176284, -213587,2490, 
0x00000000, -13237173, -7600913, -26294332, 81719, 176255, -213471,2650, 
0x00000000, -13237866, -7604547, -26297604, 81789, 176372, -213700,2804, 
0x00000000, -13233704, -7592891, -26301860, 82036, 176021, -213583,2960, 
0x00000000, -13242746, -7597382, -26294250, 82068, 176228, -213398,3118, 
0x00000000, -13241566, -7593580, -26296604, 82066, 176312, -213166,3272, 
0x00000000, -13239159, -7602120, -26290412, 81636, 176308, -213522,3425, 
0x00000000, -13237957, -7599704, -26296892, 81728, 176002, -213191,3585, 
0x00000000, -13239120, -7597376, -26288070, 81820, 176438, -213275,3740, 
0x00000000, -13239664, -7600049, -26306644, 81760, 176069, -213403,3896, 
0x00000000, -13243245, -7602998, -26309364, 81556, 176070, -213406,4051, 
0x00000000, -13242568, -7595053, -26298724, 81673, 176301, -213496,4206, 
0x00000000, -13244987, -7602223, -26294112, 81820, 176249, -213506,4362, 
0x00000000, -13237962, -7598976, -26294012, 81594, 176260, -213552,4518, 
0x00000000, -13237214, -7596344, -26298900, 81951, 176219, -213612,4677, 
0x00000000, -13242041, -7602878, -26303240, 81845, 176137, -213398,4832, 
0x00000000, -13529415, -7641112, -27374510, 62600, 216330, -209333,4987, 
0x00000000, -13857795, -7748816, -29440206, 28216, 292567, -206591,5158, 
0x00000000, -14703406, -8028712, -31422116, -2165, 368303, -202938,5312, 
0x00000000, -15099522, -8208102, -33417520, -30999, 445330, -202883,5466, 
0x00000000, -15718491, -8359940, -35501260, -61516, 525077, -198900,5620, 
0x00000000, -16074961, -8392203, -37341744, -93159, 593764, -191753,5776, 
0x00000000, -16135872, -8203474, -39388768, -123289, 671832, -183578,5931, 
0x00000000, -15996486, -7946917, -40176164, -135617, 701016, -174748,6085, 
0x00000000, -15966114, -7877918, -40460956, -140230, 711952, -172543,6242, 
0x00000000, -15972427, -7820225, -40611336, -142696, 717874, -170073,6397, 
0x00000000, -15906914, -7793860, -40721116, -144280, 721741, -170194,6551, 
0x00000000, -15965149, -7740136, -40794864, -145822, 724639, -167294,6706, 
0x00000000, -15893174, -7749549, -40849592, -146255, 726772, -168460,6860, 
0x00000000, -16212995, -7316762, -42014492, -166001, 769842, -144883,7015, 
0x00000000, -13344382, -6960567, -41021424, -159619, 727915, -177369,7177, 
0x00000000, -13253425, -8250492, -32560108, -29314, 407527, -233511,7572, 
0x00000000, -13024093, -8059762, -31649766, -13922, 372948, -231482,7731, 
0x00000000, -13042181, -8006429, -30834388, -179, 343027, -229815,7887, 
0x00000000, -13459953, -8129767, -29386254, 24468, 289091, -227075,8040, 
0x00000000, -13476127, -7966753, -28233644, 45955, 247062, -221959,8196, 
0x00000000, -13220684, -7591017, -26466008, 78456, 182040, -214039,8351, 
0x00000000, -13234584, -7591952, -26339040, 80849, 177554, -213631,8504, 
0x00000000, -13240523, -7592004, -26329264, 81035, 177079, -213389,8658, 
0x00000000, -13235995, -7594563, -26323812, 81155, 177193, -213617,8812, 
0x00000000, -13231508, -7596201, -26318914, 81198, 176950, -213451,8965, 
0x00000000, -13240866, -7593263, -26312822, 81146, 176608, -213436,9117, 
0x00000000, -13237023, -7588115, -26314822, 81257, 176728, -213406,9270, 
0x00000000, -13241077, -7593266, -26322142, 81210, 176523, -213529,9425, 
0x00000000, -13236593, -7585059, -26303844, 81434, 176330, -213347,9578, 
0x00000000, -13236496, -7588991, -26304378, 81554, 176432, -213339,9731, 
0x00000000, -13234107, -7592622, -26305896, 81287, 176159, -213424,9884, 
0x00000000, -13229687, -7598461, -26307052, 81326, 176063, -213596,10037, 
0x00000000, -13239183, -7593544, -26307924, 81291, 176290, -213461,10190, 
0x00000000, -13240973, -7598719, -26293160, 81493, 176230, -213469,10352, 
0x00000000, -13242722, -7590860, -26302888, 81384, 176241, -213566,10503, 
0x00000000, -13234670, -7598053, -26297704, 81362, 176154, -213452,10657, 
0x00000000, -13230799, -7599573, -26297162, 81231, 175996, -213534,10820, 
0x00000000, -13228514, -7595341, -26304038, 81330, 175973, -213420, 1646311110188, 
