encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,2898,-2326,3072,227,-90,173,150,0
0,-11558,-45,290,102,-59,225,300,0
0,2190,2199,2512,-33,-120,438,453,0
0,-380,3394,-656,-5,-181,-112,605,0
0,2118,5823,-7275,-85,-101,268,755,0
0,-2728,9675,-6763,-86,-86,248,1264,0
0,2566,-367,330,-30,-133,81,1414,0
0,-1302,-576,-951,199,-46,154,1586,0
0,-3346,-5756,-4185,150,155,405,1735,0
0,-6118,-362,2555,-81,66,-150,1890,0
0,-13412,-966,2128,57,-146,217,2042,0
0,2262,-7376,-2894,97,99,298,2193,0
73,-5050,-4711,4593,-4,-87,302,2344,0
73,-7534,-4537,-1033,-38,73,188,2497,0
74,-9982,-5494,-1474,-40,36,-88,2649,0
74,4626,-4989,10324,125,18,126,2801,0
74,3832,2869,980,-120,-69,199,2953,0
74,-8982,-3204,5403,1,-48,198,3110,0
74,-5228,-1917,4862,36,50,308,3260,0
75,-8974,-2191,2060,-200,-19,91,3412,0
75,-7520,-2240,4081,-62,-77,186,3565,0
75,-4696,-374,614,-90,-245,275,3717,0
75,-7318,-4267,-1890,-75,-64,-108,3868,0
75,7306,1421,1297,-250,0,177,4132,0
75,-5634,-7158,3776,65,19,95,4283,0
75,-1542,3114,3936,-27,-144,142,4434,0
75,11432,1793,10617,8,-102,-106,4587,0
75,7270,-7708,6558,-172,168,-69,4738,0
75,-2434,21,4711,-192,-178,286,4888,0
75,594,-671,2979,-91,-136,265,5040,0
75,-2090,-2874,4524,-157,142,358,5192,0
75,-10666,-9884,10297,-67,-23,278,5343,0
75,850,-6118,10102,-387,-21,131,5494,0
75,-7042,-1589,1266,-371,-286,220,5646,0
75,-1690,-2122,6682,-151,-14,184,5802,0
75,8700,-87,3899,-611,-18,201,5955,0
75,5110,-1064,8663,-283,-150,-64,6105,0
75,8874,-8238,1960,-319,-119,86,6256,0
75,2806,-4850,8968,-435,-5,183,6406,0
75,862,-6008,588,-294,105,310,6556,0
75,16744,-1638,1535,-346,-96,55,6713,0
75,3874,-6805,4931,-310,107,93,6864,0
75,3718,-3912,10178,-433,-258,130,7013,0
75,4950,-5642,5070,-418,-24,67,7164,0
75,10054,-9468,8594,-718,127,32,7317,0
