Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13232485, -7608039, -26274032, 82007, 176525, -213291,0, 
0x00000000, -13226172, -7607310, -26285756, 82129, 176425, -213542,151, 
0x00000000, -13225579, -7608930, -26281690, 82243, 176577, -213355,303, 
0x00000000, -13234442, -7611646, -26278060, 82088, 176663, -213527,455, 
0x00000000, -13231159, -7614019, -26269384, 82130, 176460, -213629,608, 
0x00000000, -13234612, -7616506, -26276636, 82112, 176571, -213577,759, 
0x00000000, -13236145, -7610838, -26283304, 82294, 176470, -213407,917, 
0x00000000, -13230989, -7609991, -26273738, 82138, 176666, -213424,1068, 
0x00000000, -13233430, -7618276, -26279686, 81608, 176224, -213650,1221, 
0x00000000, -13237504, -7620639, -26293622, 82093, 176630, -213414,1372, 
0x00000000, -13235504, -7615735, -26281416, 81995, 176431, -213502,1543, 
0x00000000, -13229404, -7613480, -26278858, 82159, 176387, -213562,1693, 
0x00000000, -13232953, -7609838, -26272356, 82278, 176624, -213301,1844, 
0x00000000, -13239206, -7613243, -26281134, 82031, 176452, -213176,1997, 
0x00000000, -13236688, -7616004, -26275512, 81929, 176745, -213385,2150, 
0x00000000, -13238884, -7615780, -26279988, 82207, 176561, -213223,2300, 
0x00000000, -13233003, -7622241, -26284080, 81873, 176572, -213396,2451, 
0x00000000, -13234438, -7612032, -26272788, 82199, 176580, -212994,2603, 
0x00000000, -13235104, -7617479, -26280664, 82035, 176416, -213535,2755, 
0x00000000, -13232893, -7613508, -26279532, 82015, 176405, -213346,2908, 
0x00000000, -13239242, -7607778, -26278264, 82247, 176837, -213315,3062, 
0x00000000, -13238752, -7610032, -26277448, 82231, 176489, -213452,3214, 
0x00000000, -13239516, -7613511, -26283820, 82225, 176599, -213374,3367, 
0x00000000, -13232056, -7618792, -26279920, 81935, 176480, -213245,3519, 
0x00000000, -13236668, -7617903, -26286356, 82150, 176492, -213314,3670, 
0x00000000, -13236965, -7619441, -26280660, 82204, 176550, -213484,3824, 
0x00000000, -13230579, -7617967, -26275480, 82093, 176340, -213282,3974, 
0x00000000, -13241058, -7610275, -26276542, 82223, 176319, -213559,4127, 
0x00000000, -13242585, -7612286, -26281688, 82063, 176623, -213164,4283, 
0x00000000, -13237459, -7615907, -26286784, 82002, 176689, -213458,4436, 
0x00000000, -13242829, -7614814, -26290444, 82176, 176852, -213242,4592, 
0x00000000, -13233764, -7616265, -26272404, 82251, 176422, -213307,4746, 
0x00000000, -13233666, -7613893, -26274418, 82192, 176580, -213299,4898, 
0x00000000, -13242467, -7609007, -26279024, 82122, 176574, -213546,5053, 
0x00000000, -13662311, -7617931, -28678448, 40639, 265915, -204429,5206, 
0x00000000, -14749760, -8117066, -32222088, -12486, 400909, -205325,5357, 
0x00000000, -15582193, -8362486, -35472724, -61704, 524816, -200157,5510, 
0x00000000, -16061134, -8270957, -39024376, -117445, 658910, -186013,5761, 
0x00000000, -17754812, -7787445, -43929520, -186198, 847447, -142093,5916, 
0x00000000, -18520332, -8608110, -46334048, -222649, 939326, -161759,6067, 
0x00000000, -17009770, -7766575, -47666832, -245714, 987881, -148972,6220, 
0x00000000, -13864651, -7281521, -44584852, -212632, 865034, -180245,6371, 
0x00000000, -13148508, -8050497, -30201176, 11144, 320290, -229182,6856, 
0x00000000, -13343320, -7879860, -27929554, 52428, 236582, -220784,7026, 
0x00000000, -13241204, -7606704, -26352040, 80906, 178801, -213649,7187, 
0x00000000, -13236074, -7607490, -26331556, 81106, 177800, -213718,7347, 
0x00000000, -13234120, -7598435, -26316040, 81396, 177696, -213424,7507, 
0x00000000, -13244520, -7604979, -26307992, 81843, 177361, -213352,7669, 
0x00000000, -13243606, -7608920, -26305242, 81871, 177388, -213195,7830, 
0x00000000, -13239404, -7605157, -26305688, 81641, 176994, -213434,7990, 
0x00000000, -13234309, -7610629, -26296254, 81623, 176827, -213338,8151, 
0x00000000, -13232378, -7597346, -26294766, 81833, 177004, -213282,8314, 
0x00000000, -13234326, -7610828, -26297200, 81857, 176939, -213307,8479, 
0x00000000, -13241771, -7611966, -26298350, 81660, 176673, -213347,8638, 
0x00000000, -13236902, -7598812, -26303016, 81762, 176708, -213416,8798, 
0x00000000, -13241401, -7605647, -26291620, 81766, 176742, -213315,8957, 
0x00000000, -13237780, -7598857, -26292104, 81878, 176437, -213336, 1646311097628, 
